,economy,measure,vehicle_type,medium,transport_type,scenario,unit,date,fuel,frequency,unit.1,scope,comment,dataset,drive,value
3990,07_INA,energy,bus,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
3991,07_INA,energy,bus,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
3992,07_INA,energy,car,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
3993,07_INA,energy,car,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
3994,07_INA,energy,car,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
3995,07_INA,energy,car,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
3996,07_INA,energy,car,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
3997,07_INA,energy,car,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
3998,07_INA,energy,car,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
3999,07_INA,energy,car,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4000,07_INA,energy,car,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4001,07_INA,energy,car,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4002,07_INA,energy,car,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4003,07_INA,energy,car,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4004,07_INA,energy,car,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4005,07_INA,energy,car,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4006,07_INA,energy,car,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4007,07_INA,energy,car,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4008,07_INA,energy,car,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4009,07_INA,energy,car,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4010,07_INA,energy,ht,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4011,07_INA,energy,ht,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4012,07_INA,energy,ht,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4013,07_INA,energy,ht,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4014,07_INA,energy,ht,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4015,07_INA,energy,ht,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4016,07_INA,energy,ht,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4017,07_INA,energy,ht,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4018,07_INA,energy,ht,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4019,07_INA,energy,ht,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4020,07_INA,energy,ht,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4021,07_INA,energy,ht,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4022,07_INA,energy,ht,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4023,07_INA,energy,ht,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4024,07_INA,energy,ht,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4025,07_INA,energy,ht,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4026,07_INA,energy,ht,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4027,07_INA,energy,ht,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4028,07_INA,energy,lcv,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4029,07_INA,energy,lcv,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4030,07_INA,energy,lcv,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4031,07_INA,energy,lcv,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4032,07_INA,energy,lcv,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4033,07_INA,energy,lcv,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4034,07_INA,energy,lcv,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4035,07_INA,energy,lcv,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4036,07_INA,energy,lcv,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4037,07_INA,energy,lcv,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4038,07_INA,energy,lcv,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4039,07_INA,energy,lcv,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4040,07_INA,energy,lcv,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4041,07_INA,energy,lcv,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4042,07_INA,energy,lcv,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4043,07_INA,energy,lcv,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4044,07_INA,energy,lcv,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4045,07_INA,energy,lcv,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4046,07_INA,energy,lt,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4047,07_INA,energy,lt,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4048,07_INA,energy,lt,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4049,07_INA,energy,lt,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4050,07_INA,energy,lt,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4051,07_INA,energy,lt,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4052,07_INA,energy,lt,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4053,07_INA,energy,lt,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4054,07_INA,energy,lt,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4055,07_INA,energy,lt,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4056,07_INA,energy,lt,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4057,07_INA,energy,lt,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4058,07_INA,energy,lt,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4059,07_INA,energy,lt,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4060,07_INA,energy,lt,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4061,07_INA,energy,lt,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4062,07_INA,energy,lt,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4063,07_INA,energy,lt,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4064,07_INA,energy,mt,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4065,07_INA,energy,mt,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4066,07_INA,energy,mt,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4067,07_INA,energy,mt,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4068,07_INA,energy,mt,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4069,07_INA,energy,mt,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4070,07_INA,energy,mt,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4071,07_INA,energy,mt,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4072,07_INA,energy,mt,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4073,07_INA,energy,mt,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4074,07_INA,energy,mt,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4075,07_INA,energy,mt,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4076,07_INA,energy,mt,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4077,07_INA,energy,mt,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4078,07_INA,energy,mt,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4079,07_INA,energy,mt,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4080,07_INA,energy,mt,road,freight,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4081,07_INA,energy,mt,road,freight,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4082,07_INA,energy,suv,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4083,07_INA,energy,suv,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4084,07_INA,energy,suv,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4085,07_INA,energy,suv,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4086,07_INA,energy,suv,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4087,07_INA,energy,suv,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4088,07_INA,energy,suv,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4089,07_INA,energy,suv,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4090,07_INA,energy,suv,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4091,07_INA,energy,suv,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4092,07_INA,energy,suv,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4093,07_INA,energy,suv,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4094,07_INA,energy,suv,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4095,07_INA,energy,suv,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4096,07_INA,energy,suv,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4097,07_INA,energy,suv,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4098,07_INA,energy,suv,road,passenger,reference,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4099,07_INA,energy,suv,road,passenger,target,pj,1999,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4100,07_INA,energy,2w,road,freight,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4101,07_INA,energy,2w,road,freight,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4102,07_INA,energy,2w,road,freight,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4103,07_INA,energy,2w,road,freight,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4104,07_INA,energy,2w,road,freight,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4105,07_INA,energy,2w,road,freight,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4106,07_INA,energy,2w,road,freight,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4107,07_INA,energy,2w,road,freight,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4108,07_INA,energy,2w,road,freight,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4109,07_INA,energy,2w,road,freight,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4110,07_INA,energy,2w,road,freight,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4111,07_INA,energy,2w,road,freight,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4112,07_INA,energy,2w,road,freight,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4113,07_INA,energy,2w,road,freight,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4114,07_INA,energy,2w,road,freight,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4115,07_INA,energy,2w,road,freight,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4116,07_INA,energy,2w,road,freight,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4117,07_INA,energy,2w,road,freight,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4118,07_INA,energy,2w,road,passenger,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4119,07_INA,energy,2w,road,passenger,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4120,07_INA,energy,2w,road,passenger,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4121,07_INA,energy,2w,road,passenger,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
4122,07_INA,energy,2w,road,passenger,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4123,07_INA,energy,2w,road,passenger,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
4124,07_INA,energy,2w,road,passenger,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4125,07_INA,energy,2w,road,passenger,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
4126,07_INA,energy,2w,road,passenger,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4127,07_INA,energy,2w,road,passenger,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
4128,07_INA,energy,2w,road,passenger,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4129,07_INA,energy,2w,road,passenger,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
4130,07_INA,energy,2w,road,passenger,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4131,07_INA,energy,2w,road,passenger,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
4132,07_INA,energy,2w,road,passenger,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4133,07_INA,energy,2w,road,passenger,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
4134,07_INA,energy,2w,road,passenger,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4135,07_INA,energy,2w,road,passenger,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
4136,07_INA,energy,all,air,combined,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,83.28701975
4137,07_INA,energy,all,air,combined,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,83.28701975
4138,07_INA,energy,all,air,freight,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4139,07_INA,energy,all,air,freight,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4140,07_INA,energy,all,air,passenger,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4141,07_INA,energy,all,air,passenger,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4142,07_INA,energy,all,nonspecified,combined,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,2.916360546
4143,07_INA,energy,all,nonspecified,combined,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,2.916360546
4144,07_INA,energy,all,pipeline,combined,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4145,07_INA,energy,all,pipeline,combined,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4146,07_INA,energy,all,rail,combined,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.180616925
4147,07_INA,energy,all,rail,combined,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.180616925
4148,07_INA,energy,all,rail,freight,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4149,07_INA,energy,all,rail,freight,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4150,07_INA,energy,all,rail,passenger,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4151,07_INA,energy,all,rail,passenger,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4152,07_INA,energy,all,road,combined,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,1608.68154
4153,07_INA,energy,all,road,combined,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,1608.68154
4154,07_INA,energy,all,road,freight,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4155,07_INA,energy,all,road,freight,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4156,07_INA,energy,all,road,passenger,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4157,07_INA,energy,all,road,passenger,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
4158,07_INA,energy,all,ship,combined,reference,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.163584987
4159,07_INA,energy,all,ship,combined,target,pj,2000,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.163584987
