Economy,Year,Transport Type,Vehicle Type,Occupancy_or_load,Scenario
13_PNG,2007,passenger,lv,1.6,Carbon Neutral
13_PNG,2008,freight,2w,0.05,Carbon Neutral
13_PNG,2008,freight,ht,2.0,Carbon Neutral
13_PNG,2008,freight,lt,0.4,Carbon Neutral
13_PNG,2008,passenger,2w,1.08,Carbon Neutral
13_PNG,2008,passenger,lt,1.6,Carbon Neutral
13_PNG,2008,passenger,lv,1.6,Carbon Neutral
13_PNG,2009,freight,2w,0.05,Carbon Neutral
13_PNG,2009,freight,ht,2.0,Carbon Neutral
13_PNG,2009,freight,lt,0.4,Carbon Neutral
13_PNG,2009,passenger,2w,1.08,Carbon Neutral
13_PNG,2009,passenger,lt,1.6,Carbon Neutral
13_PNG,2009,passenger,lv,1.6,Carbon Neutral
13_PNG,2010,freight,2w,0.05,Carbon Neutral
13_PNG,2010,freight,ht,2.0,Carbon Neutral
13_PNG,2010,freight,lt,0.4,Carbon Neutral
13_PNG,2010,passenger,2w,1.08,Carbon Neutral
13_PNG,2010,passenger,lt,1.6,Carbon Neutral
13_PNG,2010,passenger,lv,1.6,Carbon Neutral
13_PNG,2011,freight,2w,0.05,Carbon Neutral
13_PNG,2011,freight,ht,2.0,Carbon Neutral
13_PNG,2011,freight,lt,0.4,Carbon Neutral
13_PNG,2011,passenger,2w,1.08,Carbon Neutral
13_PNG,2011,passenger,lt,1.6,Carbon Neutral
13_PNG,2011,passenger,lv,1.6,Carbon Neutral
13_PNG,2012,freight,2w,0.05,Carbon Neutral
13_PNG,2012,freight,ht,2.0,Carbon Neutral
13_PNG,2012,freight,lt,0.4,Carbon Neutral
13_PNG,2012,passenger,2w,1.08,Carbon Neutral
13_PNG,2012,passenger,lt,1.6,Carbon Neutral
13_PNG,2012,passenger,lv,1.6,Carbon Neutral
13_PNG,2013,freight,2w,0.05,Carbon Neutral
13_PNG,2013,freight,ht,2.0,Carbon Neutral
13_PNG,2013,freight,lt,0.4,Carbon Neutral
13_PNG,2013,passenger,2w,1.08,Carbon Neutral
13_PNG,2013,passenger,lt,1.6,Carbon Neutral
13_PNG,2013,passenger,lv,1.6,Carbon Neutral
13_PNG,2014,freight,2w,0.05,Carbon Neutral
13_PNG,2014,freight,ht,2.0,Carbon Neutral
13_PNG,2014,freight,lt,0.4,Carbon Neutral
13_PNG,2014,passenger,2w,1.08,Carbon Neutral
13_PNG,2014,passenger,lt,1.6,Carbon Neutral
13_PNG,2014,passenger,lv,1.6,Carbon Neutral
13_PNG,2015,freight,2w,0.05,Carbon Neutral
13_PNG,2015,freight,ht,2.0,Carbon Neutral
13_PNG,2015,freight,lt,0.4,Carbon Neutral
13_PNG,2015,passenger,2w,1.08,Carbon Neutral
13_PNG,2015,passenger,bus,8.41407356973699,Carbon Neutral
13_PNG,2015,passenger,lt,1.6,Carbon Neutral
13_PNG,2015,passenger,lv,1.6,Carbon Neutral
13_PNG,2016,freight,2w,0.05,Carbon Neutral
13_PNG,2016,freight,ht,2.0,Carbon Neutral
13_PNG,2016,freight,lt,0.4,Carbon Neutral
13_PNG,2016,passenger,2w,1.08,Carbon Neutral
13_PNG,2016,passenger,bus,8.41407356973699,Carbon Neutral
13_PNG,2016,passenger,lt,1.6,Carbon Neutral
13_PNG,2016,passenger,lv,1.6,Carbon Neutral
14_PE,1990,freight,2w,0.05,Carbon Neutral
14_PE,1990,freight,ht,4.0,Carbon Neutral
14_PE,1990,freight,lt,0.4,Carbon Neutral
14_PE,1990,passenger,2w,1.08,Carbon Neutral
14_PE,1990,passenger,bus,11.0998396131192,Carbon Neutral
14_PE,1990,passenger,lt,1.6,Carbon Neutral
14_PE,1990,passenger,lv,1.6,Carbon Neutral
14_PE,1991,freight,2w,0.05,Carbon Neutral
14_PE,1991,freight,ht,4.0,Carbon Neutral
14_PE,1991,freight,lt,0.4,Carbon Neutral
14_PE,1991,passenger,2w,1.08,Carbon Neutral
14_PE,1991,passenger,bus,11.0998396131192,Carbon Neutral
14_PE,1991,passenger,lt,1.6,Carbon Neutral
14_PE,1991,passenger,lv,1.6,Carbon Neutral
14_PE,1992,freight,2w,0.05,Carbon Neutral
14_PE,1992,freight,ht,4.0,Carbon Neutral
14_PE,1992,freight,lt,0.4,Carbon Neutral
14_PE,1992,passenger,2w,1.08,Carbon Neutral
14_PE,1992,passenger,bus,11.0998396131192,Carbon Neutral
14_PE,1992,passenger,lt,1.6,Carbon Neutral
14_PE,1992,passenger,lv,1.6,Carbon Neutral
14_PE,1993,freight,2w,0.05,Carbon Neutral
14_PE,1993,freight,ht,4.0,Carbon Neutral
14_PE,1993,freight,lt,0.4,Carbon Neutral
14_PE,1993,passenger,2w,1.08,Carbon Neutral
14_PE,1993,passenger,bus,11.0998396131192,Carbon Neutral
14_PE,1993,passenger,lt,1.6,Carbon Neutral
14_PE,1993,passenger,lv,1.6,Carbon Neutral
14_PE,1994,freight,2w,0.05,Carbon Neutral
14_PE,1994,freight,ht,4.0,Carbon Neutral
14_PE,1994,freight,lt,0.4,Carbon Neutral
14_PE,1994,passenger,2w,1.08,Carbon Neutral
14_PE,1994,passenger,bus,11.0998396131192,Carbon Neutral
14_PE,1994,passenger,lt,1.6,Carbon Neutral
14_PE,1994,passenger,lv,1.6,Carbon Neutral
14_PE,1995,freight,2w,0.05,Carbon Neutral
14_PE,1995,freight,ht,4.0,Carbon Neutral
14_PE,1995,freight,lt,0.4,Carbon Neutral
14_PE,1995,passenger,2w,1.08,Carbon Neutral
14_PE,1995,passenger,bus,11.0998396131192,Carbon Neutral
14_PE,1995,passenger,lt,1.6,Carbon Neutral
14_PE,1995,passenger,lv,1.6,Carbon Neutral
14_PE,1996,freight,2w,0.05,Carbon Neutral
14_PE,1996,freight,ht,4.0,Carbon Neutral
14_PE,1996,freight,lt,0.4,Carbon Neutral
14_PE,1996,passenger,2w,1.08,Carbon Neutral
14_PE,1996,passenger,bus,11.0998396131192,Carbon Neutral
14_PE,1996,passenger,lt,1.6,Carbon Neutral
14_PE,1996,passenger,lv,1.6,Carbon Neutral
14_PE,1997,freight,2w,0.05,Carbon Neutral
14_PE,1997,freight,ht,4.0,Carbon Neutral
14_PE,1997,freight,lt,0.4,Carbon Neutral
14_PE,1997,passenger,2w,1.08,Carbon Neutral
14_PE,1997,passenger,bus,11.0998396131192,Carbon Neutral
14_PE,1997,passenger,lt,1.6,Carbon Neutral
14_PE,1997,passenger,lv,1.6,Carbon Neutral
14_PE,1998,freight,2w,0.05,Carbon Neutral
14_PE,1998,freight,ht,4.0,Carbon Neutral
14_PE,1998,freight,lt,0.4,Carbon Neutral
14_PE,1998,passenger,2w,1.08,Carbon Neutral
14_PE,1998,passenger,bus,11.0998396131192,Carbon Neutral
14_PE,1998,passenger,lt,1.6,Carbon Neutral
14_PE,1998,passenger,lv,1.6,Carbon Neutral
14_PE,1999,freight,2w,0.05,Carbon Neutral
14_PE,1999,freight,ht,4.0,Carbon Neutral
14_PE,1999,freight,lt,0.4,Carbon Neutral
14_PE,1999,passenger,2w,1.08,Carbon Neutral
14_PE,1999,passenger,bus,11.0998396131192,Carbon Neutral
14_PE,1999,passenger,lt,1.6,Carbon Neutral
14_PE,1999,passenger,lv,1.6,Carbon Neutral
14_PE,2000,freight,2w,0.05,Carbon Neutral
14_PE,2000,freight,ht,4.0,Carbon Neutral
14_PE,2000,freight,lt,0.4,Carbon Neutral
14_PE,2000,passenger,2w,1.08,Carbon Neutral
14_PE,2000,passenger,bus,11.0998396131192,Carbon Neutral
14_PE,2000,passenger,lt,1.6,Carbon Neutral
14_PE,2000,passenger,lv,1.6,Carbon Neutral
14_PE,2001,freight,2w,0.05,Carbon Neutral
14_PE,2001,freight,ht,4.0,Carbon Neutral
14_PE,2001,freight,lt,0.4,Carbon Neutral
14_PE,2001,passenger,2w,1.08,Carbon Neutral
14_PE,2001,passenger,bus,11.0998396131192,Carbon Neutral
14_PE,2001,passenger,lt,1.6,Carbon Neutral
14_PE,2001,passenger,lv,1.6,Carbon Neutral
14_PE,2002,freight,2w,0.05,Carbon Neutral
14_PE,2002,freight,ht,4.0,Carbon Neutral
14_PE,2002,freight,lt,0.4,Carbon Neutral
14_PE,2002,passenger,2w,1.08,Carbon Neutral
14_PE,2002,passenger,bus,10.0412884643624,Carbon Neutral
14_PE,2002,passenger,lt,1.6,Carbon Neutral
14_PE,2002,passenger,lv,1.6,Carbon Neutral
14_PE,2003,freight,2w,0.05,Carbon Neutral
14_PE,2003,freight,ht,4.0,Carbon Neutral
14_PE,2003,freight,lt,0.4,Carbon Neutral
14_PE,2003,passenger,2w,1.08,Carbon Neutral
14_PE,2003,passenger,bus,9.87293537509161,Carbon Neutral
14_PE,2003,passenger,lt,1.6,Carbon Neutral
14_PE,2003,passenger,lv,1.6,Carbon Neutral
14_PE,2004,freight,2w,0.05,Carbon Neutral
14_PE,2004,freight,ht,4.0,Carbon Neutral
14_PE,2004,freight,lt,0.4,Carbon Neutral
14_PE,2004,passenger,2w,1.08,Carbon Neutral
14_PE,2004,passenger,bus,9.66700374382454,Carbon Neutral
14_PE,2004,passenger,lt,1.6,Carbon Neutral
14_PE,2004,passenger,lv,1.6,Carbon Neutral
14_PE,2005,freight,2w,0.05,Carbon Neutral
14_PE,2005,freight,ht,4.0,Carbon Neutral
14_PE,2005,freight,lt,0.4,Carbon Neutral
14_PE,2005,passenger,2w,1.08,Carbon Neutral
14_PE,2005,passenger,bus,9.52570953455585,Carbon Neutral
14_PE,2005,passenger,lt,1.6,Carbon Neutral
14_PE,2005,passenger,lv,1.6,Carbon Neutral
14_PE,2006,freight,2w,0.05,Carbon Neutral
14_PE,2006,freight,ht,4.0,Carbon Neutral
14_PE,2006,freight,lt,0.4,Carbon Neutral
14_PE,2006,passenger,2w,1.08,Carbon Neutral
14_PE,2006,passenger,bus,9.34315542776765,Carbon Neutral
14_PE,2006,passenger,lt,1.6,Carbon Neutral
14_PE,2006,passenger,lv,1.6,Carbon Neutral
14_PE,2007,freight,2w,0.05,Carbon Neutral
14_PE,2007,freight,ht,4.0,Carbon Neutral
14_PE,2007,freight,lt,0.4,Carbon Neutral
14_PE,2007,passenger,2w,1.08,Carbon Neutral
14_PE,2007,passenger,bus,9.18496496028151,Carbon Neutral
14_PE,2007,passenger,lt,1.6,Carbon Neutral
14_PE,2007,passenger,lv,1.6,Carbon Neutral
14_PE,2008,freight,2w,0.05,Carbon Neutral
14_PE,2008,freight,ht,4.0,Carbon Neutral
14_PE,2008,freight,lt,0.4,Carbon Neutral
14_PE,2008,passenger,2w,1.08,Carbon Neutral
14_PE,2008,passenger,bus,9.05464029798711,Carbon Neutral
14_PE,2008,passenger,lt,1.6,Carbon Neutral
14_PE,2008,passenger,lv,1.6,Carbon Neutral
14_PE,2009,freight,2w,0.05,Carbon Neutral
14_PE,2009,freight,ht,4.0,Carbon Neutral
14_PE,2009,freight,lt,0.4,Carbon Neutral
14_PE,2009,passenger,2w,1.08,Carbon Neutral
14_PE,2009,passenger,bus,8.940314129952,Carbon Neutral
14_PE,2009,passenger,lt,1.6,Carbon Neutral
14_PE,2009,passenger,lv,1.6,Carbon Neutral
14_PE,2010,freight,2w,0.05,Carbon Neutral
14_PE,2010,freight,ht,4.0,Carbon Neutral
14_PE,2010,freight,lt,0.4,Carbon Neutral
14_PE,2010,passenger,2w,1.08,Carbon Neutral
14_PE,2010,passenger,bus,8.86556004343783,Carbon Neutral
14_PE,2010,passenger,lt,1.6,Carbon Neutral
14_PE,2010,passenger,lv,1.6,Carbon Neutral
14_PE,2011,freight,2w,0.05,Carbon Neutral
14_PE,2011,freight,ht,4.0,Carbon Neutral
14_PE,2011,freight,lt,0.4,Carbon Neutral
14_PE,2011,passenger,2w,1.08,Carbon Neutral
14_PE,2011,passenger,bus,7.60638217001599,Carbon Neutral
14_PE,2011,passenger,lt,1.6,Carbon Neutral
14_PE,2011,passenger,lv,1.6,Carbon Neutral
14_PE,2012,freight,2w,0.05,Carbon Neutral
14_PE,2012,freight,ht,4.0,Carbon Neutral
14_PE,2012,freight,lt,0.4,Carbon Neutral
14_PE,2012,passenger,2w,1.08,Carbon Neutral
14_PE,2012,passenger,bus,6.98771918879171,Carbon Neutral
14_PE,2012,passenger,lt,1.6,Carbon Neutral
14_PE,2012,passenger,lv,1.6,Carbon Neutral
14_PE,2013,freight,2w,0.05,Carbon Neutral
14_PE,2013,freight,ht,4.0,Carbon Neutral
14_PE,2013,freight,lt,0.4,Carbon Neutral
14_PE,2013,passenger,2w,1.08,Carbon Neutral
14_PE,2013,passenger,bus,6.67892430991437,Carbon Neutral
14_PE,2013,passenger,lt,1.6,Carbon Neutral
14_PE,2013,passenger,lv,1.6,Carbon Neutral
14_PE,2014,freight,2w,0.05,Carbon Neutral
14_PE,2014,freight,ht,4.0,Carbon Neutral
14_PE,2014,freight,lt,0.4,Carbon Neutral
14_PE,2014,passenger,2w,1.08,Carbon Neutral
14_PE,2014,passenger,bus,8.2378727912912,Carbon Neutral
14_PE,2014,passenger,lt,1.6,Carbon Neutral
14_PE,2014,passenger,lv,1.6,Carbon Neutral
14_PE,2015,freight,2w,0.05,Carbon Neutral
14_PE,2015,freight,ht,4.0,Carbon Neutral
14_PE,2015,freight,lt,0.4,Carbon Neutral
14_PE,2015,passenger,2w,1.08,Carbon Neutral
14_PE,2015,passenger,bus,8.17670992747603,Carbon Neutral
14_PE,2015,passenger,lt,1.6,Carbon Neutral
14_PE,2015,passenger,lv,1.6,Carbon Neutral
14_PE,2016,freight,2w,0.0425,Carbon Neutral
14_PE,2016,freight,ht,3.4,Carbon Neutral
14_PE,2016,freight,lt,0.34,Carbon Neutral
14_PE,2016,passenger,2w,0.918,Carbon Neutral
14_PE,2016,passenger,bus,7.00147969247518,Carbon Neutral
14_PE,2016,passenger,lt,1.36,Carbon Neutral
14_PE,2016,passenger,lv,1.36,Carbon Neutral
15_RP,1990,freight,2w,0.05,Carbon Neutral
15_RP,1990,freight,ht,3.85021572902577,Carbon Neutral
15_RP,1990,freight,lt,0.35,Carbon Neutral
15_RP,1990,passenger,2w,1.2,Carbon Neutral
15_RP,1990,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,1990,passenger,lt,2.4,Carbon Neutral
15_RP,1990,passenger,lv,2.4,Carbon Neutral
15_RP,1991,freight,2w,0.05,Carbon Neutral
15_RP,1991,freight,ht,3.88910679699573,Carbon Neutral
15_RP,1991,freight,lt,0.35,Carbon Neutral
15_RP,1991,passenger,2w,1.2,Carbon Neutral
15_RP,1991,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,1991,passenger,lt,2.4,Carbon Neutral
15_RP,1991,passenger,lv,2.4,Carbon Neutral
15_RP,1992,freight,2w,0.05,Carbon Neutral
15_RP,1992,freight,ht,3.92839070403609,Carbon Neutral
15_RP,1992,freight,lt,0.35,Carbon Neutral
15_RP,1992,passenger,2w,1.2,Carbon Neutral
15_RP,1992,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,1992,passenger,lt,2.4,Carbon Neutral
15_RP,1992,passenger,lv,2.4,Carbon Neutral
15_RP,1993,freight,2w,0.05,Carbon Neutral
15_RP,1993,freight,ht,3.96807141821827,Carbon Neutral
15_RP,1993,freight,lt,0.35,Carbon Neutral
15_RP,1993,passenger,2w,1.2,Carbon Neutral
15_RP,1993,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,1993,passenger,lt,2.4,Carbon Neutral
15_RP,1993,passenger,lv,2.4,Carbon Neutral
15_RP,1994,freight,2w,0.05,Carbon Neutral
15_RP,1994,freight,ht,4.00815294769523,Carbon Neutral
15_RP,1994,freight,lt,0.35,Carbon Neutral
15_RP,1994,passenger,2w,1.2,Carbon Neutral
15_RP,1994,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,1994,passenger,lt,2.4,Carbon Neutral
15_RP,1994,passenger,lv,2.4,Carbon Neutral
15_RP,1995,freight,2w,0.05,Carbon Neutral
15_RP,1995,freight,ht,4.04863934110629,Carbon Neutral
15_RP,1995,freight,lt,0.35,Carbon Neutral
15_RP,1995,passenger,2w,1.2,Carbon Neutral
15_RP,1995,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,1995,passenger,lt,2.4,Carbon Neutral
15_RP,1995,passenger,lv,2.4,Carbon Neutral
15_RP,1996,freight,2w,0.05,Carbon Neutral
15_RP,1996,freight,ht,4.08953468798615,Carbon Neutral
15_RP,1996,freight,lt,0.35,Carbon Neutral
15_RP,1996,passenger,2w,1.2,Carbon Neutral
15_RP,1996,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,1996,passenger,lt,2.4,Carbon Neutral
15_RP,1996,passenger,lv,2.4,Carbon Neutral
15_RP,1997,freight,2w,0.05,Carbon Neutral
15_RP,1997,freight,ht,4.13084311917793,Carbon Neutral
15_RP,1997,freight,lt,0.35,Carbon Neutral
15_RP,1997,passenger,2w,1.2,Carbon Neutral
15_RP,1997,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,1997,passenger,lt,2.4,Carbon Neutral
15_RP,1997,passenger,lv,2.4,Carbon Neutral
15_RP,1998,freight,2w,0.05,Carbon Neutral
15_RP,1998,freight,ht,4.17256880725043,Carbon Neutral
15_RP,1998,freight,lt,0.35,Carbon Neutral
15_RP,1998,passenger,2w,1.2,Carbon Neutral
15_RP,1998,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,1998,passenger,lt,2.4,Carbon Neutral
15_RP,1998,passenger,lv,2.4,Carbon Neutral
15_RP,1999,freight,2w,0.05,Carbon Neutral
15_RP,1999,freight,ht,4.21471596691963,Carbon Neutral
15_RP,1999,freight,lt,0.35,Carbon Neutral
15_RP,1999,passenger,2w,1.2,Carbon Neutral
15_RP,1999,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,1999,passenger,lt,2.4,Carbon Neutral
15_RP,1999,passenger,lv,2.4,Carbon Neutral
15_RP,2000,freight,2w,0.05,Carbon Neutral
15_RP,2000,freight,ht,4.25728885547437,Carbon Neutral
15_RP,2000,freight,lt,0.35,Carbon Neutral
15_RP,2000,passenger,2w,1.2,Carbon Neutral
15_RP,2000,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2000,passenger,lt,2.4,Carbon Neutral
15_RP,2000,passenger,lv,2.4,Carbon Neutral
15_RP,2001,freight,2w,0.05,Carbon Neutral
15_RP,2001,freight,ht,4.30029177320644,Carbon Neutral
15_RP,2001,freight,lt,0.35,Carbon Neutral
15_RP,2001,passenger,2w,1.2,Carbon Neutral
15_RP,2001,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2001,passenger,lt,2.4,Carbon Neutral
15_RP,2001,passenger,lv,2.4,Carbon Neutral
15_RP,2002,freight,2w,0.05,Carbon Neutral
15_RP,2002,freight,ht,4.34372906384489,Carbon Neutral
15_RP,2002,freight,lt,0.35,Carbon Neutral
15_RP,2002,passenger,2w,1.2,Carbon Neutral
15_RP,2002,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2002,passenger,lt,2.4,Carbon Neutral
15_RP,2002,passenger,lv,2.4,Carbon Neutral
15_RP,2003,freight,2w,0.05,Carbon Neutral
15_RP,2003,freight,ht,4.38760511499483,Carbon Neutral
15_RP,2003,freight,lt,0.35,Carbon Neutral
15_RP,2003,passenger,2w,1.2,Carbon Neutral
15_RP,2003,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2003,passenger,lt,2.4,Carbon Neutral
15_RP,2003,passenger,lv,2.4,Carbon Neutral
15_RP,2004,freight,2w,0.05,Carbon Neutral
15_RP,2004,freight,ht,4.43192435858064,Carbon Neutral
15_RP,2004,freight,lt,0.35,Carbon Neutral
15_RP,2004,passenger,2w,1.2,Carbon Neutral
15_RP,2004,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2004,passenger,lt,2.4,Carbon Neutral
15_RP,2004,passenger,lv,2.4,Carbon Neutral
15_RP,2005,freight,2w,0.05,Carbon Neutral
15_RP,2005,freight,ht,4.47669127129358,Carbon Neutral
15_RP,2005,freight,lt,0.35,Carbon Neutral
15_RP,2005,passenger,2w,1.2,Carbon Neutral
15_RP,2005,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2005,passenger,lt,2.4,Carbon Neutral
15_RP,2005,passenger,lv,2.4,Carbon Neutral
15_RP,2006,freight,2w,0.05,Carbon Neutral
15_RP,2006,freight,ht,4.52191037504402,Carbon Neutral
15_RP,2006,freight,lt,0.35,Carbon Neutral
15_RP,2006,passenger,2w,1.2,Carbon Neutral
15_RP,2006,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2006,passenger,lt,2.4,Carbon Neutral
15_RP,2006,passenger,lv,2.4,Carbon Neutral
15_RP,2007,freight,2w,0.05,Carbon Neutral
15_RP,2007,freight,ht,4.5675862374182,Carbon Neutral
15_RP,2007,freight,lt,0.35,Carbon Neutral
15_RP,2007,passenger,2w,1.2,Carbon Neutral
15_RP,2007,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2007,passenger,lt,2.4,Carbon Neutral
15_RP,2007,passenger,lv,2.4,Carbon Neutral
15_RP,2008,freight,2w,0.05,Carbon Neutral
15_RP,2008,freight,ht,4.6137234721396,Carbon Neutral
15_RP,2008,freight,lt,0.35,Carbon Neutral
15_RP,2008,passenger,2w,1.2,Carbon Neutral
15_RP,2008,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2008,passenger,lt,2.4,Carbon Neutral
15_RP,2008,passenger,lv,2.4,Carbon Neutral
15_RP,2009,freight,2w,0.05,Carbon Neutral
15_RP,2009,freight,ht,4.66032673953494,Carbon Neutral
15_RP,2009,freight,lt,0.35,Carbon Neutral
15_RP,2009,passenger,2w,1.2,Carbon Neutral
15_RP,2009,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2009,passenger,lt,2.4,Carbon Neutral
15_RP,2009,passenger,lv,2.4,Carbon Neutral
15_RP,2010,freight,2w,0.05,Carbon Neutral
15_RP,2010,freight,ht,4.70740074700499,Carbon Neutral
15_RP,2010,freight,lt,0.35,Carbon Neutral
15_RP,2010,passenger,2w,1.2,Carbon Neutral
15_RP,2010,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2010,passenger,lt,2.4,Carbon Neutral
15_RP,2010,passenger,lv,2.4,Carbon Neutral
15_RP,2011,freight,2w,0.05,Carbon Neutral
15_RP,2011,freight,ht,4.75495024949999,Carbon Neutral
15_RP,2011,freight,lt,0.35,Carbon Neutral
15_RP,2011,passenger,2w,1.2,Carbon Neutral
15_RP,2011,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2011,passenger,lt,2.4,Carbon Neutral
15_RP,2011,passenger,lv,2.4,Carbon Neutral
15_RP,2012,freight,2w,0.05,Carbon Neutral
15_RP,2012,freight,ht,4.80298005,Carbon Neutral
15_RP,2012,freight,lt,0.35,Carbon Neutral
15_RP,2012,passenger,2w,1.2,Carbon Neutral
15_RP,2012,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2012,passenger,lt,2.4,Carbon Neutral
15_RP,2012,passenger,lv,2.4,Carbon Neutral
15_RP,2013,freight,2w,0.05,Carbon Neutral
15_RP,2013,freight,ht,4.851495,Carbon Neutral
15_RP,2013,freight,lt,0.35,Carbon Neutral
15_RP,2013,passenger,2w,1.2,Carbon Neutral
15_RP,2013,passenger,bus,14.6624199872931,Carbon Neutral
15_RP,2013,passenger,lt,2.4,Carbon Neutral
15_RP,2013,passenger,lv,2.4,Carbon Neutral
15_RP,2014,freight,2w,0.05,Carbon Neutral
15_RP,2014,freight,ht,4.9005,Carbon Neutral
15_RP,2014,freight,lt,0.35,Carbon Neutral
15_RP,2014,passenger,2w,1.2,Carbon Neutral
15_RP,2014,passenger,bus,15.8239579249139,Carbon Neutral
15_RP,2014,passenger,lt,2.4,Carbon Neutral
15_RP,2014,passenger,lv,2.4,Carbon Neutral
15_RP,2015,freight,2w,0.05,Carbon Neutral
15_RP,2015,freight,ht,4.95,Carbon Neutral
15_RP,2015,freight,lt,0.35,Carbon Neutral
15_RP,2015,passenger,2w,1.2,Carbon Neutral
15_RP,2015,passenger,bus,14.6291228020457,Carbon Neutral
15_RP,2015,passenger,lt,2.4,Carbon Neutral
15_RP,2015,passenger,lv,2.4,Carbon Neutral
15_RP,2016,freight,2w,0.045,Carbon Neutral
15_RP,2016,freight,ht,4.5,Carbon Neutral
15_RP,2016,freight,lt,0.315,Carbon Neutral
15_RP,2016,passenger,2w,1.08,Carbon Neutral
15_RP,2016,passenger,bus,13.1508615076225,Carbon Neutral
15_RP,2016,passenger,lt,2.16,Carbon Neutral
15_RP,2016,passenger,lv,2.16,Carbon Neutral
16_RUS,1990,freight,2w,0.05,Carbon Neutral
16_RUS,1990,freight,ht,5.0,Carbon Neutral
16_RUS,1990,freight,lt,0.3,Carbon Neutral
16_RUS,1990,passenger,2w,1.08,Carbon Neutral
16_RUS,1990,passenger,lt,1.8,Carbon Neutral
16_RUS,1990,passenger,lv,2.1,Carbon Neutral
16_RUS,1991,freight,2w,0.05,Carbon Neutral
16_RUS,1991,freight,ht,5.0,Carbon Neutral
16_RUS,1991,freight,lt,0.3,Carbon Neutral
16_RUS,1991,passenger,2w,1.08,Carbon Neutral
16_RUS,1991,passenger,lt,1.8,Carbon Neutral
16_RUS,1991,passenger,lv,2.1,Carbon Neutral
16_RUS,1992,freight,2w,0.05,Carbon Neutral
16_RUS,1992,freight,ht,5.0,Carbon Neutral
16_RUS,1992,freight,lt,0.3,Carbon Neutral
16_RUS,1992,passenger,2w,1.08,Carbon Neutral
16_RUS,1992,passenger,lt,1.8,Carbon Neutral
16_RUS,1992,passenger,lv,2.1,Carbon Neutral
16_RUS,1993,freight,2w,0.05,Carbon Neutral
16_RUS,1993,freight,ht,5.0,Carbon Neutral
16_RUS,1993,freight,lt,0.3,Carbon Neutral
16_RUS,1993,passenger,2w,1.08,Carbon Neutral
16_RUS,1993,passenger,lt,1.8,Carbon Neutral
16_RUS,1993,passenger,lv,2.1,Carbon Neutral
16_RUS,1994,freight,2w,0.05,Carbon Neutral
16_RUS,1994,freight,ht,5.0,Carbon Neutral
16_RUS,1994,freight,lt,0.3,Carbon Neutral
16_RUS,1994,passenger,2w,1.08,Carbon Neutral
16_RUS,1994,passenger,lt,1.8,Carbon Neutral
16_RUS,1994,passenger,lv,2.1,Carbon Neutral
16_RUS,1995,freight,2w,0.05,Carbon Neutral
16_RUS,1995,freight,ht,5.0,Carbon Neutral
16_RUS,1995,freight,lt,0.3,Carbon Neutral
16_RUS,1995,passenger,2w,1.08,Carbon Neutral
16_RUS,1995,passenger,lt,1.8,Carbon Neutral
16_RUS,1995,passenger,lv,2.1,Carbon Neutral
16_RUS,1996,freight,2w,0.05,Carbon Neutral
16_RUS,1996,freight,ht,5.0,Carbon Neutral
16_RUS,1996,freight,lt,0.3,Carbon Neutral
16_RUS,1996,passenger,2w,1.08,Carbon Neutral
16_RUS,1996,passenger,lt,1.8,Carbon Neutral
16_RUS,1996,passenger,lv,2.1,Carbon Neutral
16_RUS,1997,freight,2w,0.05,Carbon Neutral
16_RUS,1997,freight,ht,5.0,Carbon Neutral
16_RUS,1997,freight,lt,0.3,Carbon Neutral
16_RUS,1997,passenger,2w,1.08,Carbon Neutral
16_RUS,1997,passenger,lt,1.8,Carbon Neutral
16_RUS,1997,passenger,lv,2.1,Carbon Neutral
16_RUS,1998,freight,2w,0.05,Carbon Neutral
16_RUS,1998,freight,ht,5.0,Carbon Neutral
16_RUS,1998,freight,lt,0.3,Carbon Neutral
16_RUS,1998,passenger,2w,1.08,Carbon Neutral
16_RUS,1998,passenger,lt,1.8,Carbon Neutral
16_RUS,1998,passenger,lv,2.1,Carbon Neutral
16_RUS,1999,freight,2w,0.05,Carbon Neutral
16_RUS,1999,freight,ht,5.0,Carbon Neutral
