,date,vehicle_type,transport_type,measure,comment,frequency,fuel,scope,economy,medium,unit,dataset,drive,value
7985,2011,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,617928004.5351474
7986,2011,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,617928004.5351474
7987,2011,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,308964002.2675737
7988,2011,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,349111866.9690099
7989,2011,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,199492495.4108628
7990,2011,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,188964474.6787604
7991,2011,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,188964474.6787604
7992,2011,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,188964474.6787604
7993,2011,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,661375661.3756615
7994,2011,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,661375661.3756615
7995,2011,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,330687830.68783075
7996,2011,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,373658565.7489613
7997,2011,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,213519180.42797792
7998,2012,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,593888348.99039
7999,2012,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,74458751.75467014
8000,2012,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,593888348.99039
8001,2012,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,74458751.75467014
8002,2012,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,593888348.99039
8003,2012,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,74458751.75467014
8004,2012,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,2078609221.4663649
8005,2012,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,260605631.1413455
8006,2012,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,2078609221.4663649
8007,2012,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,260605631.1413455
8008,2012,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
8009,2012,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,130302815.57067277
8010,2012,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
8011,2012,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,147234819.8538675
8012,2012,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,671060281.3450733
8013,2012,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,84134182.77363858
8014,2012,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,593888348.99039
8015,2012,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,593888348.99039
8016,2012,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,593888348.99039
8017,2012,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,2078609221.4663649
8018,2012,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,2078609221.4663649
8019,2012,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
8020,2012,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
8021,2012,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,671060281.3450733
8022,2012,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,326638591.9447144
8023,2012,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,326638591.9447144
8024,2012,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,326638591.9447144
8025,2012,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,1143235071.8065004
8026,2012,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,1143235071.8065004
8027,2012,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,571617535.9032502
8028,2012,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,645895520.794633
8029,2012,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,369083154.7397903
8030,2012,suv,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,261310873.5557716
8031,2012,suv,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,261310873.5557716
8032,2012,suv,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,261310873.5557716
8033,2012,suv,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,914588057.4452004
8034,2012,suv,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,914588057.4452004
8035,2012,suv,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,457294028.7226002
8036,2012,suv,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,516716416.6357064
8037,2012,suv,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,295266523.79183227
8038,2012,ht,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,52559118.8856495
8039,2012,ht,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,52559118.8856495
8040,2012,ht,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,52559118.8856495
8041,2012,ht,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,183956916.0997733
8042,2012,ht,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,183956916.0997733
8043,2012,ht,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,91978458.04988664
8044,2012,ht,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,103930461.07331824
8045,2012,ht,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,59388834.899039
8046,2012,mt,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,63070942.662779406
8047,2012,mt,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,63070942.662779406
8048,2012,mt,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,63070942.662779406
8049,2012,mt,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,220748299.31972796
8050,2012,mt,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,220748299.31972796
8051,2012,mt,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,110374149.65986396
8052,2012,mt,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,124716553.2879819
8053,2012,mt,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,71266601.8788468
8054,2012,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,176550858.43861356
8055,2012,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,176550858.43861356
8056,2012,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,176550858.43861356
8057,2012,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,617928004.5351474
8058,2012,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,617928004.5351474
8059,2012,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,308964002.2675737
8060,2012,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,349111866.9690099
8061,2012,lcv,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,199492495.4108628
8062,2012,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,188964474.6787604
8063,2012,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,188964474.6787604
8064,2012,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,188964474.6787604
8065,2012,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,661375661.3756615
8066,2012,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,661375661.3756615
8067,2012,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,330687830.68783075
8068,2012,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,373658565.7489613
8069,2012,lt,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,213519180.42797792
8070,2013,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,593888348.99039
8071,2013,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,74458751.75467014
8072,2013,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,593888348.99039
8073,2013,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,74458751.75467014
8074,2013,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,593888348.99039
8075,2013,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,74458751.75467014
8076,2013,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,2078609221.4663649
8077,2013,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,260605631.1413455
8078,2013,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,2078609221.4663649
8079,2013,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,260605631.1413455
8080,2013,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
8081,2013,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,130302815.57067277
8082,2013,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
8083,2013,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,147234819.8538675
8084,2013,2w,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,671060281.3450733
8085,2013,bus,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,84134182.77363858
8086,2013,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,593888348.99039
8087,2013,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,593888348.99039
8088,2013,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,593888348.99039
8089,2013,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,2078609221.4663649
8090,2013,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,2078609221.4663649
8091,2013,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
8092,2013,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
8093,2013,2w,freight,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_d,671060281.3450733
8094,2013,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,ice_g,326638591.9447144
8095,2013,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,cng,326638591.9447144
8096,2013,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,lpg,326638591.9447144
8097,2013,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,bev,1143235071.8065004
8098,2013,car,passenger,new_vehicle_efficiency,no_comment,yearly,all,national,01_AUS,road,km_per_pj,usa_alternative_fuels_data_center,fcev,1143235071.8065004
