,date,vehicle_type,transport_type,economy,medium,measure,dataset,unit,fuel,comment,scope,frequency,drive,value
6470,2016,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,183956916.0997733
6471,2016,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,183956916.0997733
6472,2016,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,91978458.04988664
6473,2016,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,103930461.07331824
6474,2016,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,59388834.899039
6475,2016,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,63070942.662779406
6476,2016,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,63070942.662779406
6477,2016,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,63070942.662779406
6478,2016,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,220748299.31972796
6479,2016,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,220748299.31972796
6480,2016,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,110374149.65986396
6481,2016,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,124716553.2879819
6482,2016,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,71266601.8788468
6483,2016,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,176550858.43861356
6484,2016,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,176550858.43861356
6485,2016,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,176550858.43861356
6486,2016,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,617928004.5351474
6487,2016,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,617928004.5351474
6488,2016,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,308964002.2675737
6489,2016,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,349111866.9690099
6490,2016,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,199492495.4108628
6491,2016,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,188964474.6787604
6492,2016,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,188964474.6787604
6493,2016,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,188964474.6787604
6494,2016,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,661375661.3756615
6495,2016,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,661375661.3756615
6496,2016,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,330687830.68783075
6497,2016,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,373658565.7489613
6498,2016,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,213519180.42797792
6499,2017,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,593888348.99039
6500,2017,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,74458751.75467014
6501,2017,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,593888348.99039
6502,2017,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,74458751.75467014
6503,2017,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,593888348.99039
6504,2017,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,74458751.75467014
6505,2017,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,2078609221.4663649
6506,2017,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,260605631.1413455
6507,2017,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,2078609221.4663649
6508,2017,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,260605631.1413455
6509,2017,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,1039304610.7331824
6510,2017,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,130302815.57067277
6511,2017,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,1174355492.3538785
6512,2017,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,147234819.8538675
6513,2017,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,671060281.3450733
6514,2017,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,84134182.77363858
6515,2017,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,593888348.99039
6516,2017,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,593888348.99039
6517,2017,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,593888348.99039
6518,2017,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,2078609221.4663649
6519,2017,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,2078609221.4663649
6520,2017,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,1039304610.7331824
6521,2017,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,1174355492.3538785
6522,2017,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,671060281.3450733
6523,2017,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,326638591.9447144
6524,2017,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,326638591.9447144
6525,2017,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,326638591.9447144
6526,2017,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,1143235071.8065004
6527,2017,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,1143235071.8065004
6528,2017,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,571617535.9032502
6529,2017,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,645895520.794633
6530,2017,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,369083154.7397903
6531,2017,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,261310873.5557716
6532,2017,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,261310873.5557716
6533,2017,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,261310873.5557716
6534,2017,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,914588057.4452004
6535,2017,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,914588057.4452004
6536,2017,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,457294028.7226002
6537,2017,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,516716416.6357064
6538,2017,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,295266523.79183227
6539,2017,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,52559118.8856495
6540,2017,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,52559118.8856495
6541,2017,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,52559118.8856495
6542,2017,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,183956916.0997733
6543,2017,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,183956916.0997733
6544,2017,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,91978458.04988664
6545,2017,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,103930461.07331824
6546,2017,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,59388834.899039
6547,2017,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,63070942.662779406
6548,2017,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,63070942.662779406
6549,2017,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,63070942.662779406
6550,2017,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,220748299.31972796
6551,2017,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,220748299.31972796
6552,2017,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,110374149.65986396
6553,2017,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,124716553.2879819
6554,2017,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,71266601.8788468
6555,2017,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,176550858.43861356
6556,2017,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,176550858.43861356
6557,2017,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,176550858.43861356
6558,2017,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,617928004.5351474
6559,2017,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,617928004.5351474
6560,2017,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,308964002.2675737
6561,2017,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,349111866.9690099
6562,2017,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,199492495.4108628
6563,2017,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,188964474.6787604
6564,2017,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,188964474.6787604
6565,2017,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,188964474.6787604
6566,2017,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,661375661.3756615
6567,2017,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,661375661.3756615
6568,2017,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,330687830.68783075
6569,2017,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,373658565.7489613
6570,2017,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,213519180.42797792
6571,2018,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,593888348.99039
6572,2018,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,74458751.75467014
6573,2018,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,593888348.99039
6574,2018,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,74458751.75467014
6575,2018,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,593888348.99039
6576,2018,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,74458751.75467014
6577,2018,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,2078609221.4663649
6578,2018,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,260605631.1413455
6579,2018,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,2078609221.4663649
6580,2018,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,260605631.1413455
6581,2018,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,1039304610.7331824
6582,2018,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,130302815.57067277
6583,2018,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,1174355492.3538785
6584,2018,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,147234819.8538675
6585,2018,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,671060281.3450733
6586,2018,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,84134182.77363858
6587,2018,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,593888348.99039
6588,2018,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,593888348.99039
6589,2018,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,593888348.99039
6590,2018,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,2078609221.4663649
