Transport Type,,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger
02_BD,2026,5.369414067548956,10.125994508819332,8.910875167761015,9.762571031907196,10.125994508819332,10.125994508819332,8.610840247979132,2.191950325677462,3.890931045889314,3.5018379413003817,3.953440502254723,3.890931045889314,3.890931045889314,2.730784830164476,0.33355765825526584,0.9883624154799888,5.241620344011321,9.338234510134354,8.217646368918231,9.453879461913466,9.338234510134354,9.338234510134354,6.543671310552926,2.191950325677462,3.890931045889314,3.5018379413003817,3.953440502254723,3.890931045889314,3.890931045889314,2.730784830164476,0.6671153165105317,2.801470353040306,2.521323317736276,1.20322102242535,2.801470353040306,2.801470353040306,1.4780180056796552
02_BD,2027,5.3613599464476325,10.075364536275234,8.86632079192221,9.747927175359337,10.075364536275234,10.075364536275234,8.567786046739236,2.18537447470043,3.8520217354304207,3.466819561887378,3.9396034604968317,3.8520217354304207,3.8520217354304207,2.7034769818628313,0.33255698528050004,0.981938059779369,5.225895482979287,9.244852165033011,8.13546990522905,9.42079088379677,9.244852165033011,9.244852165033011,6.478234597447397,2.18537447470043,3.8520217354304207,3.466819561887378,3.9396034604968317,3.8520217354304207,3.8520217354304207,2.7034769818628313,0.6651139705610001,2.773455649509903,2.4961100845589135,1.1990097488468612,2.773455649509903,2.773455649509903,1.4632378256228586
02_BD,2028,5.353317906527962,10.024987713593859,8.821989187962599,9.733305284596298,10.024987713593859,10.024987713593859,8.52494711650554,2.1788183512763286,3.8135015180761163,3.432151366268504,3.925814848385093,3.8135015180761163,3.8135015180761163,2.676442212044203,0.3315593143246585,0.9755554623908032,5.210217796530349,9.15240364338268,8.054115206176759,9.387818115703482,9.15240364338268,9.15240364338268,6.413452251472923,2.1788183512763286,3.8135015180761163,3.432151366268504,3.925814848385093,3.8135015180761163,3.8135015180761163,2.676442212044203,0.663118628649317,2.745721093014804,2.4711489837133245,1.1948132147258972,2.745721093014804,2.745721093014804,1.44860544736663
02_BD,2029,5.34528792966817,9.97486277502589,8.777879242022786,9.718705326669404,9.97486277502589,9.97486277502589,8.482322380923012,2.1722818962224997,3.775366502895355,3.397829852605819,3.9120744964157455,3.775366502895355,3.775366502895355,2.6496777899237607,0.33056463638168454,0.969214351885263,5.194587143140758,9.060879606948854,7.973574054114991,9.35496075229852,9.060879606948854,9.060879606948854,6.3493177289581935,2.1722818962224997,3.775366502895355,3.397829852605819,3.9120744964157455,3.775366502895355,3.775366502895355,2.6496777899237607,0.6611292727633691,2.718263882084656,2.446437493876191,1.1906313684743566,2.718263882084656,2.718263882084656,1.4341193928929639
02_BD,2030,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.659145884945079,2.691081243263809,2.421973118937429,1.1864641586846965,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2031,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6581571661176614,2.691081243263809,2.421973118937429,1.1843878464069981,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2032,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6571699303684849,2.691081243263809,2.421973118937429,1.182315167675786,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2033,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6561841754729323,2.691081243263809,2.421973118937429,1.1802461161323532,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2034,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6551998992097229,2.691081243263809,2.421973118937429,1.1781806854291215,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2035,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6542170993609083,2.691081243263809,2.421973118937429,1.1761188692296205,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2036,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.653235773711867,2.691081243263809,2.421973118937429,1.1740606612084685,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2037,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6522559200512993,2.691081243263809,2.421973118937429,1.1720060550513536,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2038,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6512775361712224,2.691081243263809,2.421973118937429,1.1699550444550137,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2039,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6503006198669656,2.691081243263809,2.421973118937429,1.1679076231272174,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2040,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6493251689371652,2.691081243263809,2.421973118937429,1.1658637847867448,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2041,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6483511811837595,2.691081243263809,2.421973118937429,1.163823523163368,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2042,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6473786544119838,2.691081243263809,2.421973118937429,1.1617868319978322,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2043,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6464075864303659,2.691081243263809,2.421973118937429,1.1597537050418358,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2044,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6454379750507204,2.691081243263809,2.421973118937429,1.1577241360580126,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2045,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6444698180881444,2.691081243263809,2.421973118937429,1.1556981188199111,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2046,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6435031133610122,2.691081243263809,2.421973118937429,1.1536756471119762,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2047,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6425378586909707,2.691081243263809,2.421973118937429,1.1516567147295302,2.691081243263809,2.691081243263809,1.4197781989640341
02_BD,2048,5.337269997773668,9.924988461150761,8.733989845812673,9.7041272686794,9.924988461150761,9.924988461150761,8.439910769018397,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.3295729424725395,0.9629144585980088,5.179003381711336,8.970270810879365,7.893838313573841,9.322218389665476,8.970270810879365,8.970270810879365,6.285824551668611,2.165765050533832,3.7376128378664015,3.3638515540797607,3.8983822356782905,3.7376128378664015,3.7376128378664015,2.623181012024523,0.6415740519029343,2.691081243263809,2.421973118937429,1.1496413154787535,2.691081243263809,2.691081243263809,1.4197781989640341
