Transport Type,,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger
Vehicle Type,,HT,HT,HT,HT,HT,HT,HT,LT,LT,LT,LT,LT,LT,LT,2W,2W,BUS,BUS,BUS,BUS,BUS,BUS,BUS,LT,LT,LT,LT,LT,LT,LT,LV,LV,LV,LV,LV,LV,LV
Drive,,BEV,CNG,FCEV,D,G,LPG,PHEVD,BEV,CNG,FCEV,D,G,LPG,PHEVG,BEV,G,BEV,CNG,FCEV,D,G,LPG,PHEVD,BEV,CNG,FCEV,D,G,LPG,PHEVG,BEV,CNG,FCEV,D,G,LPG,PHEVG
Economy,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_BD,2035,5.337269998,9.558040782,9.595418936,7.780245196,8.06698642,9.558040782,8.127869533,2.165765051,3.29320319,3.797060015,2.297009225,2.779463493,3.29320319,2.311279539,0.329572942,0.916829811,5.179003382,8.316322398,9.079926123,6.176698972,6.445149859,8.316322398,5.827576961,2.165765051,3.29320319,3.797060015,2.297009225,2.779463493,3.29320319,2.311279539,0.654217099,2.494896719,1.1355096,1.740190462,2.105692831,2.494896719,1.316273888
02_BD,2036,5.337269998,9.53414568,9.588222372,7.702064246,7.903806768,9.53414568,8.107549859,2.165765051,3.276737174,3.79041516,2.223593847,2.716415118,3.276737174,2.299723142,0.329572942,0.913850114,5.179003382,8.274740786,9.064036252,6.036588898,6.239154553,8.274740786,5.798439076,2.165765051,3.276737174,3.79041516,2.223593847,2.716415118,3.276737174,2.299723142,0.653235774,2.482422236,1.129548175,1.684571729,2.057928034,2.482422236,1.309692519
02_BD,2037,5.337269998,9.510310316,9.581031205,7.624225574,7.741392597,9.510310316,8.087280984,2.165765051,3.260353489,3.783781934,2.150855196,2.65392774,3.260353489,2.288224526,0.329572942,0.910880101,5.179003382,8.233367082,9.048174189,5.897725508,6.035058071,8.233367082,5.769446881,2.165765051,3.260353489,3.783781934,2.150855196,2.65392774,3.260353489,2.288224526,0.65225592,2.470010125,1.123618047,1.629465679,2.010588241,2.470010125,1.303144056
02_BD,2038,5.337269998,9.48653454,9.573845432,7.546727957,7.579741097,9.48653454,8.067062782,2.165765051,3.244051721,3.777160315,2.078788343,2.591997325,3.244051721,2.276783403,0.329572942,0.90791974,5.179003382,8.192200247,9.032339884,5.760099838,5.832846576,8.192200247,5.740599646,2.165765051,3.244051721,3.777160315,2.078788343,2.591997325,3.244051721,2.276783403,0.651277536,2.457660074,1.117719052,1.574868575,1.963670399,2.457660074,1.296628336
02_BD,2039,5.337269998,9.462818203,9.566665047,7.527861137,7.418849471,9.462818203,8.046895125,2.165765051,3.227831463,3.770550285,2.068394401,2.530619867,3.227831463,2.265399486,0.329572942,0.904969001,5.179003382,8.151239246,9.016533289,5.62370298,5.803682343,8.151239246,5.711896648,2.165765051,3.227831463,3.770550285,2.068394401,2.530619867,3.227831463,2.265399486,0.65030062,2.445371774,1.111851027,1.566994233,1.917171471,2.445371774,1.290145194
02_BD,2040,5.337269998,9.439161158,9.559490049,7.509041484,7.25871493,9.439161158,8.026777887,2.165765051,3.211692305,3.763951822,2.058052429,2.469791383,3.211692305,2.254072489,0.329572942,0.902027852,5.179003382,8.110483049,9.000754356,5.488526089,5.774663931,8.110483049,5.683337165,2.165765051,3.211692305,3.763951822,2.058052429,2.469791383,3.211692305,2.254072489,0.649325169,2.433144915,1.106013809,1.559159261,1.871088439,2.433144915,1.283694468
02_BD,2041,5.337269998,9.439161158,9.559490049,7.509041484,7.117127513,9.439161158,8.026777887,2.165765051,3.211692305,3.763951822,2.058052429,2.421615998,3.211692305,2.254072489,0.329572942,0.902027852,5.179003382,8.110483049,9.000754356,5.381467713,5.774663931,8.110483049,5.683337165,2.165765051,3.211692305,3.763951822,2.058052429,2.421615998,3.211692305,2.254072489,0.648351181,2.433144915,1.100207237,1.559159261,1.834591266,2.433144915,1.283694468
02_BD,2042,5.337269998,9.439161158,9.559490049,7.509041484,6.975540096,9.439161158,8.026777887,2.165765051,3.211692305,3.763951822,2.058052429,2.373440614,3.211692305,2.254072489,0.329572942,0.902027852,5.179003382,8.110483049,9.000754356,5.274409337,5.774663931,8.110483049,5.683337165,2.165765051,3.211692305,3.763951822,2.058052429,2.373440614,3.211692305,2.254072489,0.647378654,2.433144915,1.094431149,1.559159261,1.798094092,2.433144915,1.283694468
02_BD,2043,5.337269998,9.439161158,9.559490049,7.509041484,6.975540096,9.439161158,8.026777887,2.165765051,3.211692305,3.763951822,2.058052429,2.373440614,3.211692305,2.254072489,0.329572942,0.902027852,5.179003382,8.110483049,9.000754356,5.274409337,5.774663931,8.110483049,5.683337165,2.165765051,3.211692305,3.763951822,2.058052429,2.373440614,3.211692305,2.254072489,0.646407586,2.433144915,1.088685385,1.559159261,1.798094092,2.433144915,1.283694468
02_BD,2044,5.337269998,9.439161158,9.559490049,7.509041484,6.833952678,9.439161158,8.026777887,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.329572942,0.902027852,5.179003382,8.110483049,9.000754356,5.16735096,5.774663931,8.110483049,5.683337165,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.645437975,2.433144915,1.082969787,1.559159261,1.761596918,2.433144915,1.283694468
02_BD,2045,5.337269998,9.439161158,9.559490049,7.509041484,6.833952678,9.439161158,8.026777887,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.329572942,0.902027852,5.179003382,8.110483049,9.000754356,5.16735096,5.774663931,8.110483049,5.683337165,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.644469818,2.433144915,1.077284195,1.559159261,1.761596918,2.433144915,1.283694468
02_BD,2046,5.337269998,9.439161158,9.559490049,7.509041484,6.833952678,9.439161158,8.026777887,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.329572942,0.902027852,5.179003382,8.110483049,9.000754356,5.16735096,5.774663931,8.110483049,5.683337165,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.643503113,2.433144915,1.071628453,1.559159261,1.761596918,2.433144915,1.283694468
02_BD,2047,5.337269998,9.439161158,9.559490049,7.509041484,6.833952678,9.439161158,8.026777887,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.329572942,0.902027852,5.179003382,8.110483049,9.000754356,5.16735096,5.774663931,8.110483049,5.683337165,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.642537859,2.433144915,1.066002404,1.559159261,1.761596918,2.433144915,1.283694468
02_BD,2048,5.337269998,9.439161158,9.559490049,7.509041484,6.833952678,9.439161158,8.026777887,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.329572942,0.902027852,5.179003382,8.110483049,9.000754356,5.16735096,5.774663931,8.110483049,5.683337165,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.641574052,2.433144915,1.060405891,1.559159261,1.761596918,2.433144915,1.283694468
02_BD,2049,5.337269998,9.439161158,9.559490049,7.509041484,6.833952678,9.439161158,8.026777887,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.329572942,0.902027852,5.179003382,8.110483049,9.000754356,5.16735096,5.774663931,8.110483049,5.683337165,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.640611691,2.433144915,1.05483876,1.559159261,1.761596918,2.433144915,1.283694468
02_BD,2050,5.337269998,9.439161158,9.559490049,7.509041484,6.833952678,9.439161158,8.026777887,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.329572942,0.902027852,5.179003382,8.110483049,9.000754356,5.16735096,5.774663931,8.110483049,5.683337165,2.165765051,3.211692305,3.763951822,2.058052429,2.325265229,3.211692305,2.254072489,0.639650773,2.433144915,1.049300857,1.559159261,1.761596918,2.433144915,1.283694468
03_CDA,2018,3.535274056,7.570099642,6.42777101,7.570099642,7.570099642,7.570099642,6.75252888,1.718800829,2.850199667,3.125092416,2.256921098,2.850199667,2.850199667,2.131265303,0.625018483,1.757149924,3.57153419,7.764204761,6.493698527,6.987784285,7.764204761,7.764204761,5.248602418,1.718800829,2.850199667,3.125092416,2.256921098,2.850199667,2.850199667,2.131265303,0.837078326,1.99112088,1.521960592,1.617755137,1.99112088,1.99112088,1.254406155
03_CDA,2019,3.517597685,7.494398645,6.395632155,7.494398645,7.494398645,7.494398645,6.685003592,1.701612821,2.784645075,3.093841492,2.205011913,2.784645075,2.784645075,2.082246201,0.618768298,1.783507172,3.535818848,7.686562713,6.428761542,6.917906442,7.686562713,7.686562713,5.196116394,1.701612821,2.784645075,3.093841492,2.205011913,2.784645075,2.784645075,2.082246201,0.828707543,1.911476045,1.506740986,1.553044932,1.911476045,1.911476045,1.204229908
03_CDA,2020,3.500009697,7.419454659,6.363653994,7.419454659,7.419454659,7.419454659,6.618153556,1.684596692,2.720598238,3.062903077,2.154296639,2.720598238,2.720598238,2.034354538,0.612580615,1.81025978,3.50046066,7.609697086,6.364473926,6.848727377,7.609697086,7.609697086,5.14415523,1.684596692,2.720598238,3.062903077,2.154296639,2.720598238,2.720598238,2.034354538,0.820420467,1.835017003,1.491673577,1.490923135,1.835017003,1.835017003,1.156060712
03_CDA,2021,3.491259673,7.382357386,6.347744859,7.382357386,7.382357386,7.382357386,6.585062788,1.676173709,2.689311358,3.047588562,2.129522227,2.689311358,2.689311358,2.010959461,0.609517712,1.823836728,3.482958356,7.571648601,6.332651557,6.81448374,7.571648601,7.571648601,5.118434454,1.676173709,2.689311358,3.047588562,2.129522227,2.689311358,2.689311358,2.010959461,0.816318365,1.798316663,1.484215209,1.461104672,1.798316663,1.798316663,1.132939498
03_CDA,2022,3.482531523,7.345445599,6.331875497,7.345445599,7.345445599,7.345445599,6.552137474,1.66779284,2.658384278,3.032350619,2.105032722,2.658384278,2.658384278,1.987833427,0.606470124,1.837515504,3.465543564,7.533790358,6.300988299,6.780411322,7.533790358,7.533790358,5.092842282,1.66779284,2.658384278,3.032350619,2.105032722,2.658384278,2.658384278,1.987833427,0.812236773,1.76235033,1.476794133,1.431882578,1.76235033,1.76235033,1.110280708
03_CDA,2023,2.779060156,7.308718371,6.316045808,7.308718371,7.308718371,7.308718371,6.519376787,1.3275631008,2.627812858,3.017188866,2.080824845,2.627812858,2.627812858,1.964973343,0.48275021840000004,1.85129687,2.7585726776,7.496121406,6.269483358,6.746509265,7.496121406,7.496121406,5.06737807,1.3275631008,2.627812858,3.017188866,2.080824845,2.627812858,2.627812858,1.964973343,0.6465404712,1.727103323,1.469410162,1.403244927,1.727103323,1.727103323,1.088075094
03_CDA,2024,2.7721125056000004,7.272174779,6.300255694,7.272174779,7.272174779,7.272174779,6.486779903,1.3209252856000002,2.597593011,3.002102921,2.05689536,2.597593011,2.597593011,1.94237615,0.4803364672,1.865181597,2.7447798136,7.458640799,6.238135941,6.712776719,7.458640799,7.458640799,5.04204118,1.3209252856000002,2.597593011,3.002102921,2.05689536,2.597593011,2.597593011,1.94237615,0.6433077688000001,1.692561257,1.462063111,1.375180028,1.692561257,1.692561257,1.066313592
03_CDA,2025,2.765182224,7.235813905,6.284505055,7.199634835,7.221342277,7.235813905,6.454346003,1.3143206592,2.567720691,2.987092407,2.002742447,2.552314367,2.567720691,1.920038824,0.47793478479999996,1.879170459,2.7310559152000002,7.421347595,6.206945261,6.639137558,7.310027381,7.421347595,5.016830974,1.3143206592,2.567720691,2.987092407,2.002742447,2.552314367,2.567720691,1.920038824,0.6400912304,1.658710032,1.454752796,1.327461281,1.648757772,1.658710032,1.04498732
03_CDA,2026,2.7582692688000003,7.199634835,6.268793792,7.113239217,7.149237391,7.199634835,6.422074273,1.307749056,2.538191903,2.972156945,1.937503874,2.484889873,2.538191903,1.897958377,0.47554511120000004,1.893264237,2.7174006352,7.384240857,6.175910535,6.506254619,7.118408186,7.384240857,4.991746819,1.307749056,2.538191903,2.972156945,1.937503874,2.484889873,2.538191903,1.897958377,0.6368907736,1.625535831,1.447479032,1.273176875,1.591399579,1.625535831,1.024087574
03_CDA,2027,2.7513735952000005,7.163636661,6.253121807,7.027527565,7.077673021,7.163636661,6.389963902,1.3012103104000001,2.509002696,2.95729616,1.873500926,2.418678599,2.509002696,1.876131856,0.4731673856,1.907463719,2.703813632,7.347319652,6.145030982,6.37453453,6.928522432,7.347319652,4.966788085,1.3012103104000001,2.509002696,2.95729616,1.873500926,2.418678599,2.509002696,1.876131856,0.63370632,1.593025114,1.440241636,1.22053286,1.53567621,1.593025114,1.003605822
03_CDA,2028,2.7444951616,7.127818478,6.237489003,6.942495197,7.006645564,7.127818478,6.358014082,1.2947042592000002,2.480149165,2.942509679,1.810713811,2.353661558,2.480149165,1.85455634,0.4708015488,1.921769697,2.690294564,7.310583054,6.114305827,6.243968987,6.740357576,7.310583054,4.941954145,1.2947042592000002,2.480149165,2.942509679,1.810713811,2.353661558,2.480149165,1.85455634,0.6305377888,1.561164612,1.433040428,1.169485335,1.481545217,1.561164612,0.983533706
03_CDA,2029,2.7376339232,7.092179385,6.22189528,6.858137466,6.936151439,7.092179385,6.326224012,1.2882307376000002,2.45162745,2.927797131,1.749123029,2.289820038,2.45162745,1.833228942,0.4684475408,1.936182969,2.6768430912000003,7.274030139,6.083734298,6.114549735,6.553901155,7.274030139,4.917244374,1.2882307376000002,2.45162745,2.927797131,1.749123029,2.289820038,2.45162745,1.833228942,0.6273850992000001,1.52994132,1.425875226,1.119991498,1.428965193,1.52994132,0.963863032
03_CDA,2030,2.7307898384000002,7.056718489,6.206340542,6.774449749,6.866187089,7.056718489,6.294592892,1.2817895840000002,2.423433734,2.913158145,1.688709368,2.227135602,2.423433734,1.812146809,0.4661053032,1.950704342,2.663458876,7.237659988,6.053315627,5.986268576,6.36914079,7.237659988,4.892658152,1.2817895840000002,2.423433734,2.913158145,1.688709368,2.227135602,2.423433734,1.812146809,0.6242481736000001,1.499342494,1.41874585,1.07200962,1.377895752,1.499342494,0.944585771
03_CDA,2031,2.7307898384000002,7.039076692,6.198582617,6.708240088,6.813826238,7.039076692,6.27885641,1.2785851096,2.40949899,2.90587525,1.63893226,2.178187087,2.40949899,1.801726965,0.4661053032,1.958019483,2.6568002288,7.219565838,6.038182337,5.873838766,6.201607055,7.219565838,4.880426507,1.2785851096,2.40949899,2.90587525,1.63893226,2.178187087,2.40949899,1.801726965,0.6226875536,1.484349069,1.411652121,1.035963297,1.341851558,1.484349069,0.935139913
03_CDA,2032,2.7307898384000002,7.021479001,6.190834388,6.642319135,6.761684278,7.021479001,6.263159269,1.2753886472,2.395644371,2.898610562,1.589671757,2.129727846,2.395644371,1.791367035,0.4661053032,1.965362056,2.6501582280000004,7.201516924,6.023086882,5.761933691,6.034871182,7.201516924,4.86822544,1.2753886472,2.395644371,2.898610562,1.589671757,2.129727846,2.395644371,1.791367035,0.6211308344,1.469505578,1.40459386,1.000530699,1.306390459,1.469505578,0.925788514
03_CDA,2033,2.7307898384000002,7.003925303,6.183095845,6.57668586,6.70976044,7.003925303,6.24750137,1.2722001752,2.381869416,2.891364035,1.540923562,2.081753869,2.381869416,1.781066674,0.4661053032,1.972732164,2.643532832,7.183513131,6.008029164,5.650551429,5.868930228,7.183513131,4.856054877,1.2722001752,2.381869416,2.891364035,1.540923562,2.081753869,2.381869416,1.781066674,0.6195780072,1.454810522,1.397570891,0.965703157,1.271504396,1.454810522,0.916530629
03_CDA,2034,2.7307898384000002,6.98641549,6.175366976,6.511339237,6.658053962,6.98641549,6.231882617,1.2690196752,2.368173667,2.884135625,1.492683412,2.03426118,2.368173667,1.770825541,0.4661053032,1.980129909,2.6369240000000005,7.165554349,5.993009091,5.539690067,5.703781261,7.165554349,4.84391474,1.2690196752,2.368173667,2.884135625,1.492683412,2.03426118,2.368173667,1.770825541,0.6180290624000001,1.440262417,1.390583036,0.931472112,1.237185416,1.440262417,0.907365323
03_CDA,2035,2.7307898384000002,6.968949451,6.167647767,6.446278242,6.60656408,6.968949451,6.21630291,1.2658471256000001,2.354556668,2.876925286,1.444947078,1.987245828,2.354556668,1.760643294,0.4661053032,1.987555396,2.6303316904000003,7.147640463,5.978026569,5.429347695,5.539421359,7.147640463,4.831804953,1.2658471256000001,2.354556668,2.876925286,1.444947078,1.987245828,2.354556668,1.760643294,0.6164839896000001,1.425859793,1.383630121,0.897829118,1.203425665,1.425859793,0.898291669
03_CDA,2036,2.7307898384000002,6.951527077,6.159938207,6.381501857,6.555290034,6.951527077,6.200762153,1.2626825080000001,2.341017967,2.869732973,1.39771036,1.940703895,2.341017967,1.750519595,0.4661053032,1.995008729,2.6237558608000002,7.129771362,5.963081502,5.319522413,5.375847607,7.129771362,4.81972544,1.2626825080000001,2.341017967,2.869732973,1.39771036,1.940703895,2.341017967,1.750519595,0.61494278,1.411601195,1.376711971,0.864765837,1.170217391,1.411601195,0.889308753
03_CDA,2037,2.7307898384000002,6.93414826,6.152238284,6.317009065,6.504231068,6.93414826,6.185260248,1.2595258016000002,2.327557114,2.862558641,1.35096909,1.894631491,2.327557114,1.740454107,0.4661053032,2.002490012,2.6171964712,7.111946933,5.948173799,5.210212323,5.213057102,7.111946933,4.807676127,1.2595258016000002,2.327557114,2.862558641,1.35096909,1.894631491,2.327557114,1.740454107,0.6134054232000001,1.397485183,1.369828411,0.832274038,1.137552939,1.397485183,0.880415665
03_CDA,2038,2.7307898384000002,6.916812889,6.144547986,6.252798852,6.453386426,6.916812889,6.169797097,1.2563769872000001,2.31417366,2.855402244,1.304719133,1.849024755,2.31417366,1.730446496,0.4661053032,2.009999349,2.61065348,7.094167066,5.933303364,5.101415537,5.051046951,7.094167066,4.795656936,1.2563769872000001,2.31417366,2.855402244,1.304719133,1.849024755,2.31417366,1.730446496,0.6118719096,1.383510331,1.362979269,0.800345599,1.105424755,1.383510331,0.871611509
03_CDA,2039,2.7307898384000002,6.899520857,6.136867301,6.237166855,6.402755355,6.899520857,6.154372604,1.2532360448000002,2.300867162,2.848263738,1.297216998,1.803879855,2.300867162,1.720496429,0.4661053032,2.017536847,2.6041268464000003,7.076431648,5.918470106,4.993130171,5.038419333,7.076431648,4.783667794,1.2532360448000002,2.300867162,2.848263738,1.297216998,1.803879855,2.300867162,1.720496429,0.6103422296000001,1.369675228,1.356164372,0.792342143,1.073825379,1.369675228,0.862895393
03_CDA,2040,2.7307898384000002,6.882272055,6.129196217,6.221573937,6.352337107,6.882272055,6.138986673,1.2501029544,2.287637176,2.841143079,1.289758001,1.759192988,2.287637176,1.710603575,0.4661053032,2.02510261,2.5976165296000002,7.058740569,5.90367393,4.885354348,5.025823285,7.058740569,4.771708625,1.2501029544,2.287637176,2.841143079,1.289758001,1.759192988,2.287637176,1.710603575,0.6088163744,1.355978475,1.34938355,0.784418721,1.042747448,1.355978475,0.85426644
03_CDA,2041,2.7307898384000002,6.865066375,6.121534722,6.206020003,6.302130932,6.865066375,6.123639206,1.2501029544,2.274483262,2.834040221,1.282341892,1.71496038,2.274483262,1.700767604,0.4661053032,2.032696745,2.5976165296000002,7.041093718,5.888914746,4.778086197,5.013258727,7.041093718,4.759779353,1.2501029544,2.274483262,2.834040221,1.282341892,1.71496038,2.274483262,1.700767604,0.6088163744,1.342418691,1.346010092,0.776574534,1.012183693,1.342418691,0.845723775
03_CDA,2042,2.7307898384000002,6.847903709,6.113882804,6.190504953,6.252136086,6.847903709,6.108330108,1.2501029544,2.261404983,2.826955121,1.274968426,1.671178283,2.261404983,1.69098819,0.4661053032,2.040319358,2.5976165296000002,7.023490983,5.874192459,4.671323853,5.00072558,7.023490983,4.747879905,1.2501029544,2.261404983,2.826955121,1.274968426,1.671178283,2.261404983,1.69098819,0.6088163744,1.328994504,1.342645066,0.768808789,0.982126938,1.328994504,0.837266537
03_CDA,2043,2.7307898384000002,6.830783949,6.10624045,6.17502869,6.236505746,6.830783949,6.093059283,1.2501029544,2.248401905,2.819887733,1.267637358,1.661569007,2.248401905,1.681265008,0.4661053032,2.047970555,2.5976165296000002,7.005932256,5.859506978,4.659645543,4.988223766,7.005932256,4.736010205,1.2501029544,2.248401905,2.819887733,1.267637358,1.661569007,2.248401905,1.681265008,0.6088163744,1.315704559,1.339288454,0.761120701,0.972305669,1.315704559,0.828893872
03_CDA,2044,2.7307898384000002,6.81370699,6.09860765,6.159591119,6.186845946,6.81370699,6.077826635,1.2501029544,2.235473594,2.812838014,1.260348443,1.618482882,2.235473594,1.671597734,0.4661053032,2.055650445,2.5976165296000002,6.988417425,5.84485821,4.553652794,4.975753207,6.988417425,4.724170179,1.2501029544,2.235473594,2.812838014,1.260348443,1.618482882,2.235473594,1.671597734,0.6088163744,1.302547513,1.335940233,0.753509494,0.9430444,1.302547513,0.820604933
03_CDA,2045,2.7307898384000002,6.796672722,6.09098439,6.144192141,6.171378832,6.796672722,6.062632068,1.2501029544,2.22261962,2.805805919,1.253101439,1.609176605,2.22261962,1.661986047,0.4661053032,2.063359134,2.5976165296000002,6.970946382,5.830246065,4.542268662,4.963313824,6.970946382,4.712359754,1.2501029544,2.22261962,2.805805919,1.253101439,1.609176605,2.22261962,1.661986047,0.6088163744,1.289522038,1.332600382,0.745974399,0.933613956,1.289522038,0.812398884
03_CDA,2046,2.7307898384000002,6.77968104,6.08337066,6.12883166,6.155950385,6.77968104,6.047475488,1.2501029544,2.209839558,2.798791404,1.245896106,1.59992384,2.209839558,1.652429628,0.4661053032,2.071096731,2.5976165296000002,6.953519016,5.815670449,4.530912991,4.950905539,6.953519016,4.700578855,1.2501029544,2.209839558,2.798791404,1.245896106,1.59992384,2.209839558,1.652429628,0.6088163744,1.276626818,1.329268881,0.738514655,0.924277816,1.276626818,0.804274895
03_CDA,2047,2.7307898384000002,6.762731838,6.075766446,6.113509581,6.140560509,6.762731838,6.032356799,1.2501029544,2.19713298,2.791794425,1.238732203,1.590724278,2.19713298,1.642928157,0.4661053032,2.078863344,2.5976165296000002,6.936135218,5.801131273,4.519585708,4.938528275,6.936135218,4.688827407,1.2501029544,2.19713298,2.791794425,1.238732203,1.590724278,2.19713298,1.642928157,0.6088163744,1.263860549,1.325945709,0.731129508,0.915035038,1.263860549,0.796232146
03_CDA,2048,2.7307898384000002,6.745825008,6.068171738,6.098225807,6.125209107,6.745825008,6.017275907,1.2501029544,2.184499466,2.784814939,1.231609493,1.581577613,2.184499466,1.63348132,0.4661053032,2.086659081,2.5976165296000002,6.91879488,5.786628445,4.508286744,4.926181955,6.91879488,4.677105339,1.2501029544,2.184499466,2.784814939,1.231609493,1.581577613,2.184499466,1.63348132,0.6088163744,1.251221944,1.322630845,0.723818213,0.905884687,1.251221944,0.788269825
