,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,fuel,frequency,scope,potential_datapoints,num_datapoints,sum_of_values,scenario,unit.1,dataset,value,dataset_selection_method,comment
2746,2018,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2747,2018,07_INA,stocks,mt,stocks,road,freight,bev,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split'],1,0.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split,0.0,manual,no_comment
2748,2018,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2749,2018,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2750,2019,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2751,2019,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2752,2019,07_INA,stocks,mt,stocks,road,freight,bev,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split'],1,0.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split,0.0,manual,no_comment
2753,2019,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2754,2019,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2755,2020,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2756,2020,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2757,2020,07_INA,stocks,mt,stocks,road,freight,bev,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split'],1,0.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split,0.0,manual,no_comment
2758,2020,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2759,2020,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2760,2021,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2761,2021,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2762,2021,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2763,2021,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2764,2022,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2765,2022,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2766,2022,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2767,2022,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2768,2010,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2769,2010,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2770,2010,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2771,2010,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2772,2011,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2773,2011,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2774,2011,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2775,2011,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2776,2012,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2777,2012,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2778,2012,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2779,2012,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2780,2013,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2781,2013,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2782,2013,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2783,2013,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2784,2014,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2785,2014,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2786,2014,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2787,2014,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2788,2015,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2789,2015,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2790,2015,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2791,2015,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2792,2016,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2793,2016,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2794,2016,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2795,2016,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2796,2017,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2797,2017,07_INA,stocks,mt,stocks,road,freight,cng,all,yearly,national,['8th_-_new_vtypes_and_drives $ reference vehicle_dist_split'],1,1413.2,,,8th_-_new_vtypes_and_drives $ reference vehicle_dist_split,1413.2,single_datapoint,no_comment
2798,2017,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2799,2017,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2800,2017,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2801,2018,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2802,2018,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2803,2018,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2804,2018,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2805,2019,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2806,2019,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2807,2019,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2808,2019,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2809,2020,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2810,2020,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2811,2020,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2812,2020,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2813,2021,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2814,2021,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2815,2021,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2816,2021,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2817,2022,07_INA,mileage,mt,km_per_stock,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2818,2022,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2819,2022,07_INA,average_age,mt,age,road,freight,cng,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2820,2022,07_INA,efficiency,mt,km_per_pj,road,freight,cng,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,1934293831.9319704,,,usa_alternative_fuels_data_center,51688861.0842988,manual,no_comment
2821,2010,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2822,2010,07_INA,mileage,mt,km_per_stock,road,freight,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
