,Date,Economy,Measure,Vehicle Type,Unit,Medium,Transport Type,Drive,Fuel_Type,Frequency,Scope,level_0,index,Final_dataset_selection_method,Value,Dataset
9890,2012-12-31,15_RP,Turnover_rate,ldv,%,road,freight,cng,,Yearly,National,,3173.0,not enough values to interpolate,,
9891,2013-12-31,15_RP,Turnover_rate,ldv,%,road,freight,cng,,Yearly,National,,4350.0,not enough values to interpolate,,
9892,2014-12-31,15_RP,Turnover_rate,ldv,%,road,freight,cng,,Yearly,National,,5527.0,not enough values to interpolate,,
9893,2015-12-31,15_RP,Turnover_rate,ldv,%,road,freight,cng,,Yearly,National,,6704.0,not enough values to interpolate,,
9894,2016-12-31,15_RP,Turnover_rate,ldv,%,road,freight,cng,,Yearly,National,,7881.0,not enough values to interpolate,,
9895,2017-12-31,15_RP,Turnover_rate,ldv,%,road,freight,cng,,Yearly,National,,9058.0,Automatic,0.03,Turnover_rate_est
9896,2018-12-31,15_RP,Turnover_rate,ldv,%,road,freight,cng,,Yearly,National,,10235.0,not enough values to interpolate,,
9897,2019-12-31,15_RP,Turnover_rate,ldv,%,road,freight,cng,,Yearly,National,,11412.0,not enough values to interpolate,,
9898,2020-12-31,15_RP,Turnover_rate,ldv,%,road,freight,cng,,Yearly,National,,12589.0,not enough values to interpolate,,
9899,2021-12-31,15_RP,Turnover_rate,ldv,%,road,freight,cng,,Yearly,National,,13766.0,not enough values to interpolate,,
9900,2010-12-31,15_RP,Turnover_rate,ldv,%,road,freight,d,,Yearly,National,,820.0,not enough values to interpolate,,
9901,2011-12-31,15_RP,Turnover_rate,ldv,%,road,freight,d,,Yearly,National,,1997.0,not enough values to interpolate,,
9902,2012-12-31,15_RP,Turnover_rate,ldv,%,road,freight,d,,Yearly,National,,3174.0,not enough values to interpolate,,
9903,2013-12-31,15_RP,Turnover_rate,ldv,%,road,freight,d,,Yearly,National,,4351.0,not enough values to interpolate,,
9904,2014-12-31,15_RP,Turnover_rate,ldv,%,road,freight,d,,Yearly,National,,5528.0,not enough values to interpolate,,
9905,2015-12-31,15_RP,Turnover_rate,ldv,%,road,freight,d,,Yearly,National,,6705.0,not enough values to interpolate,,
9906,2016-12-31,15_RP,Turnover_rate,ldv,%,road,freight,d,,Yearly,National,,7882.0,not enough values to interpolate,,
9907,2017-12-31,15_RP,Turnover_rate,ldv,%,road,freight,d,,Yearly,National,,9059.0,Automatic,0.03,Turnover_rate_est
9908,2018-12-31,15_RP,Turnover_rate,ldv,%,road,freight,d,,Yearly,National,,10236.0,not enough values to interpolate,,
9909,2019-12-31,15_RP,Turnover_rate,ldv,%,road,freight,d,,Yearly,National,,11413.0,not enough values to interpolate,,
9910,2020-12-31,15_RP,Turnover_rate,ldv,%,road,freight,d,,Yearly,National,,12590.0,not enough values to interpolate,,
9911,2021-12-31,15_RP,Turnover_rate,ldv,%,road,freight,d,,Yearly,National,,13767.0,not enough values to interpolate,,
9912,2010-12-31,15_RP,Turnover_rate,ldv,%,road,freight,fcev,,Yearly,National,,821.0,not enough values to interpolate,,
9913,2011-12-31,15_RP,Turnover_rate,ldv,%,road,freight,fcev,,Yearly,National,,1998.0,not enough values to interpolate,,
9914,2012-12-31,15_RP,Turnover_rate,ldv,%,road,freight,fcev,,Yearly,National,,3175.0,not enough values to interpolate,,
9915,2013-12-31,15_RP,Turnover_rate,ldv,%,road,freight,fcev,,Yearly,National,,4352.0,not enough values to interpolate,,
9916,2014-12-31,15_RP,Turnover_rate,ldv,%,road,freight,fcev,,Yearly,National,,5529.0,not enough values to interpolate,,
9917,2015-12-31,15_RP,Turnover_rate,ldv,%,road,freight,fcev,,Yearly,National,,6706.0,not enough values to interpolate,,
9918,2016-12-31,15_RP,Turnover_rate,ldv,%,road,freight,fcev,,Yearly,National,,7883.0,not enough values to interpolate,,
9919,2017-12-31,15_RP,Turnover_rate,ldv,%,road,freight,fcev,,Yearly,National,,9060.0,Automatic,0.03,Turnover_rate_est
9920,2018-12-31,15_RP,Turnover_rate,ldv,%,road,freight,fcev,,Yearly,National,,10237.0,not enough values to interpolate,,
9921,2019-12-31,15_RP,Turnover_rate,ldv,%,road,freight,fcev,,Yearly,National,,11414.0,not enough values to interpolate,,
9922,2020-12-31,15_RP,Turnover_rate,ldv,%,road,freight,fcev,,Yearly,National,,12591.0,not enough values to interpolate,,
9923,2021-12-31,15_RP,Turnover_rate,ldv,%,road,freight,fcev,,Yearly,National,,13768.0,not enough values to interpolate,,
9924,2010-12-31,15_RP,Turnover_rate,ldv,%,road,freight,g,,Yearly,National,,822.0,not enough values to interpolate,,
9925,2011-12-31,15_RP,Turnover_rate,ldv,%,road,freight,g,,Yearly,National,,1999.0,not enough values to interpolate,,
9926,2012-12-31,15_RP,Turnover_rate,ldv,%,road,freight,g,,Yearly,National,,3176.0,not enough values to interpolate,,
9927,2013-12-31,15_RP,Turnover_rate,ldv,%,road,freight,g,,Yearly,National,,4353.0,not enough values to interpolate,,
9928,2014-12-31,15_RP,Turnover_rate,ldv,%,road,freight,g,,Yearly,National,,5530.0,not enough values to interpolate,,
9929,2015-12-31,15_RP,Turnover_rate,ldv,%,road,freight,g,,Yearly,National,,6707.0,not enough values to interpolate,,
9930,2016-12-31,15_RP,Turnover_rate,ldv,%,road,freight,g,,Yearly,National,,7884.0,not enough values to interpolate,,
9931,2017-12-31,15_RP,Turnover_rate,ldv,%,road,freight,g,,Yearly,National,,9061.0,Automatic,0.03,Turnover_rate_est
9932,2018-12-31,15_RP,Turnover_rate,ldv,%,road,freight,g,,Yearly,National,,10238.0,not enough values to interpolate,,
9933,2019-12-31,15_RP,Turnover_rate,ldv,%,road,freight,g,,Yearly,National,,11415.0,not enough values to interpolate,,
9934,2020-12-31,15_RP,Turnover_rate,ldv,%,road,freight,g,,Yearly,National,,12592.0,not enough values to interpolate,,
9935,2021-12-31,15_RP,Turnover_rate,ldv,%,road,freight,g,,Yearly,National,,13769.0,not enough values to interpolate,,
9936,2010-12-31,15_RP,Turnover_rate,ldv,%,road,freight,lpg,,Yearly,National,,823.0,not enough values to interpolate,,
9937,2011-12-31,15_RP,Turnover_rate,ldv,%,road,freight,lpg,,Yearly,National,,2000.0,not enough values to interpolate,,
9938,2012-12-31,15_RP,Turnover_rate,ldv,%,road,freight,lpg,,Yearly,National,,3177.0,not enough values to interpolate,,
9939,2013-12-31,15_RP,Turnover_rate,ldv,%,road,freight,lpg,,Yearly,National,,4354.0,not enough values to interpolate,,
9940,2014-12-31,15_RP,Turnover_rate,ldv,%,road,freight,lpg,,Yearly,National,,5531.0,not enough values to interpolate,,
9941,2015-12-31,15_RP,Turnover_rate,ldv,%,road,freight,lpg,,Yearly,National,,6708.0,not enough values to interpolate,,
9942,2016-12-31,15_RP,Turnover_rate,ldv,%,road,freight,lpg,,Yearly,National,,7885.0,not enough values to interpolate,,
9943,2017-12-31,15_RP,Turnover_rate,ldv,%,road,freight,lpg,,Yearly,National,,9062.0,Automatic,0.03,Turnover_rate_est
9944,2018-12-31,15_RP,Turnover_rate,ldv,%,road,freight,lpg,,Yearly,National,,10239.0,not enough values to interpolate,,
9945,2019-12-31,15_RP,Turnover_rate,ldv,%,road,freight,lpg,,Yearly,National,,11416.0,not enough values to interpolate,,
9946,2020-12-31,15_RP,Turnover_rate,ldv,%,road,freight,lpg,,Yearly,National,,12593.0,not enough values to interpolate,,
9947,2021-12-31,15_RP,Turnover_rate,ldv,%,road,freight,lpg,,Yearly,National,,13770.0,not enough values to interpolate,,
9948,2010-12-31,15_RP,Turnover_rate,ldv,%,road,freight,phevg,,Yearly,National,,824.0,not enough values to interpolate,,
9949,2011-12-31,15_RP,Turnover_rate,ldv,%,road,freight,phevg,,Yearly,National,,2001.0,not enough values to interpolate,,
9950,2012-12-31,15_RP,Turnover_rate,ldv,%,road,freight,phevg,,Yearly,National,,3178.0,not enough values to interpolate,,
9951,2013-12-31,15_RP,Turnover_rate,ldv,%,road,freight,phevg,,Yearly,National,,4355.0,not enough values to interpolate,,
9952,2014-12-31,15_RP,Turnover_rate,ldv,%,road,freight,phevg,,Yearly,National,,5532.0,not enough values to interpolate,,
9953,2015-12-31,15_RP,Turnover_rate,ldv,%,road,freight,phevg,,Yearly,National,,6709.0,not enough values to interpolate,,
9954,2016-12-31,15_RP,Turnover_rate,ldv,%,road,freight,phevg,,Yearly,National,,7886.0,not enough values to interpolate,,
9955,2017-12-31,15_RP,Turnover_rate,ldv,%,road,freight,phevg,,Yearly,National,,9063.0,Automatic,0.03,Turnover_rate_est
9956,2018-12-31,15_RP,Turnover_rate,ldv,%,road,freight,phevg,,Yearly,National,,10240.0,not enough values to interpolate,,
9957,2019-12-31,15_RP,Turnover_rate,ldv,%,road,freight,phevg,,Yearly,National,,11417.0,not enough values to interpolate,,
9958,2020-12-31,15_RP,Turnover_rate,ldv,%,road,freight,phevg,,Yearly,National,,12594.0,not enough values to interpolate,,
9959,2021-12-31,15_RP,Turnover_rate,ldv,%,road,freight,phevg,,Yearly,National,,13771.0,not enough values to interpolate,,
9960,2010-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,bev,,Yearly,National,,825.0,not enough values to interpolate,,
9961,2011-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,bev,,Yearly,National,,2002.0,not enough values to interpolate,,
9962,2012-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,bev,,Yearly,National,,3179.0,not enough values to interpolate,,
9963,2013-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,bev,,Yearly,National,,4356.0,not enough values to interpolate,,
9964,2014-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,bev,,Yearly,National,,5533.0,not enough values to interpolate,,
9965,2015-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,bev,,Yearly,National,,6710.0,not enough values to interpolate,,
9966,2016-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,bev,,Yearly,National,,7887.0,not enough values to interpolate,,
9967,2017-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,bev,,Yearly,National,,9064.0,Automatic,0.03,Turnover_rate_est
9968,2018-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,bev,,Yearly,National,,10241.0,not enough values to interpolate,,
9969,2019-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,bev,,Yearly,National,,11418.0,not enough values to interpolate,,
9970,2020-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,bev,,Yearly,National,,12595.0,not enough values to interpolate,,
9971,2021-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,bev,,Yearly,National,,13772.0,not enough values to interpolate,,
9972,2010-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,cng,,Yearly,National,,826.0,not enough values to interpolate,,
9973,2011-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,cng,,Yearly,National,,2003.0,not enough values to interpolate,,
9974,2012-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,cng,,Yearly,National,,3180.0,not enough values to interpolate,,
9975,2013-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,cng,,Yearly,National,,4357.0,not enough values to interpolate,,
9976,2014-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,cng,,Yearly,National,,5534.0,not enough values to interpolate,,
9977,2015-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,cng,,Yearly,National,,6711.0,not enough values to interpolate,,
9978,2016-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,cng,,Yearly,National,,7888.0,not enough values to interpolate,,
9979,2017-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,cng,,Yearly,National,,9065.0,Automatic,0.03,Turnover_rate_est
9980,2018-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,cng,,Yearly,National,,10242.0,not enough values to interpolate,,
9981,2019-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,cng,,Yearly,National,,11419.0,not enough values to interpolate,,
9982,2020-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,cng,,Yearly,National,,12596.0,not enough values to interpolate,,
9983,2021-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,cng,,Yearly,National,,13773.0,not enough values to interpolate,,
9984,2010-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,d,,Yearly,National,,827.0,not enough values to interpolate,,
9985,2011-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,d,,Yearly,National,,2004.0,not enough values to interpolate,,
9986,2012-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,d,,Yearly,National,,3181.0,not enough values to interpolate,,
9987,2013-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,d,,Yearly,National,,4358.0,not enough values to interpolate,,
9988,2014-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,d,,Yearly,National,,5535.0,not enough values to interpolate,,
9989,2015-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,d,,Yearly,National,,6712.0,not enough values to interpolate,,
9990,2016-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,d,,Yearly,National,,7889.0,not enough values to interpolate,,
9991,2017-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,d,,Yearly,National,,9066.0,Automatic,0.03,Turnover_rate_est
9992,2018-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,d,,Yearly,National,,10243.0,not enough values to interpolate,,
9993,2019-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,d,,Yearly,National,,11420.0,not enough values to interpolate,,
9994,2020-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,d,,Yearly,National,,12597.0,not enough values to interpolate,,
9995,2021-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,d,,Yearly,National,,13774.0,not enough values to interpolate,,
9996,2010-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,fcev,,Yearly,National,,828.0,not enough values to interpolate,,
9997,2011-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,fcev,,Yearly,National,,2005.0,not enough values to interpolate,,
9998,2012-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,fcev,,Yearly,National,,3182.0,not enough values to interpolate,,
9999,2013-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,fcev,,Yearly,National,,4359.0,not enough values to interpolate,,
10000,2014-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,fcev,,Yearly,National,,5536.0,not enough values to interpolate,,
10001,2015-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,fcev,,Yearly,National,,6713.0,not enough values to interpolate,,
10002,2016-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,fcev,,Yearly,National,,7890.0,not enough values to interpolate,,
10003,2017-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,fcev,,Yearly,National,,9067.0,Automatic,0.03,Turnover_rate_est
10004,2018-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,fcev,,Yearly,National,,10244.0,not enough values to interpolate,,
10005,2019-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,fcev,,Yearly,National,,11421.0,not enough values to interpolate,,
10006,2020-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,fcev,,Yearly,National,,12598.0,not enough values to interpolate,,
10007,2021-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,fcev,,Yearly,National,,13775.0,not enough values to interpolate,,
10008,2010-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,g,,Yearly,National,,829.0,not enough values to interpolate,,
10009,2011-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,g,,Yearly,National,,2006.0,not enough values to interpolate,,
10010,2012-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,g,,Yearly,National,,3183.0,not enough values to interpolate,,
10011,2013-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,g,,Yearly,National,,4360.0,not enough values to interpolate,,
10012,2014-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,g,,Yearly,National,,5537.0,not enough values to interpolate,,
10013,2015-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,g,,Yearly,National,,6714.0,not enough values to interpolate,,
10014,2016-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,g,,Yearly,National,,7891.0,not enough values to interpolate,,
10015,2017-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,g,,Yearly,National,,9068.0,Automatic,0.03,Turnover_rate_est
10016,2018-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,g,,Yearly,National,,10245.0,not enough values to interpolate,,
10017,2019-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,g,,Yearly,National,,11422.0,not enough values to interpolate,,
10018,2020-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,g,,Yearly,National,,12599.0,not enough values to interpolate,,
10019,2021-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,g,,Yearly,National,,13776.0,not enough values to interpolate,,
10020,2010-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,lpg,,Yearly,National,,830.0,not enough values to interpolate,,
10021,2011-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,lpg,,Yearly,National,,2007.0,not enough values to interpolate,,
10022,2012-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,lpg,,Yearly,National,,3184.0,not enough values to interpolate,,
10023,2013-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,lpg,,Yearly,National,,4361.0,not enough values to interpolate,,
10024,2014-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,lpg,,Yearly,National,,5538.0,not enough values to interpolate,,
10025,2015-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,lpg,,Yearly,National,,6715.0,not enough values to interpolate,,
10026,2016-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,lpg,,Yearly,National,,7892.0,not enough values to interpolate,,
10027,2017-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,lpg,,Yearly,National,,9069.0,Automatic,0.03,Turnover_rate_est
10028,2018-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,lpg,,Yearly,National,,10246.0,not enough values to interpolate,,
10029,2019-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,lpg,,Yearly,National,,11423.0,not enough values to interpolate,,
10030,2020-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,lpg,,Yearly,National,,12600.0,not enough values to interpolate,,
10031,2021-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,lpg,,Yearly,National,,13777.0,not enough values to interpolate,,
10032,2010-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,phevg,,Yearly,National,,831.0,not enough values to interpolate,,
10033,2011-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,phevg,,Yearly,National,,2008.0,not enough values to interpolate,,
10034,2012-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,phevg,,Yearly,National,,3185.0,not enough values to interpolate,,
10035,2013-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,phevg,,Yearly,National,,4362.0,not enough values to interpolate,,
10036,2014-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,phevg,,Yearly,National,,5539.0,not enough values to interpolate,,
10037,2015-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,phevg,,Yearly,National,,6716.0,not enough values to interpolate,,
10038,2016-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,phevg,,Yearly,National,,7893.0,not enough values to interpolate,,
10039,2017-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,phevg,,Yearly,National,,9070.0,Automatic,0.03,Turnover_rate_est
10040,2018-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,phevg,,Yearly,National,,10247.0,not enough values to interpolate,,
10041,2019-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,phevg,,Yearly,National,,11424.0,not enough values to interpolate,,
10042,2020-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,phevg,,Yearly,National,,12601.0,not enough values to interpolate,,
10043,2021-12-31,15_RP,Turnover_rate,ldv,%,road,passenger,phevg,,Yearly,National,,13778.0,not enough values to interpolate,,
10044,2010-12-31,15_RP,freight_tonne_km,,freight_tonne_km,air,freight,,,Yearly,National,,832.0,Automatic,460194054.824,ATO $ World Bank (WB)
10045,2011-12-31,15_RP,freight_tonne_km,,freight_tonne_km,air,freight,,,Yearly,National,,2009.0,Automatic,470003413.890059,ATO $ World Bank (WB)
