Medium,Transport Type,Vehicle Type,Drive,Economy,Year,Measure,Value
road,passenger,lt,lpg,21_VN,2017,Travel_km_per_stock,13.09953699
road,passenger,lt,phevg,21_VN,2017,Travel_km_per_stock,13.09953699
road,passenger,lv,fcev,21_VN,2017,Travel_km_per_stock,9.876163228
road,passenger,lv,lpg,21_VN,2017,Travel_km_per_stock,9.876163228
road,passenger,lv,phevg,21_VN,2017,Travel_km_per_stock,9.876163228
road,freight,ht,phevd,21_VN,2017,Travel_km_per_stock,22.94610179
road,passenger,bus,phevd,21_VN,2017,Travel_km_per_stock,22.20622647
road,freight,ht,cng,01_AUS,2017,Vehicle_sales_share_x,0.003850725
road,freight,ht,d,01_AUS,2017,Vehicle_sales_share_x,0.397056703
road,freight,ht,g,01_AUS,2017,Vehicle_sales_share_x,0.03638918
road,freight,ht,lpg,01_AUS,2017,Vehicle_sales_share_x,0.0064608
road,freight,lt,bev,01_AUS,2017,Vehicle_sales_share_x,0.026595372
road,freight,lt,cng,01_AUS,2017,Vehicle_sales_share_x,0
road,freight,lt,d,01_AUS,2017,Vehicle_sales_share_x,0.088437171
road,freight,lt,g,01_AUS,2017,Vehicle_sales_share_x,0.182743492
road,freight,lt,lpg,01_AUS,2017,Vehicle_sales_share_x,0.112944126
road,freight,lt,phevg,01_AUS,2017,Vehicle_sales_share_x,0.144900782
road,passenger,2w,bev,01_AUS,2017,Vehicle_sales_share_x,0.334205156
road,passenger,2w,g,01_AUS,2017,Vehicle_sales_share_x,0.042702391
road,passenger,bus,cng,01_AUS,2017,Vehicle_sales_share_x,0.001499138
road,passenger,bus,d,01_AUS,2017,Vehicle_sales_share_x,0.164051283
road,passenger,bus,g,01_AUS,2017,Vehicle_sales_share_x,0
road,passenger,bus,lpg,01_AUS,2017,Vehicle_sales_share_x,0
road,passenger,lt,bev,01_AUS,2017,Vehicle_sales_share_x,0.001244992
road,passenger,lt,cng,01_AUS,2017,Vehicle_sales_share_x,0
road,passenger,lt,d,01_AUS,2017,Vehicle_sales_share_x,0.099214237
road,passenger,lt,g,01_AUS,2017,Vehicle_sales_share_x,0.112246251
road,passenger,lt,lpg,01_AUS,2017,Vehicle_sales_share_x,0.010388393
road,passenger,lt,phevg,01_AUS,2017,Vehicle_sales_share_x,0.005946773
road,passenger,lv,bev,01_AUS,2017,Vehicle_sales_share_x,0.010293572
road,passenger,lv,cng,01_AUS,2017,Vehicle_sales_share_x,0
road,passenger,lv,d,01_AUS,2017,Vehicle_sales_share_x,0.00127526
road,passenger,lv,g,01_AUS,2017,Vehicle_sales_share_x,0.200379563
road,passenger,lv,lpg,01_AUS,2017,Vehicle_sales_share_x,0.00021403
road,passenger,lv,phevg,01_AUS,2017,Vehicle_sales_share_x,0.014356994
road,freight,ht,d,02_BD,2017,Vehicle_sales_share_x,0.334518144
road,freight,ht,g,02_BD,2017,Vehicle_sales_share_x,0.347118454
road,freight,lt,d,02_BD,2017,Vehicle_sales_share_x,0.106839556
road,freight,lt,g,02_BD,2017,Vehicle_sales_share_x,0.21066252
road,passenger,2w,bev,02_BD,2017,Vehicle_sales_share_x,0
road,passenger,2w,g,02_BD,2017,Vehicle_sales_share_x,0
road,passenger,bus,d,02_BD,2017,Vehicle_sales_share_x,0.003783492
road,passenger,bus,g,02_BD,2017,Vehicle_sales_share_x,0.000339004
road,passenger,lt,d,02_BD,2017,Vehicle_sales_share_x,0.165598061
road,passenger,lt,g,02_BD,2017,Vehicle_sales_share_x,0.378597864
road,passenger,lv,bev,02_BD,2017,Vehicle_sales_share_x,0.03235847
road,passenger,lv,d,02_BD,2017,Vehicle_sales_share_x,0.003907122
road,passenger,lv,g,02_BD,2017,Vehicle_sales_share_x,0.223943433
road,freight,ht,cng,03_CDA,2017,Vehicle_sales_share_x,0.091168242
road,freight,ht,d,03_CDA,2017,Vehicle_sales_share_x,0.291172997
road,freight,ht,g,03_CDA,2017,Vehicle_sales_share_x,0.106565165
road,freight,ht,lpg,03_CDA,2017,Vehicle_sales_share_x,0.031202453
road,freight,lt,d,03_CDA,2017,Vehicle_sales_share_x,0.088911448
road,freight,lt,g,03_CDA,2017,Vehicle_sales_share_x,0.216499233
road,freight,lt,lpg,03_CDA,2017,Vehicle_sales_share_x,0.023146607
road,passenger,2w,g,03_CDA,2017,Vehicle_sales_share_x,0.024191344
road,passenger,bus,bev,03_CDA,2017,Vehicle_sales_share_x,5.36E-05
road,passenger,bus,cng,03_CDA,2017,Vehicle_sales_share_x,1.26E-05
road,passenger,bus,d,03_CDA,2017,Vehicle_sales_share_x,0.239758136
road,passenger,bus,g,03_CDA,2017,Vehicle_sales_share_x,1.76E-05
road,passenger,bus,lpg,03_CDA,2017,Vehicle_sales_share_x,0
road,passenger,lt,d,03_CDA,2017,Vehicle_sales_share_x,0.067755961
road,passenger,lt,g,03_CDA,2017,Vehicle_sales_share_x,0.361492653
road,passenger,lt,lpg,03_CDA,2017,Vehicle_sales_share_x,0.016318922
road,passenger,lv,bev,03_CDA,2017,Vehicle_sales_share_x,0.001195688
road,passenger,lv,cng,03_CDA,2017,Vehicle_sales_share_x,0.000477581
road,passenger,lv,d,03_CDA,2017,Vehicle_sales_share_x,0.000617424
road,passenger,lv,g,03_CDA,2017,Vehicle_sales_share_x,0.047360691
road,passenger,lv,lpg,03_CDA,2017,Vehicle_sales_share_x,0.000470668
road,passenger,lv,phevg,03_CDA,2017,Vehicle_sales_share_x,0.000989379
road,freight,ht,d,04_CHL,2017,Vehicle_sales_share_x,0.494894509
road,freight,ht,g,04_CHL,2017,Vehicle_sales_share_x,0.004936435
road,passenger,2w,g,04_CHL,2017,Vehicle_sales_share_x,0.094088239
road,passenger,bus,bev,04_CHL,2017,Vehicle_sales_share_x,0.000428439
road,passenger,bus,d,04_CHL,2017,Vehicle_sales_share_x,0.008039746
road,passenger,bus,g,04_CHL,2017,Vehicle_sales_share_x,0.000291276
road,passenger,lv,bev,04_CHL,2017,Vehicle_sales_share_x,0.031972315
road,passenger,lv,cng,04_CHL,2017,Vehicle_sales_share_x,0
road,passenger,lv,d,04_CHL,2017,Vehicle_sales_share_x,0.244885375
road,passenger,lv,g,04_CHL,2017,Vehicle_sales_share_x,0.57224909
road,passenger,lv,lpg,04_CHL,2017,Vehicle_sales_share_x,0
road,passenger,lv,phevg,04_CHL,2017,Vehicle_sales_share_x,0.046378025
road,freight,ht,bev,05_PRC,2017,Vehicle_sales_share_x,0.059986568
road,freight,ht,cng,05_PRC,2017,Vehicle_sales_share_x,0.126829341
road,freight,ht,d,05_PRC,2017,Vehicle_sales_share_x,0.377574723
road,freight,ht,lpg,05_PRC,2017,Vehicle_sales_share_x,0.002844591
road,freight,lt,bev,05_PRC,2017,Vehicle_sales_share_x,0.007983148
road,freight,lt,cng,05_PRC,2017,Vehicle_sales_share_x,0.009573456
road,freight,lt,d,05_PRC,2017,Vehicle_sales_share_x,0.086193173
road,freight,lt,g,05_PRC,2017,Vehicle_sales_share_x,0.046072161
road,freight,lt,lpg,05_PRC,2017,Vehicle_sales_share_x,0.000698459
road,passenger,2w,bev,05_PRC,2017,Vehicle_sales_share_x,0.130971551
road,passenger,2w,g,05_PRC,2017,Vehicle_sales_share_x,0.136046002
road,passenger,bus,bev,05_PRC,2017,Vehicle_sales_share_x,9.23E-06
road,passenger,bus,cng,05_PRC,2017,Vehicle_sales_share_x,1.12E-05
road,passenger,bus,d,05_PRC,2017,Vehicle_sales_share_x,1.65E-05
road,passenger,bus,g,05_PRC,2017,Vehicle_sales_share_x,0.262533101
road,passenger,bus,lpg,05_PRC,2017,Vehicle_sales_share_x,6.10E-07
road,passenger,lt,bev,05_PRC,2017,Vehicle_sales_share_x,0.002093657
road,passenger,lt,cng,05_PRC,2017,Vehicle_sales_share_x,0.001513907
road,passenger,lt,d,05_PRC,2017,Vehicle_sales_share_x,0.01762185
road,passenger,lt,g,05_PRC,2017,Vehicle_sales_share_x,0.007959001
road,passenger,lt,lpg,05_PRC,2017,Vehicle_sales_share_x,0.000120083
road,passenger,lv,bev,05_PRC,2017,Vehicle_sales_share_x,0.153846393
road,passenger,lv,cng,05_PRC,2017,Vehicle_sales_share_x,0.142450135
road,passenger,lv,d,05_PRC,2017,Vehicle_sales_share_x,0.001210857
road,passenger,lv,g,05_PRC,2017,Vehicle_sales_share_x,0.000631184
road,passenger,lv,lpg,05_PRC,2017,Vehicle_sales_share_x,0.01453033
road,passenger,lv,phevg,05_PRC,2017,Vehicle_sales_share_x,0.056569315
road,freight,ht,d,06_HKC,2017,Vehicle_sales_share_x,0.212427746
road,freight,ht,lpg,06_HKC,2017,Vehicle_sales_share_x,0
road,freight,lt,bev,06_HKC,2017,Vehicle_sales_share_x,0.044039402
road,freight,lt,d,06_HKC,2017,Vehicle_sales_share_x,0.674503883
road,freight,lt,g,06_HKC,2017,Vehicle_sales_share_x,0.031456716
road,freight,lt,lpg,06_HKC,2017,Vehicle_sales_share_x,0
road,passenger,2w,bev,06_HKC,2017,Vehicle_sales_share_x,0.250022113
road,passenger,2w,g,06_HKC,2017,Vehicle_sales_share_x,0.027066871
road,passenger,bus,bev,06_HKC,2017,Vehicle_sales_share_x,8.11E-05
road,passenger,bus,d,06_HKC,2017,Vehicle_sales_share_x,0.002115521
road,passenger,bus,lpg,06_HKC,2017,Vehicle_sales_share_x,0
road,passenger,lt,bev,06_HKC,2017,Vehicle_sales_share_x,0.016715073
road,passenger,lt,d,06_HKC,2017,Vehicle_sales_share_x,0.242008805
road,passenger,lt,g,06_HKC,2017,Vehicle_sales_share_x,0.012121741
road,passenger,lt,lpg,06_HKC,2017,Vehicle_sales_share_x,0.001083559
road,passenger,lv,bev,06_HKC,2017,Vehicle_sales_share_x,0.037387482
road,passenger,lv,d,06_HKC,2017,Vehicle_sales_share_x,0.001275209
road,passenger,lv,g,06_HKC,2017,Vehicle_sales_share_x,0.333766351
road,passenger,lv,lpg,06_HKC,2017,Vehicle_sales_share_x,0
road,passenger,lv,phevg,06_HKC,2017,Vehicle_sales_share_x,0.076356192
road,freight,ht,d,07_INA,2017,Vehicle_sales_share_x,0.355029328
road,freight,ht,g,07_INA,2017,Vehicle_sales_share_x,0.100975073
road,freight,lt,d,07_INA,2017,Vehicle_sales_share_x,0.003122776
road,freight,lt,g,07_INA,2017,Vehicle_sales_share_x,0.130269882
road,freight,lt,phevg,07_INA,2017,Vehicle_sales_share_x,0.078003047
road,passenger,2w,bev,07_INA,2017,Vehicle_sales_share_x,0.024234304
road,passenger,2w,g,07_INA,2017,Vehicle_sales_share_x,0.358377983
road,passenger,bus,d,07_INA,2017,Vehicle_sales_share_x,0.317704282
road,passenger,bus,g,07_INA,2017,Vehicle_sales_share_x,0.000151397
road,passenger,lt,d,07_INA,2017,Vehicle_sales_share_x,0.000536562
road,passenger,lt,g,07_INA,2017,Vehicle_sales_share_x,0.013980569
road,passenger,lt,phevg,07_INA,2017,Vehicle_sales_share_x,7.03E-05
road,passenger,lv,d,07_INA,2017,Vehicle_sales_share_x,0.00445991
road,passenger,lv,g,07_INA,2017,Vehicle_sales_share_x,0.091064527
road,passenger,lv,phevg,07_INA,2017,Vehicle_sales_share_x,0.001794326
road,freight,ht,phevd,07_INA,2017,Vehicle_sales_share_x,0.029379758
road,passenger,bus,phevd,07_INA,2017,Vehicle_sales_share_x,0.06412152
road,freight,ht,bev,08_JPN,2017,Vehicle_sales_share_x,0.001960893
road,freight,ht,cng,08_JPN,2017,Vehicle_sales_share_x,0.000212952
road,freight,ht,d,08_JPN,2017,Vehicle_sales_share_x,0.42786255
road,freight,ht,g,08_JPN,2017,Vehicle_sales_share_x,0.051321365
road,freight,ht,lpg,08_JPN,2017,Vehicle_sales_share_x,0.000487593
road,freight,lt,bev,08_JPN,2017,Vehicle_sales_share_x,0.088123219
road,freight,lt,d,08_JPN,2017,Vehicle_sales_share_x,0.037075783
road,freight,lt,g,08_JPN,2017,Vehicle_sales_share_x,0.226894164
road,freight,lt,lpg,08_JPN,2017,Vehicle_sales_share_x,8.52E-05
road,freight,lt,phevg,08_JPN,2017,Vehicle_sales_share_x,0.163877924
road,passenger,2w,g,08_JPN,2017,Vehicle_sales_share_x,0
road,passenger,bus,d,08_JPN,2017,Vehicle_sales_share_x,0
road,passenger,bus,fcev,08_JPN,2017,Vehicle_sales_share_x,0.000674764
road,passenger,bus,g,08_JPN,2017,Vehicle_sales_share_x,0.176675664
road,passenger,bus,lpg,08_JPN,2017,Vehicle_sales_share_x,0.002249213
road,passenger,lt,bev,08_JPN,2017,Vehicle_sales_share_x,0
road,passenger,lt,d,08_JPN,2017,Vehicle_sales_share_x,0
road,passenger,lt,g,08_JPN,2017,Vehicle_sales_share_x,0
road,passenger,lt,lpg,08_JPN,2017,Vehicle_sales_share_x,0
road,passenger,lt,phevg,08_JPN,2017,Vehicle_sales_share_x,0
road,passenger,lv,bev,08_JPN,2017,Vehicle_sales_share_x,0.429131087
road,passenger,lv,d,08_JPN,2017,Vehicle_sales_share_x,0
road,passenger,lv,fcev,08_JPN,2017,Vehicle_sales_share_x,0.00301017
road,passenger,lv,g,08_JPN,2017,Vehicle_sales_share_x,0
road,passenger,lv,lpg,08_JPN,2017,Vehicle_sales_share_x,0.022453945
road,passenger,lv,phevg,08_JPN,2017,Vehicle_sales_share_x,0.212071465
road,freight,ht,d,09_ROK,2017,Vehicle_sales_share_x,0.439150261
road,freight,ht,lpg,09_ROK,2017,Vehicle_sales_share_x,0.404719113
road,freight,lt,cng,09_ROK,2017,Vehicle_sales_share_x,0.001291814
road,freight,lt,d,09_ROK,2017,Vehicle_sales_share_x,0.007904582
road,freight,lt,g,09_ROK,2017,Vehicle_sales_share_x,0.007239224
road,freight,lt,lpg,09_ROK,2017,Vehicle_sales_share_x,0.000292333
road,passenger,2w,g,09_ROK,2017,Vehicle_sales_share_x,0
road,passenger,bus,bev,09_ROK,2017,Vehicle_sales_share_x,0.088367077
road,passenger,bus,cng,09_ROK,2017,Vehicle_sales_share_x,0.000909504
road,passenger,bus,d,09_ROK,2017,Vehicle_sales_share_x,0.039349345
road,passenger,bus,g,09_ROK,2017,Vehicle_sales_share_x,9.94E-05
road,passenger,bus,lpg,09_ROK,2017,Vehicle_sales_share_x,0.039379908
road,passenger,lt,cng,09_ROK,2017,Vehicle_sales_share_x,0.00092204
road,passenger,lt,d,09_ROK,2017,Vehicle_sales_share_x,0.005099368
road,passenger,lt,g,09_ROK,2017,Vehicle_sales_share_x,0.005034161
road,passenger,lt,lpg,09_ROK,2017,Vehicle_sales_share_x,0.00026832
road,passenger,lv,bev,09_ROK,2017,Vehicle_sales_share_x,0.09115915
road,passenger,lv,d,09_ROK,2017,Vehicle_sales_share_x,0.002436707
road,passenger,lv,g,09_ROK,2017,Vehicle_sales_share_x,0.652494101
road,passenger,lv,lpg,09_ROK,2017,Vehicle_sales_share_x,0.053431366
road,freight,ht,bev,10_MAS,2017,Vehicle_sales_share_x,0.00353517
road,freight,ht,cng,10_MAS,2017,Vehicle_sales_share_x,0
road,freight,ht,d,10_MAS,2017,Vehicle_sales_share_x,0.90205765
road,freight,ht,g,10_MAS,2017,Vehicle_sales_share_x,0.094407179
road,passenger,2w,bev,10_MAS,2017,Vehicle_sales_share_x,0.179925323
road,passenger,2w,g,10_MAS,2017,Vehicle_sales_share_x,0.273879782
road,passenger,bus,cng,10_MAS,2017,Vehicle_sales_share_x,0
road,passenger,bus,d,10_MAS,2017,Vehicle_sales_share_x,0
road,passenger,bus,g,10_MAS,2017,Vehicle_sales_share_x,0
road,passenger,lv,bev,10_MAS,2017,Vehicle_sales_share_x,0.071099004
road,passenger,lv,cng,10_MAS,2017,Vehicle_sales_share_x,0
road,passenger,lv,d,10_MAS,2017,Vehicle_sales_share_x,0
road,passenger,lv,g,10_MAS,2017,Vehicle_sales_share_x,0.475095891
road,freight,ht,cng,11_MEX,2017,Vehicle_sales_share_x,0.204911891
road,freight,ht,d,11_MEX,2017,Vehicle_sales_share_x,0.139168973
road,freight,ht,g,11_MEX,2017,Vehicle_sales_share_x,0.074520804
road,freight,lt,cng,11_MEX,2017,Vehicle_sales_share_x,0.231532114
road,freight,lt,d,11_MEX,2017,Vehicle_sales_share_x,0.00045551
road,freight,lt,g,11_MEX,2017,Vehicle_sales_share_x,0.308873634
road,freight,lt,lpg,11_MEX,2017,Vehicle_sales_share_x,0.024669478
road,passenger,2w,g,11_MEX,2017,Vehicle_sales_share_x,0.030750229
road,passenger,bus,cng,11_MEX,2017,Vehicle_sales_share_x,0.04728646
road,passenger,bus,d,11_MEX,2017,Vehicle_sales_share_x,0.02966172
road,passenger,bus,g,11_MEX,2017,Vehicle_sales_share_x,0.045809138
road,passenger,bus,lpg,11_MEX,2017,Vehicle_sales_share_x,9.68E-05
road,passenger,lt,cng,11_MEX,2017,Vehicle_sales_share_x,0.012119846
road,passenger,lt,d,11_MEX,2017,Vehicle_sales_share_x,0.000142547
road,passenger,lt,g,11_MEX,2017,Vehicle_sales_share_x,0.088629352
road,passenger,lt,lpg,11_MEX,2017,Vehicle_sales_share_x,0.00141755
road,passenger,lv,bev,11_MEX,2017,Vehicle_sales_share_x,0.092867734
road,passenger,lv,cng,11_MEX,2017,Vehicle_sales_share_x,0.063374384
road,passenger,lv,d,11_MEX,2017,Vehicle_sales_share_x,0.000119988
road,passenger,lv,g,11_MEX,2017,Vehicle_sales_share_x,0.324690039
road,passenger,lv,lpg,11_MEX,2017,Vehicle_sales_share_x,0.000513626
road,passenger,lv,phevg,11_MEX,2017,Vehicle_sales_share_x,0.130316854
road,freight,ht,cng,12_NZ,2017,Vehicle_sales_share_x,0
road,freight,ht,d,12_NZ,2017,Vehicle_sales_share_x,0.444250871
road,freight,ht,g,12_NZ,2017,Vehicle_sales_share_x,0.008130081
road,freight,ht,lpg,12_NZ,2017,Vehicle_sales_share_x,0
road,passenger,2w,bev,12_NZ,2017,Vehicle_sales_share_x,0.333948756
road,passenger,2w,g,12_NZ,2017,Vehicle_sales_share_x,0.054607538
road,passenger,bus,bev,12_NZ,2017,Vehicle_sales_share_x,0.000120013
road,passenger,bus,cng,12_NZ,2017,Vehicle_sales_share_x,0
road,passenger,bus,d,12_NZ,2017,Vehicle_sales_share_x,0.003535265
road,passenger,bus,g,12_NZ,2017,Vehicle_sales_share_x,5.70E-05
road,passenger,bus,lpg,12_NZ,2017,Vehicle_sales_share_x,0
road,passenger,lt,d,12_NZ,2017,Vehicle_sales_share_x,0.274035333
road,passenger,lt,g,12_NZ,2017,Vehicle_sales_share_x,0.017872136
road,passenger,lt,lpg,12_NZ,2017,Vehicle_sales_share_x,0
road,passenger,lv,bev,12_NZ,2017,Vehicle_sales_share_x,0.081719884
road,passenger,lv,cng,12_NZ,2017,Vehicle_sales_share_x,0.00013566
road,passenger,lv,d,12_NZ,2017,Vehicle_sales_share_x,0.011155092
road,passenger,lv,g,12_NZ,2017,Vehicle_sales_share_x,0.160465066
road,passenger,lv,lpg,12_NZ,2017,Vehicle_sales_share_x,1.50E-05
road,passenger,lv,phevg,12_NZ,2017,Vehicle_sales_share_x,0.057203191
road,freight,ht,d,13_PNG,2017,Vehicle_sales_share_x,0.452208571
road,freight,ht,g,13_PNG,2017,Vehicle_sales_share_x,0.047791429
road,passenger,2w,g,13_PNG,2017,Vehicle_sales_share_x,0.017318938
road,passenger,bus,d,13_PNG,2017,Vehicle_sales_share_x,0.357793522
road,passenger,bus,g,13_PNG,2017,Vehicle_sales_share_x,0.037112011
road,passenger,lt,d,13_PNG,2017,Vehicle_sales_share_x,5.62E-05
road,passenger,lt,g,13_PNG,2017,Vehicle_sales_share_x,0.278396311
road,passenger,lv,g,13_PNG,2017,Vehicle_sales_share_x,0.309322987
road,freight,ht,cng,14_PE,2017,Vehicle_sales_share_x,0.005367638
road,freight,ht,d,14_PE,2017,Vehicle_sales_share_x,0.764627595
road,freight,ht,g,14_PE,2017,Vehicle_sales_share_x,0.046980395
road,freight,ht,lpg,14_PE,2017,Vehicle_sales_share_x,0
road,freight,lt,cng,14_PE,2017,Vehicle_sales_share_x,0.023442581
road,freight,lt,d,14_PE,2017,Vehicle_sales_share_x,0.07700274
road,freight,lt,g,14_PE,2017,Vehicle_sales_share_x,0.080674733
road,passenger,2w,bev,14_PE,2017,Vehicle_sales_share_x,1.12E-05
road,passenger,2w,g,14_PE,2017,Vehicle_sales_share_x,0.401517955
road,passenger,bus,cng,14_PE,2017,Vehicle_sales_share_x,0.000105557
road,passenger,bus,d,14_PE,2017,Vehicle_sales_share_x,0.020012635
road,passenger,bus,g,14_PE,2017,Vehicle_sales_share_x,0.000458162
road,passenger,bus,lpg,14_PE,2017,Vehicle_sales_share_x,0
road,passenger,lt,cng,14_PE,2017,Vehicle_sales_share_x,0.023290612
road,passenger,lt,d,14_PE,2017,Vehicle_sales_share_x,0.085524
road,passenger,lt,g,14_PE,2017,Vehicle_sales_share_x,0.090228477
road,passenger,lv,cng,14_PE,2017,Vehicle_sales_share_x,0.00605493
road,passenger,lv,d,14_PE,2017,Vehicle_sales_share_x,0.018310569
road,passenger,lv,g,14_PE,2017,Vehicle_sales_share_x,0.340990419
road,passenger,lv,lpg,14_PE,2017,Vehicle_sales_share_x,0
road,freight,ht,d,15_RP,2017,Vehicle_sales_share_x,0.622110633
road,freight,ht,g,15_RP,2017,Vehicle_sales_share_x,0.010620831
road,freight,lt,bev,15_RP,2017,Vehicle_sales_share_x,2.21E-05
road,freight,lt,d,15_RP,2017,Vehicle_sales_share_x,0.277715162
road,freight,lt,g,15_RP,2017,Vehicle_sales_share_x,0.086685555
road,freight,lt,lpg,15_RP,2017,Vehicle_sales_share_x,0
road,passenger,2w,g,15_RP,2017,Vehicle_sales_share_x,0.381404444
road,passenger,bus,d,15_RP,2017,Vehicle_sales_share_x,0.247168851
road,passenger,bus,g,15_RP,2017,Vehicle_sales_share_x,3.07E-05
road,passenger,lt,bev,15_RP,2017,Vehicle_sales_share_x,3.60E-05
road,passenger,lt,d,15_RP,2017,Vehicle_sales_share_x,0.071893866
road,passenger,lt,g,15_RP,2017,Vehicle_sales_share_x,0.107050831
road,passenger,lt,lpg,15_RP,2017,Vehicle_sales_share_x,0
road,passenger,lv,bev,15_RP,2017,Vehicle_sales_share_x,0.000714134
road,passenger,lv,d,15_RP,2017,Vehicle_sales_share_x,0.003235316
road,passenger,lv,g,15_RP,2017,Vehicle_sales_share_x,0.01586186
road,passenger,lv,lpg,15_RP,2017,Vehicle_sales_share_x,0.000795649
road,freight,ht,cng,16_RUS,2017,Vehicle_sales_share_x,0.175001092
road,freight,ht,d,16_RUS,2017,Vehicle_sales_share_x,0.431727557
road,freight,ht,g,16_RUS,2017,Vehicle_sales_share_x,0.043797745
road,freight,ht,lpg,16_RUS,2017,Vehicle_sales_share_x,0.000454711
road,freight,lt,cng,16_RUS,2017,Vehicle_sales_share_x,0.05779593
road,freight,lt,d,16_RUS,2017,Vehicle_sales_share_x,0.277040125
road,freight,lt,g,16_RUS,2017,Vehicle_sales_share_x,0.011877046
road,freight,lt,lpg,16_RUS,2017,Vehicle_sales_share_x,0.000145507
road,passenger,2w,g,16_RUS,2017,Vehicle_sales_share_x,0.050445936
road,passenger,bus,cng,16_RUS,2017,Vehicle_sales_share_x,0
road,passenger,bus,d,16_RUS,2017,Vehicle_sales_share_x,0
road,passenger,bus,g,16_RUS,2017,Vehicle_sales_share_x,0
road,passenger,bus,lpg,16_RUS,2017,Vehicle_sales_share_x,0
road,passenger,lt,cng,16_RUS,2017,Vehicle_sales_share_x,0.072240931
road,passenger,lt,d,16_RUS,2017,Vehicle_sales_share_x,0.237999401
road,passenger,lt,g,16_RUS,2017,Vehicle_sales_share_x,0.023015059
road,passenger,lt,lpg,16_RUS,2017,Vehicle_sales_share_x,0.000168031
road,passenger,lv,bev,16_RUS,2017,Vehicle_sales_share_x,0.008683584
road,passenger,lv,cng,16_RUS,2017,Vehicle_sales_share_x,0.088712968
road,passenger,lv,d,16_RUS,2017,Vehicle_sales_share_x,0.004690546
road,passenger,lv,g,16_RUS,2017,Vehicle_sales_share_x,0.344889278
road,passenger,lv,lpg,16_RUS,2017,Vehicle_sales_share_x,0.001802064
road,freight,ht,d,17_SIN,2017,Vehicle_sales_share_x,0.409190372
road,freight,ht,g,17_SIN,2017,Vehicle_sales_share_x,0.001094092
road,freight,lt,cng,17_SIN,2017,Vehicle_sales_share_x,0.000547046
road,freight,lt,d,17_SIN,2017,Vehicle_sales_share_x,0.07166302
road,freight,lt,g,17_SIN,2017,Vehicle_sales_share_x,0.011487965
road,passenger,2w,g,17_SIN,2017,Vehicle_sales_share_x,0
road,passenger,bus,d,17_SIN,2017,Vehicle_sales_share_x,0
road,passenger,bus,g,17_SIN,2017,Vehicle_sales_share_x,0
road,passenger,lt,cng,17_SIN,2017,Vehicle_sales_share_x,3.81E-05
