Economy,Fuel_Type,Date,Value
03_CDA,7.16 Petroleum coke,2015-12-31,19.58417568
03_CDA,8.1 Natural gas,2015-12-31,606.66899472
03_CDA,15.5 Other biomass,2015-12-31,235.64692044
03_CDA,16.1 Biogas,2015-12-31,2.36009916
03_CDA,16.2 Industrial waste,2015-12-31,5.78280816
03_CDA,17 Electricity,2015-12-31,628.0660548000001
03_CDA,18 Heat,2015-12-31,24.8402844
03_CDA,19 Total,2015-12-31,1839.12851844
03_CDA,20 Total Renewables,2015-12-31,238.0070196
03_CDA,21 Modern renewables,2015-12-31,644.426527935916
04_CHL,1.2 Other bituminous coal,2015-12-31,6.622680240000001
04_CHL,2.1 Coke oven coke,2015-12-31,2.1444789600000003
04_CHL,7.02 Aviation gasoline,2015-12-31,0.04479876
04_CHL,7.05 Kerosene type jet fuel,2015-12-31,2.80976148
04_CHL,7.06 Kerosene,2015-12-31,0.65690892
04_CHL,7.07 Gas/diesel oil,2015-12-31,120.02760108
04_CHL,7.08 Fuel oil,2015-12-31,19.53728352
04_CHL,7.09 LPG,2015-12-31,11.82519792
04_CHL,7.16 Petroleum coke,2015-12-31,9.69579144
04_CHL,8.1 Natural gas,2015-12-31,32.2718544
04_CHL,8.3 Gas works gas,2015-12-31,0.00460548
04_CHL,15.5 Other biomass,2015-12-31,81.3453372
04_CHL,17 Electricity,2015-12-31,152.16129108
04_CHL,19 Total,2015-12-31,439.1471718
04_CHL,20 Total Renewables,2015-12-31,81.3453372
04_CHL,21 Modern renewables,2015-12-31,147.670501763367
05_PRC,1.2 Other bituminous coal,2015-12-31,15420.178693478168
05_PRC,2.1 Coke oven coke,2015-12-31,1275.5260342409763
05_PRC,2.3 Coke oven gas,2015-12-31,663.0434629427303
05_PRC,2.4 Blast furnace gas,2015-12-31,2039.9056750799996
05_PRC,2.5 Other recovered gases,2015-12-31,283.5133488
05_PRC,2.7 Coal tar,2015-12-31,183.60290304
05_PRC,2.8 BKB/PB,2015-12-31,219.31978107916805
05_PRC,6.1 Crude oil,2015-12-31,107.56475352000004
05_PRC,7.01 Motor gasoline,2015-12-31,351.90079120800004
05_PRC,7.03 Naphtha,2015-12-31,124.54372137024014
05_PRC,7.06 Kerosene,2015-12-31,12.600844488000002
05_PRC,7.07 Gas/diesel oil,2015-12-31,720.020910672
05_PRC,7.08 Fuel oil,2015-12-31,165.76776035990522
05_PRC,7.09 LPG,2015-12-31,82.73284271999998
05_PRC,7.1 Refinery gas (not liquefied),2015-12-31,20.973355920000003
05_PRC,7.17 Other products,2015-12-31,435.3810447168001
05_PRC,8.1 Natural gas,2015-12-31,1671.5923740759476
05_PRC,8.3 Gas works gas,2015-12-31,117.52125699600003
05_PRC,15.5 Other biomass,2015-12-31,368.32033224
05_PRC,17 Electricity,2015-12-31,11553.0516018947
05_PRC,18 Heat,2015-12-31,2333.3234098619346
05_PRC,19 Total,2015-12-31,38150.38489870457
05_PRC,20 Total Renewables,2015-12-31,368.32033224
05_PRC,21 Modern renewables,2015-12-31,3121.0982467324447
06_HKC,1.4 Anthracite,2015-12-31,0.0041312999995244
06_HKC,7.01 Motor gasoline,2015-12-31,0.0639598968966141
06_HKC,7.05 Kerosene type jet fuel,2015-12-31,0.0781725793106519
06_HKC,7.06 Kerosene,2015-12-31,0.0190235692775703
06_HKC,7.07 Gas/diesel oil,2015-12-31,3.1146074811674893
06_HKC,7.09 LPG,2015-12-31,0.0419122527908846
06_HKC,8.1 Natural gas,2015-12-31,1.116200359370486
06_HKC,16.6 Biodiesel,2015-12-31,0.0697391600441508
06_HKC,17 Electricity,2015-12-31,8.260169993268011
06_HKC,19 Total,2015-12-31,12.767916592125385
06_HKC,20 Total Renewables,2015-12-31,0.0697391600441508
06_HKC,21 Modern renewables,2015-12-31,0.0805500961852982
07_INA,1.2 Other bituminous coal,2015-12-31,931.040929451021
07_INA,2.8 BKB/PB,2015-12-31,0.295875832400064
07_INA,7.06 Kerosene,2015-12-31,1.5269832783060036
07_INA,7.07 Gas/diesel oil,2015-12-31,175.47155903654462
07_INA,7.08 Fuel oil,2015-12-31,56.95394623524359
07_INA,7.09 LPG,2015-12-31,8.568096305515782
07_INA,8.1 Natural gas,2015-12-31,664.8801902841393
07_INA,15.5 Other biomass,2015-12-31,302.3716819986508
07_INA,17 Electricity,2015-12-31,230.6858040378325
07_INA,19 Total,2015-12-31,2371.7950664596538
07_INA,20 Total Renewables,2015-12-31,302.3716819986508
07_INA,21 Modern renewables,2015-12-31,326.28623863360855
08_JPN,1.1 Coking coal,2015-12-31,0.00041868
08_JPN,1.2 Other bituminous coal,2015-12-31,423.13559256
08_JPN,2.1 Coke oven coke,2015-12-31,73.70400852
08_JPN,2.3 Coke oven gas,2015-12-31,157.66735176
08_JPN,2.4 Blast furnace gas,2015-12-31,175.57680744
08_JPN,2.5 Other recovered gases,2015-12-31,34.676752320000006
08_JPN,6.1 Crude oil,2015-12-31,0.97510572
08_JPN,6.2 Natural gas liquids,2015-12-31,0.06950088
08_JPN,7.03 Naphtha,2015-12-31,324.86553504
08_JPN,7.06 Kerosene,2015-12-31,53.37500112000001
08_JPN,7.07 Gas/diesel oil,2015-12-31,205.99390944
08_JPN,7.08 Fuel oil,2015-12-31,77.18575139999999
08_JPN,7.09 LPG,2015-12-31,71.4289014
08_JPN,7.1 Refinery gas (not liquefied),2015-12-31,0.01716588
08_JPN,7.12 White spirit SBP,2015-12-31,1.7421274800000002
08_JPN,7.16 Petroleum coke,2015-12-31,80.29486908
08_JPN,7.17 Other products,2015-12-31,36.1613916
08_JPN,8.1 Natural gas,2015-12-31,437.5122264000001
08_JPN,11 Geothermal,2015-12-31,0.0272142
08_JPN,15.5 Other biomass,2015-12-31,107.20971288
08_JPN,16.2 Industrial waste,2015-12-31,37.47186
08_JPN,17 Electricity,2015-12-31,1241.0039451599998
08_JPN,19 Total,2015-12-31,3540.09807972
08_JPN,20 Total Renewables,2015-12-31,107.23692708
08_JPN,21 Modern renewables,2015-12-31,279.174548400729
09_ROK,1.1 Coking coal,2015-12-31,35.55598032
09_ROK,1.2 Other bituminous coal,2015-12-31,124.73021484000002
09_ROK,1.4 Anthracite,2015-12-31,40.74468156
09_ROK,2.1 Coke oven coke,2015-12-31,124.56944172
09_ROK,2.3 Coke oven gas,2015-12-31,68.34867264
09_ROK,2.4 Blast furnace gas,2015-12-31,2.4639318
09_ROK,2.5 Other recovered gases,2015-12-31,5.50312992
09_ROK,7.05 Kerosene type jet fuel,2015-12-31,0.04438008
09_ROK,7.06 Kerosene,2015-12-31,3.90293496
09_ROK,7.07 Gas/diesel oil,2015-12-31,53.8464348
09_ROK,7.08 Fuel oil,2015-12-31,53.71790003999999
09_ROK,7.09 LPG,2015-12-31,29.7179064
09_ROK,7.16 Petroleum coke,2015-12-31,2.12940648
09_ROK,8.1 Natural gas,2015-12-31,310.38171912000007
09_ROK,11 Geothermal,2015-12-31,0.1549116
09_ROK,15.5 Other biomass,2015-12-31,24.413649480000004
09_ROK,16.1 Biogas,2015-12-31,1.61652348
09_ROK,16.2 Industrial waste,2015-12-31,77.4955746
09_ROK,16.3 Municipal solid waste (renewable),2015-12-31,0.6615144
09_ROK,16.4 Municipal solid waste (non-renewable),2015-12-31,0.99101556
09_ROK,17 Electricity,2015-12-31,944.52826356
09_ROK,18 Heat,2015-12-31,107.64430271999998
09_ROK,19 Total,2015-12-31,2013.2118943200005
09_ROK,20 Total Renewables,2015-12-31,26.893909800000003
09_ROK,21 Modern renewables,2015-12-31,50.12147440736477
10_MAS,1.2 Other bituminous coal,2015-12-31,74.45841262330532
10_MAS,7.01 Motor gasoline,2015-12-31,7.583305060255382
10_MAS,7.06 Kerosene,2015-12-31,0.1616606867265774
10_MAS,7.07 Gas/diesel oil,2015-12-31,58.05113539525573
10_MAS,7.08 Fuel oil,2015-12-31,20.554899446524505
10_MAS,7.09 LPG,2015-12-31,5.137038337559527
10_MAS,8.1 Natural gas,2015-12-31,201.2874014405356
10_MAS,17 Electricity,2015-12-31,217.7028663028413
10_MAS,19 Total,2015-12-31,584.936719293004
10_MAS,21 Modern renewables,2015-12-31,21.677765193102974
11_MEX,1.1 Coking coal,2015-12-31,71.19007795440001
11_MEX,1.3 Sub-bituminous coal,2015-12-31,45.5968771236
11_MEX,1.4 Anthracite,2015-12-31,2.3544930348
11_MEX,1.5 Lignite,2015-12-31,6.486337098
11_MEX,2.1 Coke oven coke,2015-12-31,17.9732708856
11_MEX,2.3 Coke oven gas,2015-12-31,12.9573002664
11_MEX,2.4 Blast furnace gas,2015-12-31,1.2629984616
11_MEX,2.8 BKB/PB,2015-12-31,0.0540013464
11_MEX,7.03 Naphtha,2015-12-31,0.8999987147999999
11_MEX,7.07 Gas/diesel oil,2015-12-31,68.2026077484
11_MEX,7.08 Fuel oil,2015-12-31,21.5471945412
11_MEX,7.09 LPG,2015-12-31,41.57669920320001
11_MEX,7.16 Petroleum coke,2015-12-31,129.79200161160003
11_MEX,8.1 Natural gas,2015-12-31,519.0165029016001
11_MEX,15.5 Other biomass,2015-12-31,37.14999975
11_MEX,17 Electricity,2015-12-31,503.96399812440006
11_MEX,19 Total,2015-12-31,1480.4863595856
11_MEX,20 Total Renewables,2015-12-31,37.612000569600006
11_MEX,21 Modern renewables,2015-12-31,114.60816417115012
12_NZ,1.1 Coking coal,2015-12-31,0.12937212
12_NZ,1.2 Other bituminous coal,2015-12-31,3.49555932
12_NZ,1.3 Sub-bituminous coal,2015-12-31,13.74903252
12_NZ,1.5 Lignite,2015-12-31,3.98667096
12_NZ,2.3 Coke oven gas,2015-12-31,0.63555624
12_NZ,2.4 Blast furnace gas,2015-12-31,1.05339888
12_NZ,7.01 Motor gasoline,2015-12-31,0.40151412
12_NZ,7.07 Gas/diesel oil,2015-12-31,14.143429080000002
12_NZ,7.09 LPG,2015-12-31,3.0052850400000004
12_NZ,8.1 Natural gas,2015-12-31,51.97032972000001
12_NZ,11 Geothermal,2015-12-31,4.99150296
12_NZ,15.5 Other biomass,2015-12-31,20.00536776
12_NZ,16.1 Biogas,2015-12-31,0.04563612
12_NZ,17 Electricity,2015-12-31,50.07329064
12_NZ,19 Total,2015-12-31,167.68468944
12_NZ,20 Total Renewables,2015-12-31,25.04250684
12_NZ,21 Modern renewables,2015-12-31,65.33204357675842
13_PNG,7.03 Naphtha,2015-12-31,0.4269144679249378
13_PNG,7.07 Gas/diesel oil,2015-12-31,20.64045312001158
13_PNG,7.08 Fuel oil,2015-12-31,1.3769418662369228
13_PNG,7.09 LPG,2015-12-31,0.5567156431920985
13_PNG,15.2 Bagasse,2015-12-31,0.7245003135636002
13_PNG,15.5 Other biomass,2015-12-31,2.57530328459078
13_PNG,17 Electricity,2015-12-31,9.72110089156299
13_PNG,19 Total,2015-12-31,36.0219295870829
13_PNG,20 Total Renewables,2015-12-31,3.29980359815438
13_PNG,21 Modern renewables,2015-12-31,6.508288624379386
14_PE,1.2 Other bituminous coal,2015-12-31,29.1590126200152
14_PE,2.1 Coke oven coke,2015-12-31,1.1170004834376
14_PE,7.01 Motor gasoline,2015-12-31,0.9730231310504484
14_PE,7.07 Gas/diesel oil,2015-12-31,31.17711349344888
14_PE,7.08 Fuel oil,2015-12-31,2.6060011278768
14_PE,7.09 LPG,2015-12-31,15.615006758172
14_PE,8.1 Natural gas,2015-12-31,44.91000000000077
14_PE,15.1 Fuelwood & woodwaste,2015-12-31,0.0030000012983999
14_PE,15.3 Charcoal,2015-12-31,0.0010000004328
14_PE,16.5 Biogasoline,2015-12-31,0.0099772943919516
14_PE,16.6 Biodiesel,2015-12-31,1.6409007101815198
14_PE,17 Electricity,2015-12-31,84.36200001383537
14_PE,19 Total,2015-12-31,211.57703563544013
14_PE,20 Total Renewables,2015-12-31,1.6578780076030717
14_PE,21 Modern renewables,2015-12-31,46.22157623817253
15_RP,1.3 Sub-bituminous coal,2015-12-31,92.86004261450076
15_RP,7.06 Kerosene,2015-12-31,0.7192923703500441
15_RP,7.07 Gas/diesel oil,2015-12-31,24.56909273285445
15_RP,7.08 Fuel oil,2015-12-31,26.67738112106792
15_RP,7.09 LPG,2015-12-31,5.898779486790099
15_RP,8.1 Natural gas,2015-12-31,2.0845035083425945
15_RP,15.1 Fuelwood & woodwaste,2015-12-31,7.18727518791303
15_RP,15.2 Bagasse,2015-12-31,20.873606406879755
15_RP,15.5 Other biomass,2015-12-31,20.170581000888347
15_RP,16.6 Biodiesel,2015-12-31,0.5032451479458631
15_RP,17 Electricity,2015-12-31,81.04997516875704
15_RP,19 Total,2015-12-31,282.5937747462899
15_RP,20 Total Renewables,2015-12-31,48.734707743627
15_RP,21 Modern renewables,2015-12-31,69.33242383874165
16_RUS,1.2 Other bituminous coal,2015-12-31,114.28283837160002
16_RUS,1.5 Lignite,2015-12-31,1.9094989968
16_RUS,2.1 Coke oven coke,2015-12-31,588.10503753
16_RUS,2.3 Coke oven gas,2015-12-31,127.82070126000002
16_RUS,2.4 Blast furnace gas,2015-12-31,156.858001452
16_RUS,6.1 Crude oil,2015-12-31,0.9677704464
16_RUS,7.07 Gas/diesel oil,2015-12-31,146.4162018012
16_RUS,7.08 Fuel oil,2015-12-31,15.880000676400002
16_RUS,7.09 LPG,2015-12-31,14.443999452000002
16_RUS,7.1 Refinery gas (not liquefied),2015-12-31,337.19399888040004
16_RUS,7.16 Petroleum coke,2015-12-31,91.2000009528
16_RUS,8.1 Natural gas,2015-12-31,1486.3355955144002
16_RUS,15.3 Charcoal,2015-12-31,0.9240016392
16_RUS,15.5 Other biomass,2015-12-31,2.8769973012000003
16_RUS,16.2 Industrial waste,2015-12-31,33.79900226040001
16_RUS,17 Electricity,2015-12-31,1184.4000043308
16_RUS,18 Heat,2015-12-31,1530.006000354
16_RUS,19 Total,2015-12-31,5833.4196512196
16_RUS,20 Total Renewables,2015-12-31,3.8009989404
16_RUS,21 Modern renewables,2015-12-31,199.38263231776972
17_SIN,1.2 Other bituminous coal,2015-12-31,6.82065663678
17_SIN,7.07 Gas/diesel oil,2015-12-31,15.612797701837971
17_SIN,7.08 Fuel oil,2015-12-31,9.905695761455524
17_SIN,7.09 LPG,2015-12-31,1.1038614607676105
17_SIN,7.1 Refinery gas (not liquefied),2015-12-31,79.0626917083558
17_SIN,7.16 Petroleum coke,2015-12-31,5.029045540431267
17_SIN,8.1 Natural gas,2015-12-31,49.16175939857134
17_SIN,17 Electricity,2015-12-31,72.31680001185997
17_SIN,19 Total,2015-12-31,239.01330822005943
17_SIN,21 Modern renewables,2015-12-31,1.140720719493041
18_CT,1.2 Other bituminous coal,2015-12-31,185.86107982103587
18_CT,1.4 Anthracite,2015-12-31,7.15403058678
18_CT,2.1 Coke oven coke,2015-12-31,18.887660888040006
18_CT,2.3 Coke oven gas,2015-12-31,23.30451727997432
18_CT,2.4 Blast furnace gas,2015-12-31,9.82191262493954
18_CT,2.5 Other recovered gases,2015-12-31,2.4342511923066863
18_CT,7.01 Motor gasoline,2015-12-31,0.18443158453629
18_CT,7.05 Kerosene type jet fuel,2015-12-31,0.04639309344
18_CT,7.06 Kerosene,2015-12-31,3.380841000000001e-05
18_CT,7.07 Gas/diesel oil,2015-12-31,3.867426021718153
18_CT,7.08 Fuel oil,2015-12-31,65.93088800270472
18_CT,7.09 LPG,2015-12-31,11.043460883401226
18_CT,7.1 Refinery gas (not liquefied),2015-12-31,0.0066742674998944
18_CT,7.17 Other products,2015-12-31,0.4538167938334866
18_CT,8.1 Natural gas,2015-12-31,78.86077888397624
18_CT,15.2 Bagasse,2015-12-31,0.782952366528
18_CT,15.4 Black liqour,2015-12-31,5.109130173515904
18_CT,15.5 Other biomass,2015-12-31,0.102683070324
18_CT,16.1 Biogas,2015-12-31,0.058733100288
18_CT,16.2 Industrial waste,2015-12-31,0.90846840186
18_CT,16.3 Municipal solid waste (renewable),2015-12-31,4.738098477772055
18_CT,16.4 Municipal solid waste (non-renewable),2015-12-31,6.2204184444679465
18_CT,17 Electricity,2015-12-31,476.1607647552904
18_CT,18 Heat,2015-12-31,51.14844014612904
18_CT,19 Total,2015-12-31,953.0870446687718
18_CT,20 Total Renewables,2015-12-31,10.79159718842796
18_CT,21 Modern renewables,2015-12-31,32.092268750099464
19_THA,1.2 Other bituminous coal,2015-12-31,7.59652992
19_THA,1.4 Anthracite,2015-12-31,3.5156212095600003
19_THA,1.5 Lignite,2015-12-31,16.536253943520002
19_THA,2.1 Coke oven coke,2015-12-31,4.517423222400001
19_THA,2.8 BKB/PB,2015-12-31,152.22814380900002
19_THA,7.01 Motor gasoline,2015-12-31,2.047176906764717
19_THA,7.06 Kerosene,2015-12-31,0.4085394673050617
19_THA,7.07 Gas/diesel oil,2015-12-31,193.47589978768815
19_THA,7.08 Fuel oil,2015-12-31,23.333107993707262
19_THA,7.09 LPG,2015-12-31,29.2908528
19_THA,8.1 Natural gas,2015-12-31,140.61385280406728
19_THA,15.1 Fuelwood & woodwaste,2015-12-31,24.278248368
19_THA,15.2 Bagasse,2015-12-31,134.62739136000002
19_THA,15.5 Other biomass,2015-12-31,143.73242532
19_THA,16.1 Biogas,2015-12-31,18.652194
19_THA,16.4 Municipal solid waste (non-renewable),2015-12-31,3.720223008000001
19_THA,17 Electricity,2015-12-31,276.8896321768568
19_THA,19 Total,2015-12-31,1175.4635160968692
19_THA,20 Total Renewables,2015-12-31,321.29025904800005
19_THA,21 Modern renewables,2015-12-31,341.05648960654
20_USA,1.2 Other bituminous coal,2015-12-31,514.6861417164
20_USA,1.3 Sub-bituminous coal,2015-12-31,118.7123974092
20_USA,1.4 Anthracite,2015-12-31,3.2087928276
20_USA,1.5 Lignite,2015-12-31,6.0917060772
20_USA,2.1 Coke oven coke,2015-12-31,60.962881111200005
20_USA,2.3 Coke oven gas,2015-12-31,29.079000720000003
20_USA,2.4 Blast furnace gas,2015-12-31,56.1829999572
20_USA,7.01 Motor gasoline,2015-12-31,6.8992016328000005
20_USA,7.07 Gas/diesel oil,2015-12-31,519.9755982984001
20_USA,7.08 Fuel oil,2015-12-31,25.084797706800003
20_USA,7.09 LPG,2015-12-31,125.3450003652
20_USA,7.16 Petroleum coke,2015-12-31,133.6960000188
20_USA,8.1 Natural gas,2015-12-31,5096.8133980488
20_USA,15.5 Other biomass,2015-12-31,1187.4360037356005
20_USA,16.1 Biogas,2015-12-31,16.4349986976
20_USA,16.2 Industrial waste,2015-12-31,17.211005330400003
20_USA,16.3 Municipal solid waste (renewable),2015-12-31,1.6789989096000002
20_USA,16.4 Municipal solid waste (non-renewable),2015-12-31,1.6139988396000002
20_USA,16.6 Biodiesel,2015-12-31,13.1417455536
20_USA,16.8 Other liquid biofuels,2015-12-31,9.4820176188
20_USA,17 Electricity,2015-12-31,2902.492807239601
20_USA,18 Heat,2015-12-31,180.5579983116
20_USA,19 Total,2015-12-31,11026.787490126002
20_USA,20 Total Renewables,2015-12-31,1228.1737645152002
20_USA,21 Modern renewables,2015-12-31,1626.9288437508817
21_VN,1.4 Anthracite,2015-12-31,270.6347520000001
21_VN,7.07 Gas/diesel oil,2015-12-31,50.13001506939694
21_VN,7.08 Fuel oil,2015-12-31,13.01682905086212
21_VN,7.09 LPG,2015-12-31,13.645199880000003
21_VN,8.1 Natural gas,2015-12-31,44.481902976000754
21_VN,15.1 Fuelwood & woodwaste,2015-12-31,113.713488
21_VN,15.5 Other biomass,2015-12-31,55.55883600000001
21_VN,17 Electricity,2015-12-31,259.0560000424852
21_VN,19 Total,2015-12-31,820.237023018745
21_VN,20 Total Renewables,2015-12-31,169.272324
21_VN,21 Modern renewables,2015-12-31,259.36860976648114
01_AUS,1.2 Other bituminous coal,2016-12-31,36.21079584
01_AUS,1.3 Sub-bituminous coal,2016-12-31,55.99175112000001
01_AUS,1.4 Anthracite,2016-12-31,0.7741393200000001
01_AUS,1.5 Lignite,2016-12-31,0.04898556
01_AUS,2.1 Coke oven coke,2016-12-31,14.040433800000002
01_AUS,2.7 Coal tar,2016-12-31,5.85691452
01_AUS,2.8 BKB/PB,2016-12-31,0.020934
01_AUS,6.1 Crude oil,2016-12-31,0.61420356
01_AUS,7.01 Motor gasoline,2016-12-31,0.29851884
01_AUS,7.06 Kerosene,2016-12-31,0.22441248
01_AUS,7.07 Gas/diesel oil,2016-12-31,125.55627048
01_AUS,7.08 Fuel oil,2016-12-31,6.8135983200000005
01_AUS,7.09 LPG,2016-12-31,9.63005868
01_AUS,7.17 Other products,2016-12-31,14.72665032
01_AUS,8.1 Natural gas,2016-12-31,291.59094204
01_AUS,15.5 Other biomass,2016-12-31,114.33355308
01_AUS,16.1 Biogas,2016-12-31,1.09401084
01_AUS,16.2 Industrial waste,2016-12-31,3.91507668
01_AUS,17 Electricity,2016-12-31,286.25235336
01_AUS,19 Total,2016-12-31,967.99569624
01_AUS,20 Total Renewables,2016-12-31,115.42756392
01_AUS,21 Modern renewables,2016-12-31,156.92569937174687
02_BD,7.06 Kerosene,2016-12-31,0.2564763843497976
02_BD,7.07 Gas/diesel oil,2016-12-31,4.020937104442159
02_BD,17 Electricity,2016-12-31,0.5953500000976375
02_BD,19 Total,2016-12-31,4.872763488889594
02_BD,21 Modern renewables,2016-12-31,0.0001337402048037
03_CDA,1.1 Coking coal,2016-12-31,7.43450076
03_CDA,1.2 Other bituminous coal,2016-12-31,16.76352852
03_CDA,1.3 Sub-bituminous coal,2016-12-31,5.17237272
03_CDA,1.4 Anthracite,2016-12-31,5.64548112
03_CDA,1.5 Lignite,2016-12-31,2.8600030800000003
03_CDA,2.1 Coke oven coke,2016-12-31,23.42095920000001
03_CDA,2.3 Coke oven gas,2016-12-31,17.99570376
03_CDA,2.4 Blast furnace gas,2016-12-31,21.587140800000004
03_CDA,7.01 Motor gasoline,2016-12-31,33.28631604
03_CDA,7.06 Kerosene,2016-12-31,0.8758785600000001
03_CDA,7.07 Gas/diesel oil,2016-12-31,151.44283620000002
03_CDA,7.08 Fuel oil,2016-12-31,20.260762560000003
03_CDA,7.09 LPG,2016-12-31,7.189572960000001
03_CDA,7.16 Petroleum coke,2016-12-31,21.28024836
03_CDA,8.1 Natural gas,2016-12-31,685.48927284
03_CDA,15.5 Other biomass,2016-12-31,220.94120412
03_CDA,16.1 Biogas,2016-12-31,2.36009916
03_CDA,16.2 Industrial waste,2016-12-31,5.9599098
03_CDA,17 Electricity,2016-12-31,627.5125598399999
03_CDA,18 Heat,2016-12-31,26.1675
03_CDA,19 Total,2016-12-31,1903.6445943600004
03_CDA,20 Total Renewables,2016-12-31,223.30130328
03_CDA,21 Modern renewables,2016-12-31,636.1118421385694
04_CHL,1.2 Other bituminous coal,2016-12-31,5.664321720000001
04_CHL,2.1 Coke oven coke,2016-12-31,2.85916572
04_CHL,2.7 Coal tar,2016-12-31,0.20264112
04_CHL,7.02 Aviation gasoline,2016-12-31,0.04479876
04_CHL,7.05 Kerosene type jet fuel,2016-12-31,1.7839954800000002
04_CHL,7.06 Kerosene,2016-12-31,0.481482
04_CHL,7.07 Gas/diesel oil,2016-12-31,122.49571968000002
04_CHL,7.08 Fuel oil,2016-12-31,15.919050960000002
04_CHL,7.09 LPG,2016-12-31,11.77788708
04_CHL,7.16 Petroleum coke,2016-12-31,10.1760174
04_CHL,8.1 Natural gas,2016-12-31,34.25890968
04_CHL,8.3 Gas works gas,2016-12-31,0.01423512
04_CHL,15.3 Charcoal,2016-12-31,0.31066056
04_CHL,15.5 Other biomass,2016-12-31,80.93461212000001
04_CHL,17 Electricity,2016-12-31,156.99997584000002
04_CHL,19 Total,2016-12-31,443.92472928
04_CHL,20 Total Renewables,2016-12-31,81.24527268000001
04_CHL,21 Modern renewables,2016-12-31,149.16084803580716
05_PRC,1.2 Other bituminous coal,2016-12-31,13595.529911156022
05_PRC,2.1 Coke oven coke,2016-12-31,1181.39480135208
05_PRC,2.3 Coke oven gas,2016-12-31,649.9311162413653
05_PRC,2.4 Blast furnace gas,2016-12-31,2142.0594082800003
05_PRC,2.5 Other recovered gases,2016-12-31,299.21636088
05_PRC,2.7 Coal tar,2016-12-31,171.97029791999992
05_PRC,2.8 BKB/PB,2016-12-31,149.56112817676802
05_PRC,6.1 Crude oil,2016-12-31,100.78130016
05_PRC,7.01 Motor gasoline,2016-12-31,346.639658328
05_PRC,7.03 Naphtha,2016-12-31,72.1068883459202
05_PRC,7.06 Kerosene,2016-12-31,10.824134040000002
05_PRC,7.07 Gas/diesel oil,2016-12-31,670.6748671920001
05_PRC,7.08 Fuel oil,2016-12-31,143.70772320000003
05_PRC,7.09 LPG,2016-12-31,142.02797903999996
05_PRC,7.1 Refinery gas (not liquefied),2016-12-31,22.10169852000001
05_PRC,7.17 Other products,2016-12-31,421.6097258604001
05_PRC,8.1 Natural gas,2016-12-31,1843.839748866317
05_PRC,8.3 Gas works gas,2016-12-31,156.743994888
05_PRC,15.5 Other biomass,2016-12-31,277.89759396000005
05_PRC,17 Electricity,2016-12-31,11862.835201945509
05_PRC,18 Heat,2016-12-31,2530.6787952773084
05_PRC,19 Total,2016-12-31,36792.132333629685
05_PRC,20 Total Renewables,2016-12-31,277.89759396000005
05_PRC,21 Modern renewables,2016-12-31,3203.476251555567
06_HKC,7.01 Motor gasoline,2016-12-31,0.09938740387773
06_HKC,7.05 Kerosene type jet fuel,2016-12-31,0.0748757920439999
06_HKC,7.06 Kerosene,2016-12-31,0.0204745237563114
06_HKC,7.07 Gas/diesel oil,2016-12-31,2.90176162401058
06_HKC,7.09 LPG,2016-12-31,0.0635967835808378
06_HKC,8.1 Natural gas,2016-12-31,1.027069081007831
06_HKC,16.6 Biodiesel,2016-12-31,0.058983631673208
06_HKC,17 Electricity,2016-12-31,7.77068941447777
06_HKC,19 Total,2016-12-31,12.016838254428263
06_HKC,20 Total Renewables,2016-12-31,0.058983631673208
06_HKC,21 Modern renewables,2016-12-31,0.0684184494971839
07_INA,1.2 Other bituminous coal,2016-12-31,984.5766698967363
07_INA,2.8 BKB/PB,2016-12-31,0.6266785492800002
07_INA,7.06 Kerosene,2016-12-31,1.188599878798761
07_INA,7.07 Gas/diesel oil,2016-12-31,163.42161525622043
07_INA,7.08 Fuel oil,2016-12-31,69.23818979868446
07_INA,7.09 LPG,2016-12-31,8.925013633085639
07_INA,8.1 Natural gas,2016-12-31,430.72259929349497
07_INA,15.5 Other biomass,2016-12-31,296.63026072043976
07_INA,17 Electricity,2016-12-31,245.323080040233
07_INA,19 Total,2016-12-31,2200.6527070669736
07_INA,20 Total Renewables,2016-12-31,296.63026072043976
07_INA,21 Modern renewables,2016-12-31,325.65916746931185
08_JPN,1.2 Other bituminous coal,2016-12-31,404.6910638400001
08_JPN,2.1 Coke oven coke,2016-12-31,67.83495228000001
08_JPN,2.3 Coke oven gas,2016-12-31,161.72394228000002
08_JPN,2.4 Blast furnace gas,2016-12-31,171.68099004
08_JPN,2.5 Other recovered gases,2016-12-31,33.795849600000004
08_JPN,6.1 Crude oil,2016-12-31,0.70798788
08_JPN,6.2 Natural gas liquids,2016-12-31,0.083736
08_JPN,7.03 Naphtha,2016-12-31,268.7799996
08_JPN,7.06 Kerosene,2016-12-31,49.40884548000001
08_JPN,7.07 Gas/diesel oil,2016-12-31,207.82647180000004
08_JPN,7.08 Fuel oil,2016-12-31,80.12572236
08_JPN,7.09 LPG,2016-12-31,67.99237595999999
08_JPN,7.1 Refinery gas (not liquefied),2016-12-31,0.00167472
08_JPN,7.12 White spirit SBP,2016-12-31,1.84302936
08_JPN,7.14 Bitumen,2016-12-31,0.01214172
08_JPN,7.16 Petroleum coke,2016-12-31,78.41415852
08_JPN,7.17 Other products,2016-12-31,35.83482120000001
08_JPN,8.1 Natural gas,2016-12-31,452.3163325200002
08_JPN,11 Geothermal,2016-12-31,0.0272142
08_JPN,15.5 Other biomass,2016-12-31,107.18501076
