Economy,Fuel,Date,Value,Transport Type,Frequency,Unit,Source,Dataset,Measure,Vehicle Type,Drive,Medium
14_PE,7.05 Kerosene type jet fuel,1980-12-31,12.9370055991336,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
14_PE,7.05 Kerosene type jet fuel,1980-12-31,12.9370055991336,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
14_PE,7.07 Gas/diesel oil,1980-12-31,26.1160113030048,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
14_PE,7.07 Gas/diesel oil,1980-12-31,26.1160113030048,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
14_PE,7.08 Fuel oil,1980-12-31,9.4640040960192,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
14_PE,7.08 Fuel oil,1980-12-31,9.4640040960192,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
14_PE,19 Total,1980-12-31,94.5830409355224,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
14_PE,19 Total,1980-12-31,12.9370055991336,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
14_PE,19 Total,1980-12-31,81.6460353363888,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
15_RP,7.01 Motor gasoline,1980-12-31,52.209396000000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
15_RP,7.01 Motor gasoline,1980-12-31,50.74703622645037,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
15_RP,7.01 Motor gasoline,1980-12-31,1.4623597735496323,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
15_RP,7.05 Kerosene type jet fuel,1980-12-31,3.2657040000000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
15_RP,7.05 Kerosene type jet fuel,1980-12-31,3.2657040000000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
15_RP,7.07 Gas/diesel oil,1980-12-31,43.54272,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
15_RP,7.07 Gas/diesel oil,1980-12-31,43.54272,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
15_RP,19 Total,1980-12-31,99.01782,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
15_RP,19 Total,1980-12-31,3.2657040000000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
15_RP,19 Total,1980-12-31,50.74703622645037,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
15_RP,19 Total,1980-12-31,1.4623597735496323,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
15_RP,19 Total,1980-12-31,43.54272,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
17_SIN,7.01 Motor gasoline,1980-12-31,15.616764000000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
17_SIN,7.01 Motor gasoline,1980-12-31,15.616764000000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
17_SIN,7.07 Gas/diesel oil,1980-12-31,23.948496,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
17_SIN,7.07 Gas/diesel oil,1980-12-31,23.948496,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
17_SIN,19 Total,1980-12-31,39.56526,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
17_SIN,19 Total,1980-12-31,39.56526,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
18_CT,7.01 Motor gasoline,1980-12-31,60.792336000000006,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,7.01 Motor gasoline,1980-12-31,60.792336000000006,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
18_CT,7.05 Kerosene type jet fuel,1980-12-31,7.829316,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,7.05 Kerosene type jet fuel,1980-12-31,7.829316,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
18_CT,7.07 Gas/diesel oil,1980-12-31,55.89378000000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,7.07 Gas/diesel oil,1980-12-31,53.842248000000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
18_CT,7.07 Gas/diesel oil,1980-12-31,1.716588,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
18_CT,7.07 Gas/diesel oil,1980-12-31,0.334944,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
18_CT,7.08 Fuel oil,1980-12-31,0.586152,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,7.08 Fuel oil,1980-12-31,0.083736,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
18_CT,7.08 Fuel oil,1980-12-31,0.502416,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
18_CT,17 Electricity,1980-12-31,0.7534883722165955,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,17 Electricity,1980-12-31,0.7534883722165955,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
18_CT,19 Total,1980-12-31,125.8550723722166,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,19 Total,1980-12-31,7.829316,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
18_CT,19 Total,1980-12-31,114.634584,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
18_CT,19 Total,1980-12-31,2.5538123722165955,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
18_CT,19 Total,1980-12-31,0.8373600000000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
18_CT,21 Modern renewables,1980-12-31,0.0517451821791198,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,21 Modern renewables,1980-12-31,0.0517451821791198,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
19_THA,7.01 Motor gasoline,1980-12-31,66.52825200000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,7.01 Motor gasoline,1980-12-31,66.52825200000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
19_THA,7.05 Kerosene type jet fuel,1980-12-31,32.322096,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,7.05 Kerosene type jet fuel,1980-12-31,32.322096,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
19_THA,7.07 Gas/diesel oil,1980-12-31,77.413932,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,7.07 Gas/diesel oil,1980-12-31,77.413932,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
19_THA,7.08 Fuel oil,1980-12-31,2.009664,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,7.08 Fuel oil,1980-12-31,2.009664,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
19_THA,7.09 LPG,1980-12-31,0.8373600000000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,7.09 LPG,1980-12-31,0.8373600000000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
19_THA,19 Total,1980-12-31,179.11130400000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,19 Total,1980-12-31,32.322096,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
19_THA,19 Total,1980-12-31,67.365612,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
19_THA,19 Total,1980-12-31,2.009664,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
19_THA,19 Total,1980-12-31,77.413932,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
20_USA,7.01 Motor gasoline,1980-12-31,12510.493344,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.01 Motor gasoline,1980-12-31,12510.493344,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,7.02 Aviation gasoline,1980-12-31,65.355948,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.02 Aviation gasoline,1980-12-31,65.355948,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
20_USA,7.04 Gasoline type jet fuel,1980-12-31,423.243612,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.04 Gasoline type jet fuel,1980-12-31,423.243612,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
20_USA,7.05 Kerosene type jet fuel,1980-12-31,1574.02746,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.05 Kerosene type jet fuel,1980-12-31,1574.02746,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
20_USA,7.07 Gas/diesel oil,1980-12-31,2528.9946720000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.07 Gas/diesel oil,1980-12-31,1948.9554,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,7.07 Gas/diesel oil,1980-12-31,580.039272,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
20_USA,7.08 Fuel oil,1980-12-31,53.925984,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.08 Fuel oil,1980-12-31,4.144932,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
20_USA,7.08 Fuel oil,1980-12-31,49.781052,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
20_USA,7.09 LPG,1980-12-31,20.389716,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.09 LPG,1980-12-31,20.389716,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,8.1 Natural gas,1980-12-31,617.7204720000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,8.1 Natural gas,1980-12-31,617.7204720000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
20_USA,17 Electricity,1980-12-31,11.136888,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,17 Electricity,1980-12-31,11.136888,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
20_USA,19 Total,1980-12-31,17805.288096,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,19 Total,1980-12-31,2062.62702,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
20_USA,19 Total,1980-12-31,14479.83846,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,19 Total,1980-12-31,595.321092,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
20_USA,19 Total,1980-12-31,49.781052,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
20_USA,19 Total,1980-12-31,617.7204720000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
20_USA,21 Modern renewables,1980-12-31,1.305739233360249,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,21 Modern renewables,1980-12-31,1.305739233360249,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
01_AUS,1.2 Other bituminous coal,1981-12-31,0.167472,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,1.2 Other bituminous coal,1981-12-31,0.167472,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
01_AUS,7.01 Motor gasoline,1981-12-31,488.976372,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.01 Motor gasoline,1981-12-31,488.976372,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,7.02 Aviation gasoline,1981-12-31,3.55878,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.02 Aviation gasoline,1981-12-31,3.55878,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
01_AUS,7.05 Kerosene type jet fuel,1981-12-31,40.863168,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.05 Kerosene type jet fuel,1981-12-31,40.863168,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
01_AUS,7.07 Gas/diesel oil,1981-12-31,140.92768800000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.07 Gas/diesel oil,1981-12-31,101.362428,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,7.07 Gas/diesel oil,1981-12-31,26.000028,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
01_AUS,7.07 Gas/diesel oil,1981-12-31,13.565232,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
01_AUS,7.08 Fuel oil,1981-12-31,33.4944,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.08 Fuel oil,1981-12-31,33.4944,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
01_AUS,7.09 LPG,1981-12-31,5.149764,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.09 LPG,1981-12-31,5.149764,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,17 Electricity,1981-12-31,3.433176,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,17 Electricity,1981-12-31,3.433176,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
01_AUS,19 Total,1981-12-31,716.528952,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,19 Total,1981-12-31,44.421948,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
01_AUS,19 Total,1981-12-31,595.488564,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,19 Total,1981-12-31,29.600676,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
01_AUS,19 Total,1981-12-31,47.017764,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
01_AUS,21 Modern renewables,1981-12-31,0.4863845147150908,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,21 Modern renewables,1981-12-31,0.4863845147150908,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
02_BD,7.01 Motor gasoline,1981-12-31,3.0982320000000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
02_BD,7.01 Motor gasoline,1981-12-31,3.0982320000000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
02_BD,7.07 Gas/diesel oil,1981-12-31,1.6328520000000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
02_BD,7.07 Gas/diesel oil,1981-12-31,1.6328520000000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
02_BD,19 Total,1981-12-31,4.731084,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
02_BD,19 Total,1981-12-31,4.731084,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,7.01 Motor gasoline,1981-12-31,1225.853172,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.01 Motor gasoline,1981-12-31,1225.853172,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,7.02 Aviation gasoline,1981-12-31,7.075692,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.02 Aviation gasoline,1981-12-31,7.075692,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
03_CDA,7.04 Gasoline type jet fuel,1981-12-31,59.87124,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.04 Gasoline type jet fuel,1981-12-31,59.87124,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
03_CDA,7.05 Kerosene type jet fuel,1981-12-31,82.605564,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.05 Kerosene type jet fuel,1981-12-31,82.605564,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
03_CDA,7.07 Gas/diesel oil,1981-12-31,319.620312,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.07 Gas/diesel oil,1981-12-31,199.961568,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,7.07 Gas/diesel oil,1981-12-31,86.45742,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
03_CDA,7.07 Gas/diesel oil,1981-12-31,31.777812,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
03_CDA,7.07 Gas/diesel oil,1981-12-31,1.423512,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
03_CDA,7.08 Fuel oil,1981-12-31,64.68606,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.08 Fuel oil,1981-12-31,64.68606,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
03_CDA,7.09 LPG,1981-12-31,0.8373600000000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.09 LPG,1981-12-31,0.8373600000000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,8.1 Natural gas,1981-12-31,71.678016,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,8.1 Natural gas,1981-12-31,71.678016,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
03_CDA,17 Electricity,1981-12-31,7.661844,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,17 Electricity,1981-12-31,5.149764,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
03_CDA,17 Electricity,1981-12-31,2.51208,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
03_CDA,19 Total,1981-12-31,1839.88926,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,19 Total,1981-12-31,149.510628,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
03_CDA,19 Total,1981-12-31,1426.693968,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,19 Total,1981-12-31,86.45742,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
03_CDA,19 Total,1981-12-31,96.463872,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
03_CDA,19 Total,1981-12-31,78.251292,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
03_CDA,19 Total,1981-12-31,2.51208,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
03_CDA,21 Modern renewables,1981-12-31,5.257152106674179,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,21 Modern renewables,1981-12-31,3.533495678256416,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
03_CDA,21 Modern renewables,1981-12-31,1.7236564284177638,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
04_CHL,1.2 Other bituminous coal,1981-12-31,1.758456,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,1.2 Other bituminous coal,1981-12-31,1.716588,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
04_CHL,1.2 Other bituminous coal,1981-12-31,0.041868,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
04_CHL,7.01 Motor gasoline,1981-12-31,51.372036,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,7.01 Motor gasoline,1981-12-31,51.372036,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
04_CHL,7.07 Gas/diesel oil,1981-12-31,39.062844000000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,7.07 Gas/diesel oil,1981-12-31,33.787476000000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
04_CHL,7.07 Gas/diesel oil,1981-12-31,1.0467,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
04_CHL,7.07 Gas/diesel oil,1981-12-31,4.228668,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
04_CHL,17 Electricity,1981-12-31,0.711756,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,17 Electricity,1981-12-31,0.41868,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
04_CHL,17 Electricity,1981-12-31,0.293076,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
04_CHL,19 Total,1981-12-31,92.905092,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,19 Total,1981-12-31,85.159512,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
04_CHL,19 Total,1981-12-31,3.1819680000000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
04_CHL,19 Total,1981-12-31,4.270536,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
04_CHL,19 Total,1981-12-31,0.293076,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
04_CHL,21 Modern renewables,1981-12-31,0.4908252262481216,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,21 Modern renewables,1981-12-31,0.2887207213224245,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
04_CHL,21 Modern renewables,1981-12-31,0.2021045049256971,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,1.2 Other bituminous coal,1981-12-31,456.947352,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,1.2 Other bituminous coal,1981-12-31,456.947352,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,7.01 Motor gasoline,1981-12-31,155.623356,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,7.01 Motor gasoline,1981-12-31,155.623356,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,7.06 Kerosene,1981-12-31,15.365556000000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,7.06 Kerosene,1981-12-31,15.365556000000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,7.07 Gas/diesel oil,1981-12-31,129.497724,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,7.07 Gas/diesel oil,1981-12-31,129.497724,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,7.08 Fuel oil,1981-12-31,46.850292,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,7.08 Fuel oil,1981-12-31,46.850292,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,17 Electricity,1981-12-31,11.093023257633211,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,17 Electricity,1981-12-31,11.093023257633211,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,19 Total,1981-12-31,815.3773032576333,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,19 Total,1981-12-31,285.12108,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,19 Total,1981-12-31,456.947352,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,19 Total,1981-12-31,73.30887125763321,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,21 Modern renewables,1981-12-31,2.34976076377652,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,21 Modern renewables,1981-12-31,2.34976076377652,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
07_INA,1.2 Other bituminous coal,1981-12-31,0.62802,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,1.2 Other bituminous coal,1981-12-31,0.62802,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
07_INA,7.01 Motor gasoline,1981-12-31,144.94701600000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.01 Motor gasoline,1981-12-31,144.94701600000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,7.05 Kerosene type jet fuel,1981-12-31,22.315644,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.05 Kerosene type jet fuel,1981-12-31,22.315644,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
07_INA,7.07 Gas/diesel oil,1981-12-31,119.491272,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.07 Gas/diesel oil,1981-12-31,119.491272,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,7.08 Fuel oil,1981-12-31,2.805156,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.08 Fuel oil,1981-12-31,2.805156,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,19 Total,1981-12-31,290.187108,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,19 Total,1981-12-31,22.315644,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
07_INA,19 Total,1981-12-31,267.243444,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,19 Total,1981-12-31,0.62802,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,7.01 Motor gasoline,1981-12-31,1151.9142840000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.01 Motor gasoline,1981-12-31,1151.9142840000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,7.02 Aviation gasoline,1981-12-31,0.586152,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.02 Aviation gasoline,1981-12-31,0.586152,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
08_JPN,7.05 Kerosene type jet fuel,1981-12-31,99.520236,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.05 Kerosene type jet fuel,1981-12-31,99.520236,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
08_JPN,7.07 Gas/diesel oil,1981-12-31,712.216548,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.07 Gas/diesel oil,1981-12-31,614.20356,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,7.07 Gas/diesel oil,1981-12-31,33.201324,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,7.07 Gas/diesel oil,1981-12-31,64.81166400000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,7.08 Fuel oil,1981-12-31,135.73605600000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.08 Fuel oil,1981-12-31,3.0144960000000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,7.08 Fuel oil,1981-12-31,11.890512,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,7.08 Fuel oil,1981-12-31,116.769852,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,7.08 Fuel oil,1981-12-31,4.061196,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
08_JPN,7.09 LPG,1981-12-31,59.201352,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.09 LPG,1981-12-31,59.201352,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,17 Electricity,1981-12-31,55.55883600000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,17 Electricity,1981-12-31,55.55883600000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,19 Total,1981-12-31,2214.733464,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,19 Total,1981-12-31,100.06452,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
08_JPN,19 Total,1981-12-31,1828.37556,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,19 Total,1981-12-31,100.650672,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,19 Total,1981-12-31,181.581516,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,19 Total,1981-12-31,4.061196,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
08_JPN,21 Modern renewables,1981-12-31,8.472522381832094,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,21 Modern renewables,1981-12-31,8.472522381832094,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,1.2 Other bituminous coal,1981-12-31,0.083736,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,1.2 Other bituminous coal,1981-12-31,0.083736,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,7.01 Motor gasoline,1981-12-31,30.647376,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
