,vehicle_type,drive,transport_type,economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,value
6062,lt,ice_d,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,266898975.5349724
6063,2w,ice_g,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
6064,2w,cng,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
6065,2w,lpg,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
6066,2w,bev,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
6067,2w,fcev,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
6068,2w,phev_g,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1039304610.7331824
6069,2w,phev_d,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1174355492.3538785
6070,2w,ice_d,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,671060281.3450733
6071,car,ice_g,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,359302451.1391859
6072,car,cng,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,359302451.1391859
6073,car,lpg,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,359302451.1391859
6074,car,bev,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1257558578.987151
6075,car,fcev,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1257558578.987151
6076,car,phev_g,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,628779289.4935753
6077,car,phev_d,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,710485072.8740964
6078,car,ice_d,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,405991470.2137694
6079,suv,ice_g,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,293974732.750243
6080,suv,cng,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,293974732.750243
6081,suv,lpg,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,293974732.750243
6082,suv,bev,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1028911564.6258504
6083,suv,fcev,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1028911564.6258504
6084,suv,phev_g,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,514455782.3129252
6085,suv,phev_d,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,581305968.7151698
6086,suv,ice_d,passenger,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,332174839.2658113
6087,ht,ice_g,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,47303206.99708455
6088,ht,cng,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,47303206.99708455
6089,ht,lpg,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,47303206.99708455
6090,ht,bev,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,165561224.48979592
6091,ht,fcev,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,165561224.48979592
6092,ht,phev_g,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,82780612.24489796
6093,ht,phev_d,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,93537414.96598642
6094,ht,ice_d,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,53449951.4091351
6095,mt,ice_g,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,97102972.14123748
6096,mt,cng,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,97102972.14123748
6097,mt,lpg,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,97102972.14123748
6098,mt,bev,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,339860402.4943311
6099,mt,fcev,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,339860402.4943311
6100,mt,phev_g,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,169930201.24716556
6101,mt,phev_d,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,192011526.83295545
6102,mt,ice_d,freight,19_THA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,109720872.47597454
6103,lcv,ice_g,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
6104,2w,ice_g,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
6105,bus,ice_g,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,74458751.75467014
6106,lt,ice_g,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
6107,lcv,cng,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
6108,2w,cng,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
6109,bus,cng,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,74458751.75467014
6110,lt,cng,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
6111,lcv,lpg,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
6112,2w,lpg,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
6113,bus,lpg,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,74458751.75467014
6114,lt,lpg,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
6115,lcv,bev,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,826719576.7195768
6116,2w,bev,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
6117,bus,bev,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,260605631.1413455
6118,lt,bev,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,826719576.7195768
6119,lcv,fcev,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,826719576.7195768
6120,2w,fcev,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
6121,bus,fcev,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,260605631.1413455
6122,lt,fcev,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,826719576.7195768
6123,lcv,phev_g,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,413359788.3597884
6124,2w,phev_g,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1039304610.7331824
6125,bus,phev_g,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,130302815.57067277
6126,lt,phev_g,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,413359788.3597884
6127,lcv,phev_d,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,467073207.1862016
6128,2w,phev_d,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1174355492.3538785
6129,bus,phev_d,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,147234819.8538675
6130,lt,phev_d,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,467073207.1862016
6131,lcv,ice_d,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,266898975.5349724
6132,2w,ice_d,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,671060281.3450733
6133,bus,ice_d,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,84134182.77363858
6134,lt,ice_d,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,266898975.5349724
6135,2w,ice_g,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
6136,2w,cng,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
6137,2w,lpg,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
6138,2w,bev,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
6139,2w,fcev,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
6140,2w,phev_g,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1039304610.7331824
6141,2w,phev_d,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1174355492.3538785
6142,2w,ice_d,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,671060281.3450733
6143,car,ice_g,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,359302451.1391859
6144,car,cng,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,359302451.1391859
6145,car,lpg,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,359302451.1391859
6146,car,bev,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1257558578.987151
6147,car,fcev,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1257558578.987151
6148,car,phev_g,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,628779289.4935753
6149,car,phev_d,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,710485072.8740964
6150,car,ice_d,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,405991470.2137694
6151,suv,ice_g,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,293974732.750243
6152,suv,cng,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,293974732.750243
6153,suv,lpg,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,293974732.750243
6154,suv,bev,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1028911564.6258504
6155,suv,fcev,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1028911564.6258504
6156,suv,phev_g,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,514455782.3129252
6157,suv,phev_d,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,581305968.7151698
6158,suv,ice_d,passenger,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,332174839.2658113
6159,ht,ice_g,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,47303206.99708455
6160,ht,cng,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,47303206.99708455
6161,ht,lpg,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,47303206.99708455
6162,ht,bev,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,165561224.48979592
6163,ht,fcev,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,165561224.48979592
6164,ht,phev_g,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,82780612.24489796
6165,ht,phev_d,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,93537414.96598642
6166,ht,ice_d,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,53449951.4091351
6167,mt,ice_g,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,97102972.14123748
6168,mt,cng,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,97102972.14123748
6169,mt,lpg,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,97102972.14123748
6170,mt,bev,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,339860402.4943311
6171,mt,fcev,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,339860402.4943311
6172,mt,phev_g,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,169930201.24716556
6173,mt,phev_d,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,192011526.83295545
6174,mt,ice_d,freight,19_THA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,109720872.47597454
6175,lcv,ice_g,freight,19_THA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
6176,2w,ice_g,passenger,19_THA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
6177,bus,ice_g,passenger,19_THA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,74458751.75467014
6178,lt,ice_g,passenger,19_THA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
6179,lcv,cng,freight,19_THA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
