Economy,Scenario,Transport Type,Year,Vehicle Type,Drive,Value
06_HKC,Reference,freight,2036,lt,lpg,0.0
06_HKC,Reference,freight,2036,lt,phevg,0.0
06_HKC,Reference,passenger,2036,2w,bev,0.29060924673814875
06_HKC,Reference,passenger,2036,2w,g,0.12089130087391897
06_HKC,Reference,passenger,2036,lt,phevg,0.0
06_HKC,Reference,passenger,2036,bus,bev,0.05146789632520928
06_HKC,Reference,passenger,2036,bus,d,0.06933991303848752
06_HKC,Reference,passenger,2036,bus,fcev,0.00015129451698664404
06_HKC,Reference,passenger,2036,bus,g,0.0
06_HKC,Reference,passenger,2036,bus,lpg,0.0
06_HKC,Reference,passenger,2036,lt,bev,3.9994727302382e-05
06_HKC,Reference,passenger,2036,lt,cng,0.0
06_HKC,Reference,passenger,2036,lt,d,1.2056928627848965e-05
06_HKC,Reference,passenger,2036,lt,fcev,4.9426650852444056e-08
06_HKC,Reference,passenger,2036,lt,g,2.4178561946488928e-06
06_HKC,Reference,passenger,2036,bus,cng,0.0
06_HKC,Reference,freight,2036,ht,d,0.32300530397165494
06_HKC,Reference,passenger,2036,lv,bev,0.3752106576871457
06_HKC,Reference,passenger,2036,lv,cng,0.0
07_INA,Carbon Neutral,freight,2036,ht,lpg,0.0020980154967639277
06_HKC,Reference,passenger,2036,lv,lpg,0.0
06_HKC,Reference,passenger,2036,lv,phevg,0.037222499768408565
06_HKC,Reference,freight,2036,ht,phevd,0.0
06_HKC,Reference,passenger,2036,bus,phevd,0.0
07_INA,Carbon Neutral,freight,2036,ht,bev,0.24618355612815326
07_INA,Carbon Neutral,freight,2036,ht,cng,0.019907526579858777
07_INA,Carbon Neutral,freight,2036,ht,d,0.3951467963157816
07_INA,Carbon Neutral,freight,2036,ht,fcev,0.12096893320504461
06_HKC,Reference,passenger,2036,lv,fcev,0.0003880872286687044
07_INA,Carbon Neutral,freight,2036,ht,g,0.05725196045996579
07_INA,Carbon Neutral,passenger,2036,bus,cng,2.6080139852972693e-05
07_INA,Carbon Neutral,freight,2036,lt,cng,0.00012335527571698742
07_INA,Carbon Neutral,freight,2036,lt,d,0.00019722264282951056
07_INA,Carbon Neutral,freight,2036,lt,fcev,0.02067696994041539
07_INA,Carbon Neutral,freight,2036,lt,g,0.02109471201541466
07_INA,Carbon Neutral,freight,2036,lt,lpg,0.0002820374823475073
07_INA,Carbon Neutral,freight,2036,lt,phevg,0.00031933015705670666
07_INA,Carbon Neutral,passenger,2036,2w,bev,0.7937526577656444
07_INA,Carbon Neutral,passenger,2036,2w,g,0.0
07_INA,Carbon Neutral,freight,2036,lt,bev,0.11194647049027465
07_INA,Carbon Neutral,passenger,2036,bus,d,0.0
07_INA,Carbon Neutral,passenger,2036,bus,g,0.0
07_INA,Reference,freight,2036,ht,d,0.6885321586140621
06_HKC,Reference,passenger,2036,lv,d,0.0
07_INA,Carbon Neutral,passenger,2036,lv,cng,0.0008464300084502594
07_INA,Carbon Neutral,passenger,2036,bus,lpg,0.0
07_INA,Carbon Neutral,passenger,2036,lt,bev,0.03296163076435842
07_INA,Carbon Neutral,passenger,2036,lt,cng,4.9797711305817616e-05
07_INA,Carbon Neutral,passenger,2036,lt,d,0.0002799379095002194
07_INA,Carbon Neutral,passenger,2036,lt,fcev,0.001217619457634424
07_INA,Carbon Neutral,passenger,2036,lt,g,0.011617941929669227
07_INA,Carbon Neutral,passenger,2036,lt,lpg,9.477510240954619e-05
07_INA,Carbon Neutral,passenger,2036,lt,phevg,0.00011057192033351722
07_INA,Carbon Neutral,passenger,2036,lv,bev,0.14178309179031998
07_INA,Carbon Neutral,passenger,2036,lv,d,8.529491690704564e-06
07_INA,Carbon Neutral,passenger,2036,bus,fcev,0.00016201941764359916
07_INA,Carbon Neutral,passenger,2036,lv,fcev,0.004287762075157519
07_INA,Carbon Neutral,passenger,2036,lv,g,0.005043675230891503
07_INA,Carbon Neutral,passenger,2036,lv,lpg,0.0
07_INA,Carbon Neutral,passenger,2036,lv,phevg,0.0009690048428261289
07_INA,Carbon Neutral,freight,2036,ht,phevd,0.003803113810376664
07_INA,Carbon Neutral,passenger,2036,bus,phevd,3.328303867902639e-05
07_INA,Reference,freight,2036,ht,bev,0.02292765434385965
07_INA,Reference,freight,2036,ht,cng,0.027101640563118375
07_INA,Reference,freight,2036,ht,g,0.09505634374160477
06_HKC,Reference,passenger,2036,lv,g,0.05466458488425019
06_HKC,Carbon Neutral,passenger,2036,bus,lpg,0.0
08_JPN,Reference,freight,2036,ht,bev,0.07069166785276483
08_JPN,Carbon Neutral,passenger,2036,bus,bev,0.12180979988002177
07_INA,Reference,freight,2036,lt,cng,0.00045015017865488957
07_INA,Reference,freight,2036,lt,d,0.005599706335909958
07_INA,Reference,freight,2036,lt,fcev,0.0
07_INA,Reference,freight,2036,lt,g,0.1445464334634933
07_INA,Reference,freight,2036,lt,lpg,0.000665330150889288
07_INA,Reference,freight,2036,lt,phevg,0.0008132215737383236
07_INA,Reference,passenger,2036,2w,bev,0.6350032212805705
07_INA,Reference,passenger,2036,2w,g,0.06632882211308015
07_INA,Reference,passenger,2036,lt,phevg,0.00033607571387454154
07_INA,Reference,passenger,2036,bus,bev,3.321136419415858e-08
07_INA,Reference,passenger,2036,bus,d,2.0870229367617514e-18
07_INA,Reference,passenger,2036,bus,fcev,0.0
07_INA,Reference,passenger,2036,bus,g,0.0
07_INA,Reference,passenger,2036,bus,lpg,0.0
07_INA,Reference,passenger,2036,lt,bev,0.003528014493662765
07_INA,Reference,passenger,2036,lt,cng,0.00018875630644099914
07_INA,Reference,passenger,2036,lt,d,0.002403395802218177
07_INA,Reference,passenger,2036,lt,fcev,0.0
07_INA,Reference,passenger,2036,lt,g,0.06166281434323027
07_INA,Reference,passenger,2036,bus,cng,4.4735446980167035e-09
07_INA,Reference,passenger,2036,lv,bev,0.02001249866369984
07_INA,Reference,freight,2036,lt,bev,0.006283019885126923
07_INA,Reference,passenger,2036,lv,d,0.008758968501724557
11_MEX,Carbon Neutral,freight,2036,ht,phevd,0.0
07_INA,Reference,passenger,2036,lv,fcev,0.0
07_INA,Reference,passenger,2036,lv,g,0.1921379037426614
07_INA,Reference,passenger,2036,lv,lpg,0.0
07_INA,Reference,passenger,2036,lv,phevg,0.004891890529768071
07_INA,Reference,freight,2036,ht,phevd,0.005214422114946545
07_INA,Reference,passenger,2036,bus,phevd,5.182941753683986e-09
08_JPN,Carbon Neutral,freight,2036,ht,bev,0.16741618739789524
08_JPN,Carbon Neutral,freight,2036,ht,cng,0.0
08_JPN,Carbon Neutral,freight,2036,ht,d,0.0
08_JPN,Carbon Neutral,freight,2036,lt,d,0.0
08_JPN,Carbon Neutral,freight,2036,ht,g,0.0
08_JPN,Carbon Neutral,freight,2036,ht,lpg,0.0
08_JPN,Carbon Neutral,freight,2036,lt,bev,0.4162655577609738
08_JPN,Carbon Neutral,freight,2036,lt,cng,0.0
07_INA,Reference,passenger,2036,lv,cng,0.004473866816533672
08_JPN,Carbon Neutral,freight,2036,lt,fcev,0.15516301366759763
08_JPN,Carbon Neutral,freight,2036,lt,g,0.0
08_JPN,Carbon Neutral,freight,2036,lt,lpg,0.0
08_JPN,Carbon Neutral,freight,2036,lt,phevg,0.0
08_JPN,Carbon Neutral,passenger,2036,2w,bev,0.1249999997779554
07_INA,Reference,passenger,2036,lt,lpg,0.00027372882468439374
07_INA,Carbon Neutral,passenger,2036,bus,bev,0.006755191403632771
08_JPN,Carbon Neutral,passenger,2036,2w,g,0.0
08_JPN,Carbon Neutral,passenger,2036,bus,cng,0.0
08_JPN,Carbon Neutral,passenger,2036,lt,phevg,0.0
08_JPN,Carbon Neutral,passenger,2036,bus,fcev,0.024509914456983264
08_JPN,Carbon Neutral,passenger,2036,bus,g,0.0
08_JPN,Carbon Neutral,passenger,2036,bus,lpg,0.0
08_JPN,Carbon Neutral,passenger,2036,lt,bev,0.16393526065793046
08_JPN,Carbon Neutral,passenger,2036,lt,cng,0.0
08_JPN,Carbon Neutral,passenger,2036,lt,d,0.0
08_JPN,Carbon Neutral,passenger,2036,lt,fcev,0.044398072728215575
08_JPN,Carbon Neutral,passenger,2036,lt,g,0.0
08_JPN,Reference,freight,2036,ht,d,0.3992693956913132
08_JPN,Carbon Neutral,passenger,2036,lt,lpg,0.0
08_JPN,Reference,freight,2036,ht,cng,0.0
08_JPN,Carbon Neutral,passenger,2036,lv,cng,0.0
08_JPN,Carbon Neutral,passenger,2036,lv,d,0.0
08_JPN,Carbon Neutral,passenger,2036,lv,fcev,0.08154195910503378
08_JPN,Carbon Neutral,passenger,2036,lv,g,0.0
08_JPN,Carbon Neutral,passenger,2036,lv,lpg,0.0
08_JPN,Carbon Neutral,passenger,2036,lv,phevg,0.0
08_JPN,Carbon Neutral,freight,2036,ht,phevd,0.0
08_JPN,Carbon Neutral,passenger,2036,bus,phevd,0.0
08_JPN,Carbon Neutral,passenger,2036,lv,bev,0.43880499339385975
08_JPN,Reference,freight,2036,ht,fcev,0.0058117151353832995
08_JPN,Reference,freight,2036,ht,g,0.0
08_JPN,Reference,passenger,2036,lt,g,0.0
08_JPN,Carbon Neutral,passenger,2036,bus,d,0.0
08_JPN,Reference,freight,2036,ht,lpg,0.0
08_JPN,Reference,freight,2036,lt,bev,0.3840112034746572
08_JPN,Reference,freight,2036,lt,cng,0.0
08_JPN,Reference,freight,2036,lt,d,0.0
08_JPN,Reference,freight,2036,lt,fcev,0.021519630247772804
08_JPN,Reference,freight,2036,lt,g,0.0
08_JPN,Reference,freight,2036,lt,lpg,0.0
08_JPN,Reference,freight,2036,lt,phevg,0.11549921149859381
08_JPN,Reference,passenger,2036,2w,bev,0.0833333333032648
08_JPN,Reference,passenger,2036,2w,g,0.0
08_JPN,Reference,passenger,2036,bus,bev,0.2849288621045977
08_JPN,Reference,passenger,2036,bus,cng,0.0
08_JPN,Reference,passenger,2036,bus,d,0.0
08_JPN,Reference,passenger,2036,bus,fcev,0.004926296614804
08_JPN,Reference,passenger,2036,bus,g,0.09268934587342258
08_JPN,Reference,passenger,2036,bus,lpg,0.0012252941492788007
08_JPN,Reference,passenger,2036,lt,bev,0.1240851126724595
08_JPN,Reference,passenger,2036,lt,cng,0.0
08_JPN,Reference,passenger,2036,lt,d,0.0
07_INA,Reference,freight,2036,ht,lpg,0.002809919034595923
08_JPN,Reference,passenger,2036,lt,fcev,0.004591645535416273
01_AUS,Carbon Neutral,freight,2036,ht,bev,0.29072691123566613
08_JPN,Reference,passenger,2036,lt,lpg,0.0
08_JPN,Reference,passenger,2036,lv,bev,0.2628019867622144
09_ROK,Carbon Neutral,freight,2036,ht,d,0.0
08_JPN,Reference,passenger,2036,lv,d,0.0
08_JPN,Reference,passenger,2036,lv,fcev,0.005400633812703411
08_JPN,Reference,passenger,2036,lv,g,0.0
08_JPN,Reference,passenger,2036,lv,lpg,0.007267956541257511
08_JPN,Reference,passenger,2036,lv,phevg,0.05786275551298882
08_JPN,Reference,freight,2036,ht,phevd,0.0031971760995148464
08_JPN,Reference,passenger,2036,bus,phevd,0.03289686798187368
09_ROK,Carbon Neutral,freight,2036,ht,bev,0.7283142065177449
09_ROK,Carbon Neutral,passenger,2036,2w,g,0.0
09_ROK,Carbon Neutral,freight,2036,ht,cng,0.0
09_ROK,Carbon Neutral,passenger,2036,2w,bev,0.5543545178959022
09_ROK,Carbon Neutral,freight,2036,ht,g,0.0
09_ROK,Carbon Neutral,freight,2036,ht,lpg,0.0
09_ROK,Carbon Neutral,freight,2036,lt,bev,0.026029451344734784
09_ROK,Carbon Neutral,freight,2036,lt,cng,0.0
09_ROK,Carbon Neutral,freight,2036,lt,d,0.0
09_ROK,Carbon Neutral,freight,2036,lt,fcev,0.0015697815785236356
09_ROK,Carbon Neutral,freight,2036,lt,g,0.0
09_ROK,Carbon Neutral,freight,2036,lt,lpg,0.0
09_ROK,Carbon Neutral,freight,2036,ht,fcev,0.2440865605589966
09_ROK,Carbon Neutral,freight,2036,lt,phevg,0.0
09_ROK,Carbon Neutral,passenger,2036,bus,bev,0.005366664281577461
09_ROK,Reference,freight,2036,ht,bev,0.31370874688316325
09_ROK,Carbon Neutral,passenger,2036,bus,d,0.0
09_ROK,Carbon Neutral,passenger,2036,bus,fcev,0.000763500586882507
09_ROK,Carbon Neutral,passenger,2036,bus,g,0.0
09_ROK,Carbon Neutral,passenger,2036,bus,lpg,0.0
09_ROK,Carbon Neutral,passenger,2036,lt,bev,4.349098684887098e-06
09_ROK,Carbon Neutral,passenger,2036,lt,cng,0.0
09_ROK,Carbon Neutral,passenger,2036,lt,d,0.0
09_ROK,Carbon Neutral,passenger,2036,lt,fcev,4.756924010133593e-07
09_ROK,Carbon Neutral,passenger,2036,lt,g,0.0
09_ROK,Carbon Neutral,passenger,2036,bus,cng,0.0
09_ROK,Carbon Neutral,passenger,2036,lt,lpg,0.0
09_ROK,Carbon Neutral,passenger,2036,lv,bev,0.41611603752161586
09_ROK,Carbon Neutral,passenger,2036,lv,cng,0.0
09_ROK,Carbon Neutral,passenger,2036,lv,d,0.0
09_ROK,Carbon Neutral,passenger,2036,lv,fcev,0.023394454922936205
09_ROK,Carbon Neutral,passenger,2036,lv,g,0.0
09_ROK,Carbon Neutral,passenger,2036,lv,lpg,0.0
09_ROK,Carbon Neutral,passenger,2036,lv,phevg,0.0
09_ROK,Carbon Neutral,freight,2036,ht,phevd,0.0
09_ROK,Carbon Neutral,passenger,2036,bus,phevd,0.0
09_ROK,Carbon Neutral,passenger,2036,lt,phevg,0.0
09_ROK,Reference,freight,2036,ht,cng,0.0
09_ROK,Reference,freight,2036,ht,d,0.5450272531535328
09_ROK,Reference,freight,2036,ht,fcev,0.10337436093818748
09_ROK,Reference,freight,2036,ht,lpg,0.0
09_ROK,Reference,freight,2036,lt,bev,0.01419711364434445
09_ROK,Reference,freight,2036,lt,cng,0.0
09_ROK,Reference,freight,2036,lt,d,0.008507509874172795
09_ROK,Reference,freight,2036,lt,fcev,0.0029884454767859702
09_ROK,Reference,freight,2036,lt,g,0.00879343094463835
09_ROK,Reference,freight,2036,lt,lpg,0.0
09_ROK,Reference,freight,2036,lt,phevg,9.948481920973948e-05
09_ROK,Reference,passenger,2036,2w,bev,0.2058344619131648
09_ROK,Reference,passenger,2036,2w,g,0.08508763617164292
09_ROK,Reference,passenger,2036,bus,bev,0.002411805361533759
09_ROK,Reference,passenger,2036,bus,cng,7.607796685945731e-05
09_ROK,Reference,passenger,2036,bus,d,0.00012721619392756222
09_ROK,Reference,passenger,2036,bus,fcev,0.0002947263286188104
09_ROK,Reference,passenger,2036,bus,g,1.91599938560749e-06
09_ROK,Reference,passenger,2036,bus,lpg,8.956602096630786e-05
09_ROK,Reference,passenger,2036,lt,bev,1.0555798866983695e-06
09_ROK,Reference,passenger,2036,lt,cng,4.336808689942019e-20
09_ROK,Reference,passenger,2036,lt,d,0.0
09_ROK,Reference,passenger,2036,lt,fcev,1.1477670168006044e-07
09_ROK,Reference,passenger,2036,lt,g,4.0931363791147586e-07
09_ROK,Reference,freight,2036,ht,g,0.0
09_ROK,Reference,passenger,2036,lt,lpg,0.0
09_ROK,Reference,passenger,2036,lv,bev,0.5433179646252303
10_MAS,Carbon Neutral,freight,2036,ht,cng,0.0
09_ROK,Reference,passenger,2036,lv,cng,0.0
09_ROK,Reference,passenger,2036,lv,d,0.0
09_ROK,Reference,passenger,2036,lv,fcev,0.03874015334026377
09_ROK,Reference,passenger,2036,lv,g,0.11881663525000759
09_ROK,Reference,passenger,2036,lv,lpg,0.0
09_ROK,Reference,passenger,2036,lv,phevg,0.005200254528215756
09_ROK,Reference,freight,2036,ht,phevd,0.003303654265965247
09_ROK,Reference,passenger,2036,bus,phevd,0.0
10_MAS,Carbon Neutral,freight,2036,ht,bev,0.24684291564083952
10_MAS,Carbon Neutral,freight,2036,ht,d,0.5737899074728989
09_ROK,Reference,passenger,2036,lt,phevg,6.6299572085493385e-09
10_MAS,Carbon Neutral,freight,2036,ht,fcev,0.1205093980497484
10_MAS,Carbon Neutral,freight,2036,ht,g,0.058857778836513164
10_MAS,Carbon Neutral,freight,2036,ht,lpg,0.0
10_MAS,Carbon Neutral,freight,2036,lt,bev,0.0
10_MAS,Carbon Neutral,freight,2036,lt,cng,0.0
10_MAS,Carbon Neutral,freight,2036,lt,d,0.0
10_MAS,Carbon Neutral,freight,2036,lt,fcev,0.0
10_MAS,Carbon Neutral,freight,2036,lt,g,0.0
10_MAS,Carbon Neutral,freight,2036,lt,lpg,0.0
10_MAS,Carbon Neutral,passenger,2036,2w,bev,0.7068212291199454
08_JPN,Reference,passenger,2036,lv,cng,0.0
10_MAS,Carbon Neutral,passenger,2036,2w,g,0.121697270123063
10_MAS,Carbon Neutral,passenger,2036,bus,cng,0.0
10_MAS,Carbon Neutral,passenger,2036,lt,lpg,0.0
10_MAS,Carbon Neutral,passenger,2036,bus,d,0.00046985628755602266
10_MAS,Carbon Neutral,passenger,2036,bus,fcev,3.246126573739231e-05
10_MAS,Carbon Neutral,passenger,2036,bus,g,0.0
10_MAS,Carbon Neutral,passenger,2036,bus,lpg,0.0
10_MAS,Carbon Neutral,passenger,2036,lt,bev,0.0
10_MAS,Carbon Neutral,passenger,2036,lt,cng,0.0
10_MAS,Carbon Neutral,passenger,2036,lt,d,0.0
10_MAS,Carbon Neutral,passenger,2036,lt,fcev,0.0
10_MAS,Reference,freight,2036,ht,cng,0.0
10_MAS,Carbon Neutral,passenger,2036,lt,g,0.0
10_MAS,Reference,freight,2036,ht,bev,0.048543409099427906
10_MAS,Carbon Neutral,passenger,2036,lv,bev,0.16479854390499404
10_MAS,Carbon Neutral,passenger,2036,lv,cng,0.0
10_MAS,Carbon Neutral,passenger,2036,lv,d,0.0
10_MAS,Carbon Neutral,passenger,2036,lv,fcev,0.004824874234018815
10_MAS,Carbon Neutral,passenger,2036,lv,g,0.0
10_MAS,Carbon Neutral,passenger,2036,lv,lpg,0.0
10_MAS,Carbon Neutral,passenger,2036,lv,phevg,0.0
10_MAS,Carbon Neutral,freight,2036,ht,phevd,0.0
10_MAS,Carbon Neutral,passenger,2036,lt,phevg,0.0
10_MAS,Reference,freight,2036,ht,d,0.8600433463377423
10_MAS,Reference,freight,2036,ht,fcev,0.0035000843576675016
10_MAS,Reference,passenger,2036,lt,fcev,0.0
10_MAS,Carbon Neutral,passenger,2036,bus,bev,0.0013557650646853433
10_MAS,Reference,freight,2036,ht,g,0.08791316020516242
10_MAS,Reference,freight,2036,ht,lpg,0.0
10_MAS,Reference,freight,2036,lt,bev,0.0
10_MAS,Reference,freight,2036,lt,cng,0.0
10_MAS,Reference,freight,2036,lt,d,0.0
10_MAS,Reference,freight,2036,lt,fcev,0.0
10_MAS,Reference,freight,2036,lt,g,0.0
10_MAS,Reference,freight,2036,lt,lpg,0.0
10_MAS,Reference,freight,2036,lt,phevg,0.0
10_MAS,Reference,passenger,2036,2w,bev,0.21212026284011212
10_MAS,Reference,passenger,2036,2w,g,0.3477424554046938
10_MAS,Reference,passenger,2036,bus,bev,0.0008187465683146024
10_MAS,Reference,passenger,2036,bus,cng,0.0
10_MAS,Reference,passenger,2036,bus,d,0.0037432576103608355
10_MAS,Reference,passenger,2036,bus,fcev,1.361891998466569e-05
10_MAS,Reference,passenger,2036,bus,g,0.0
10_MAS,Reference,passenger,2036,bus,lpg,0.0
10_MAS,Reference,passenger,2036,lt,bev,0.0
10_MAS,Reference,passenger,2036,lt,cng,0.0
10_MAS,Reference,passenger,2036,lt,d,0.0
10_MAS,Carbon Neutral,passenger,2036,bus,phevd,0.0
10_MAS,Carbon Neutral,freight,2036,lt,phevg,0.0
10_MAS,Reference,passenger,2036,lt,g,0.0
10_MAS,Reference,passenger,2036,lt,phevg,0.0
10_MAS,Reference,passenger,2036,lv,cng,0.0
10_MAS,Reference,passenger,2036,lv,d,1.1930197353357651e-05
10_MAS,Reference,passenger,2036,lv,fcev,0.002304745628682794
10_MAS,Reference,passenger,2036,lv,g,0.3122508260661362
10_MAS,Reference,passenger,2036,lv,lpg,0.0
10_MAS,Reference,passenger,2036,lv,phevg,0.0
10_MAS,Reference,freight,2036,ht,phevd,0.0
10_MAS,Reference,passenger,2036,bus,phevd,0.0
11_MEX,Carbon Neutral,freight,2036,ht,bev,0.19593399518888993
11_MEX,Carbon Neutral,freight,2036,ht,cng,0.002332332231203793
11_MEX,Carbon Neutral,freight,2036,ht,d,0.0
11_MEX,Carbon Neutral,freight,2036,ht,fcev,0.06406577194917032
11_MEX,Carbon Neutral,freight,2036,ht,g,0.0
11_MEX,Carbon Neutral,freight,2036,ht,lpg,0.0
11_MEX,Carbon Neutral,freight,2036,lt,bev,0.6834345275595415
11_MEX,Carbon Neutral,freight,2036,lt,cng,0.003052797119390825
11_MEX,Carbon Neutral,freight,2036,lt,d,0.0
11_MEX,Carbon Neutral,freight,2036,lt,fcev,0.05094859023027802
11_MEX,Carbon Neutral,freight,2036,lt,g,0.0
11_MEX,Carbon Neutral,freight,2036,lt,lpg,0.0
11_MEX,Carbon Neutral,freight,2036,lt,phevg,0.00023198572152559964
10_MAS,Reference,passenger,2036,lv,bev,0.12099415676436162
11_MEX,Carbon Neutral,passenger,2036,2w,bev,0.08312874461012912
11_MEX,Carbon Neutral,passenger,2036,bus,bev,0.04781983826910816
11_MEX,Carbon Neutral,passenger,2036,lt,g,0.0
11_MEX,Carbon Neutral,passenger,2036,bus,cng,0.0002275393929140615
11_MEX,Carbon Neutral,passenger,2036,bus,d,7.783187479131735e-06
11_MEX,Carbon Neutral,passenger,2036,bus,fcev,0.0025324267645410515
11_MEX,Carbon Neutral,passenger,2036,bus,g,7.444423061707083e-05
11_MEX,Carbon Neutral,passenger,2036,bus,lpg,0.0
11_MEX,Carbon Neutral,passenger,2036,lt,bev,0.2287708236728081
11_MEX,Carbon Neutral,passenger,2036,lt,cng,0.0004704634999902358
11_MEX,Carbon Neutral,passenger,2036,lt,d,0.0
11_MEX,Carbon Neutral,passenger,2036,lt,fcev,0.0142277739412472
11_MEX,Carbon Neutral,passenger,2036,lt,lpg,0.0
11_MEX,Carbon Neutral,passenger,2036,2w,g,0.0
11_MEX,Carbon Neutral,passenger,2036,lt,phevg,4.250119656582817e-05
11_MEX,Carbon Neutral,passenger,2036,lv,bev,0.5892735309557092
11_MEX,Carbon Neutral,passenger,2036,lv,cng,0.0
11_MEX,Carbon Neutral,passenger,2036,lv,d,0.0
11_MEX,Carbon Neutral,passenger,2036,lv,fcev,0.03342413027889086
11_MEX,Carbon Neutral,passenger,2036,lv,g,0.0
11_MEX,Carbon Neutral,passenger,2036,lv,lpg,0.0
11_MEX,Carbon Neutral,passenger,2036,lv,phevg,0.0
06_HKC,Carbon Neutral,passenger,2036,bus,fcev,0.0307010062618794
10_MAS,Reference,passenger,2036,lt,lpg,0.0
11_MEX,Carbon Neutral,passenger,2036,bus,phevd,0.0
11_MEX,Reference,freight,2036,ht,bev,0.025289642321906496
18_CT,Reference,passenger,2036,bus,cng,0.0
11_MEX,Reference,passenger,2036,lt,d,0.0
11_MEX,Reference,freight,2036,lt,lpg,0.0059735731152686395
11_MEX,Reference,freight,2036,ht,d,0.25869733949568147
11_MEX,Reference,freight,2036,ht,fcev,0.0016616849913504098
11_MEX,Reference,freight,2036,ht,g,0.035737845610043506
11_MEX,Reference,freight,2036,ht,lpg,0.0
11_MEX,Reference,freight,2036,lt,bev,0.07203308270143201
11_MEX,Reference,freight,2036,lt,cng,0.030878801156542506
11_MEX,Reference,freight,2036,lt,d,0.0
11_MEX,Reference,passenger,2036,lt,fcev,0.0010960173521894997
11_MEX,Reference,freight,2036,lt,fcev,0.0032189123146500716
11_MEX,Reference,freight,2036,lt,phevg,0.0018520979933404045
11_MEX,Reference,passenger,2036,lt,cng,0.010416369405898454
11_MEX,Reference,passenger,2036,2w,bev,0.031087985646239942
11_MEX,Reference,passenger,2036,2w,g,0.032929500369108675
11_MEX,Reference,passenger,2036,bus,bev,0.0028849872346216757
11_MEX,Reference,passenger,2036,bus,cng,0.0008779016301490624
11_MEX,Reference,passenger,2036,bus,d,0.0032195192494681992
11_MEX,Reference,passenger,2036,bus,fcev,4.4173296692488013e-05
11_MEX,Reference,passenger,2036,bus,g,0.0015061018148382634
11_MEX,Reference,freight,2036,lt,g,0.5488448443717304
11_MEX,Reference,passenger,2036,bus,lpg,0.0
11_MEX,Reference,passenger,2036,lt,g,0.15043848233409643
12_NZ,Carbon Neutral,freight,2036,lt,d,0.0
12_NZ,Reference,passenger,2036,lt,bev,0.10909049360690011
11_MEX,Reference,passenger,2036,lt,lpg,0.002350514973635075
11_MEX,Reference,passenger,2036,lt,phevg,0.0006238289570213533
11_MEX,Reference,passenger,2036,lv,bev,0.20527379966830414
11_MEX,Reference,passenger,2036,lv,cng,0.0090117128887978
11_MEX,Reference,passenger,2036,lv,d,3.72440347893196e-05
11_MEX,Reference,passenger,2036,lv,fcev,0.0040893552187075966
11_MEX,Reference,passenger,2036,lv,g,0.4902091353726464
11_MEX,Reference,passenger,2036,lv,lpg,0.0012534609032922622
12_NZ,Carbon Neutral,freight,2036,lt,fcev,0.012185686653771765
11_MEX,Reference,passenger,2036,lv,phevg,0.018878565453434658
11_MEX,Reference,passenger,2036,bus,phevd,0.0
12_NZ,Carbon Neutral,freight,2036,ht,bev,0.6035522354499041
12_NZ,Carbon Neutral,freight,2036,ht,cng,0.0
12_NZ,Carbon Neutral,freight,2036,ht,d,0.0
12_NZ,Carbon Neutral,freight,2036,ht,fcev,0.19644776455009588
12_NZ,Carbon Neutral,freight,2036,ht,g,0.0
12_NZ,Carbon Neutral,freight,2036,ht,lpg,0.0
