,vehicle_type,transport_type,economy,date,medium,measure,unit,fuel,comment,scope,frequency,dataset,drive,value
144478,bus,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,260605631.1413455
144499,lt,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,826719576.7195768
144520,lcv,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,826719576.7195768
144541,2w,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,2078609221.4663649
144562,bus,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,260605631.1413455
144583,lt,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,826719576.7195768
144604,lcv,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,413359788.3597884
144625,2w,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
144646,bus,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,130302815.57067277
144667,lt,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,413359788.3597884
144688,lcv,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,467073207.1862016
144709,2w,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
144730,bus,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,147234819.8538675
144751,lt,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,467073207.1862016
144772,lcv,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,266898975.5349724
144793,2w,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,671060281.3450733
144814,bus,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,84134182.77363858
144835,lt,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,266898975.5349724
144856,2w,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,593888348.99039
144877,2w,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,593888348.99039
144898,2w,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,593888348.99039
144919,2w,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,2078609221.4663649
144940,2w,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,2078609221.4663649
144961,2w,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
144982,2w,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
145003,2w,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,671060281.3450733
145024,car,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,359302451.1391859
145045,car,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,359302451.1391859
145066,car,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,359302451.1391859
145087,car,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,1257558578.987151
145108,car,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,1257558578.987151
145129,car,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,628779289.4935753
145150,car,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,710485072.8740964
145171,car,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,405991470.2137694
145192,suv,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,293974732.750243
145213,suv,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,293974732.750243
145234,suv,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,293974732.750243
145255,suv,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,1028911564.6258504
145276,suv,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,1028911564.6258504
145297,suv,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,514455782.3129252
145318,suv,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,581305968.7151698
145339,suv,passenger,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,332174839.2658113
145360,ht,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,47303206.99708455
145381,ht,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,47303206.99708455
145402,ht,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,47303206.99708455
145423,ht,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,165561224.48979592
145444,ht,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,165561224.48979592
145465,ht,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,82780612.24489796
145486,ht,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,93537414.96598642
145507,ht,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,53449951.4091351
145528,mt,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,97102972.14123748
145549,mt,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,97102972.14123748
145570,mt,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,97102972.14123748
145591,mt,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,339860402.4943311
145612,mt,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,339860402.4943311
145633,mt,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,169930201.24716556
145654,mt,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,192011526.83295545
145675,mt,freight,20_USA,2022,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,109720872.47597454
145696,lcv,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,236205593.3484505
145717,2w,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,593888348.99039
145738,bus,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,74458751.75467014
145759,lt,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,236205593.3484505
145780,lcv,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,236205593.3484505
145801,2w,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,593888348.99039
145822,bus,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,74458751.75467014
145843,lt,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,236205593.3484505
145864,lcv,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,236205593.3484505
145885,2w,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,593888348.99039
145906,bus,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,74458751.75467014
145927,lt,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,236205593.3484505
145948,lcv,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,826719576.7195768
145969,2w,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,2078609221.4663649
145990,bus,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,260605631.1413455
146011,lt,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,826719576.7195768
146032,lcv,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,826719576.7195768
146053,2w,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,2078609221.4663649
146074,bus,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,260605631.1413455
146095,lt,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,826719576.7195768
146116,lcv,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,413359788.3597884
146137,2w,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
146158,bus,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,130302815.57067277
146179,lt,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,413359788.3597884
146200,lcv,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,467073207.1862016
146221,2w,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
146242,bus,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,147234819.8538675
146263,lt,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,467073207.1862016
146284,lcv,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,266898975.5349724
146305,2w,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,671060281.3450733
146326,bus,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,84134182.77363858
146347,lt,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,266898975.5349724
146368,2w,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,593888348.99039
146389,2w,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,593888348.99039
146410,2w,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,593888348.99039
146431,2w,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,2078609221.4663649
146452,2w,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,2078609221.4663649
146473,2w,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
146494,2w,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
146515,2w,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,671060281.3450733
146536,car,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,359302451.1391859
146557,car,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,359302451.1391859
146578,car,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,359302451.1391859
146599,car,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,1257558578.987151
146620,car,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,1257558578.987151
146641,car,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,628779289.4935753
146662,car,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,710485072.8740964
146683,car,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,405991470.2137694
146704,suv,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,293974732.750243
146725,suv,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,293974732.750243
146746,suv,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,293974732.750243
146767,suv,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,1028911564.6258504
146788,suv,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,1028911564.6258504
146809,suv,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,514455782.3129252
146830,suv,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,581305968.7151698
146851,suv,passenger,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,332174839.2658113
146872,ht,freight,20_USA,2023,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,47303206.99708455
