,measure,vehicle_type,drive,year,value,unit,new_vehicles,medium
0,vehicle_stock,ht,lpg,2031,0.003068,millions,False,road
0,vehicle_stock,ht,lpg,2032,0.003058,millions,False,road
0,vehicle_stock,ht,lpg,2033,0.003083,millions,False,road
0,vehicle_stock,ht,lpg,2034,0.003128,millions,False,road
0,vehicle_stock,ht,lpg,2035,0.003188,millions,False,road
0,vehicle_stock,ht,lpg,2036,0.003257,millions,False,road
0,vehicle_stock,ht,lpg,2037,0.00333,millions,False,road
0,vehicle_stock,ht,lpg,2038,0.003405,millions,False,road
0,vehicle_stock,ht,lpg,2039,0.003479,millions,False,road
0,vehicle_stock,ht,lpg,2040,0.003553,millions,False,road
0,vehicle_stock,ht,lpg,2041,0.003623,millions,False,road
0,vehicle_stock,ht,lpg,2042,0.003691,millions,False,road
0,vehicle_stock,ht,lpg,2043,0.003755,millions,False,road
0,vehicle_stock,ht,lpg,2044,0.003816,millions,False,road
0,vehicle_stock,ht,lpg,2045,0.003871,millions,False,road
0,vehicle_stock,ht,lpg,2046,0.003921,millions,False,road
0,vehicle_stock,ht,lpg,2047,0.003967,millions,False,road
0,vehicle_stock,ht,lpg,2048,0.004009,millions,False,road
0,vehicle_stock,ht,lpg,2049,0.004027,millions,False,road
0,vehicle_stock,ht,lpg,2050,0.004018,millions,False,road
0,vehicle_stock,ht,cng,2021,,millions,False,road
0,vehicle_stock,ht,cng,2022,0.049806,millions,False,road
0,vehicle_stock,ht,cng,2023,0.053506,millions,False,road
0,vehicle_stock,ht,cng,2024,0.057007,millions,False,road
0,vehicle_stock,ht,cng,2025,0.060267,millions,False,road
0,vehicle_stock,ht,cng,2026,0.063335,millions,False,road
0,vehicle_stock,ht,cng,2027,0.066188,millions,False,road
0,vehicle_stock,ht,cng,2028,0.068793,millions,False,road
0,vehicle_stock,ht,cng,2029,0.071057,millions,False,road
0,vehicle_stock,ht,cng,2030,0.07295,millions,False,road
0,vehicle_stock,ht,cng,2031,0.074646,millions,False,road
0,vehicle_stock,ht,cng,2032,0.076288,millions,False,road
0,vehicle_stock,ht,cng,2033,0.077964,millions,False,road
0,vehicle_stock,ht,cng,2034,0.079706,millions,False,road
0,vehicle_stock,ht,cng,2035,0.081535,millions,False,road
0,vehicle_stock,ht,cng,2036,0.083455,millions,False,road
0,vehicle_stock,ht,cng,2037,0.085483,millions,False,road
0,vehicle_stock,ht,cng,2038,0.08762,millions,False,road
0,vehicle_stock,ht,cng,2039,0.089883,millions,False,road
0,vehicle_stock,ht,cng,2040,0.092302,millions,False,road
0,vehicle_stock,ht,cng,2041,0.094889,millions,False,road
0,vehicle_stock,ht,cng,2042,0.097609,millions,False,road
0,vehicle_stock,ht,cng,2043,0.100438,millions,False,road
0,vehicle_stock,ht,cng,2044,0.103409,millions,False,road
0,vehicle_stock,ht,cng,2045,0.106421,millions,False,road
0,vehicle_stock,ht,cng,2046,0.109391,millions,False,road
0,vehicle_stock,ht,cng,2047,0.112428,millions,False,road
0,vehicle_stock,ht,cng,2048,0.115347,millions,False,road
0,vehicle_stock,ht,cng,2049,0.118222,millions,False,road
0,vehicle_stock,ht,cng,2050,0.12117,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2021,,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2022,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2023,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2024,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2025,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2026,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2027,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2028,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2029,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2030,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2031,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2032,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2033,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2034,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2035,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2036,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2037,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2038,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2039,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2040,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2041,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2042,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2043,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2044,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2045,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2046,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2047,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2048,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2049,0.0,millions,False,road
0,vehicle_stock,ht,ethanol_flex_fuel,2050,0.0,millions,False,road
0,vehicle_stock,ht,bev,2021,,millions,False,road
0,vehicle_stock,ht,bev,2022,0.000213,millions,False,road
0,vehicle_stock,ht,bev,2023,0.000255,millions,False,road
0,vehicle_stock,ht,bev,2024,0.000292,millions,False,road
0,vehicle_stock,ht,bev,2025,0.000324,millions,False,road
0,vehicle_stock,ht,bev,2026,0.000352,millions,False,road
0,vehicle_stock,ht,bev,2027,0.000377,millions,False,road
0,vehicle_stock,ht,bev,2028,0.000399,millions,False,road
0,vehicle_stock,ht,bev,2029,0.000417,millions,False,road
0,vehicle_stock,ht,bev,2030,0.000431,millions,False,road
0,vehicle_stock,ht,bev,2031,0.000442,millions,False,road
0,vehicle_stock,ht,bev,2032,0.000451,millions,False,road
0,vehicle_stock,ht,bev,2033,0.000457,millions,False,road
0,vehicle_stock,ht,bev,2034,0.000462,millions,False,road
0,vehicle_stock,ht,bev,2035,0.000464,millions,False,road
0,vehicle_stock,ht,bev,2036,0.000464,millions,False,road
0,vehicle_stock,ht,bev,2037,0.000463,millions,False,road
0,vehicle_stock,ht,bev,2038,0.000459,millions,False,road
0,vehicle_stock,ht,bev,2039,0.000455,millions,False,road
0,vehicle_stock,ht,bev,2040,0.000449,millions,False,road
0,vehicle_stock,ht,bev,2041,0.000442,millions,False,road
0,vehicle_stock,ht,bev,2042,0.000434,millions,False,road
0,vehicle_stock,ht,bev,2043,0.000425,millions,False,road
0,vehicle_stock,ht,bev,2044,0.000415,millions,False,road
0,vehicle_stock,ht,bev,2045,0.000404,millions,False,road
0,vehicle_stock,ht,bev,2046,0.000393,millions,False,road
0,vehicle_stock,ht,bev,2047,0.000382,millions,False,road
0,vehicle_stock,ht,bev,2048,0.00037,millions,False,road
0,vehicle_stock,ht,bev,2049,0.000358,millions,False,road
0,vehicle_stock,ht,bev,2050,0.000346,millions,False,road
0,vehicle_stock,ht,phev_d,2021,,millions,False,road
0,vehicle_stock,ht,phev_d,2022,0.0,millions,False,road
0,vehicle_stock,ht,phev_d,2023,0.0,millions,False,road
0,vehicle_stock,ht,phev_d,2024,0.000124,millions,False,road
0,vehicle_stock,ht,phev_d,2025,0.000247,millions,False,road
0,vehicle_stock,ht,phev_d,2026,0.000371,millions,False,road
0,vehicle_stock,ht,phev_d,2027,0.000497,millions,False,road
0,vehicle_stock,ht,phev_d,2028,0.000626,millions,False,road
0,vehicle_stock,ht,phev_d,2029,0.000754,millions,False,road
0,vehicle_stock,ht,phev_d,2030,0.000881,millions,False,road
0,vehicle_stock,ht,phev_d,2031,0.001006,millions,False,road
0,vehicle_stock,ht,phev_d,2032,0.001134,millions,False,road
0,vehicle_stock,ht,phev_d,2033,0.001266,millions,False,road
0,vehicle_stock,ht,phev_d,2034,0.001403,millions,False,road
0,vehicle_stock,ht,phev_d,2035,0.001543,millions,False,road
0,vehicle_stock,ht,phev_d,2036,0.001689,millions,False,road
0,vehicle_stock,ht,phev_d,2037,0.00184,millions,False,road
0,vehicle_stock,ht,phev_d,2038,0.001997,millions,False,road
0,vehicle_stock,ht,phev_d,2039,0.002159,millions,False,road
0,vehicle_stock,ht,phev_d,2040,0.00233,millions,False,road
0,vehicle_stock,ht,phev_d,2041,0.002509,millions,False,road
0,vehicle_stock,ht,phev_d,2042,0.002697,millions,False,road
0,vehicle_stock,ht,phev_d,2043,0.002897,millions,False,road
0,vehicle_stock,ht,phev_d,2044,0.003108,millions,False,road
0,vehicle_stock,ht,phev_d,2045,0.003328,millions,False,road
0,vehicle_stock,ht,phev_d,2046,0.003559,millions,False,road
0,vehicle_stock,ht,phev_d,2047,0.003803,millions,False,road
0,vehicle_stock,ht,phev_d,2048,0.004063,millions,False,road
0,vehicle_stock,ht,phev_d,2049,0.004338,millions,False,road
0,vehicle_stock,ht,phev_d,2050,0.00463,millions,False,road
0,vehicle_stock,ht,phev_g,2021,,millions,False,road
0,vehicle_stock,ht,phev_g,2022,0.0,millions,False,road
0,vehicle_stock,ht,phev_g,2023,0.0,millions,False,road
0,vehicle_stock,ht,phev_g,2024,0.000275,millions,False,road
0,vehicle_stock,ht,phev_g,2025,0.000544,millions,False,road
0,vehicle_stock,ht,phev_g,2026,0.00081,millions,False,road
0,vehicle_stock,ht,phev_g,2027,0.001079,millions,False,road
0,vehicle_stock,ht,phev_g,2028,0.001348,millions,False,road
0,vehicle_stock,ht,phev_g,2029,0.00161,millions,False,road
0,vehicle_stock,ht,phev_g,2030,0.001866,millions,False,road
0,vehicle_stock,ht,phev_g,2031,0.002117,millions,False,road
0,vehicle_stock,ht,phev_g,2032,0.002371,millions,False,road
0,vehicle_stock,ht,phev_g,2033,0.002631,millions,False,road
0,vehicle_stock,ht,phev_g,2034,0.002896,millions,False,road
0,vehicle_stock,ht,phev_g,2035,0.003166,millions,False,road
0,vehicle_stock,ht,phev_g,2036,0.003443,millions,False,road
0,vehicle_stock,ht,phev_g,2037,0.003727,millions,False,road
0,vehicle_stock,ht,phev_g,2038,0.004018,millions,False,road
0,vehicle_stock,ht,phev_g,2039,0.004317,millions,False,road
0,vehicle_stock,ht,phev_g,2040,0.004626,millions,False,road
0,vehicle_stock,ht,phev_g,2041,0.004948,millions,False,road
0,vehicle_stock,ht,phev_g,2042,0.005283,millions,False,road
0,vehicle_stock,ht,phev_g,2043,0.005632,millions,False,road
0,vehicle_stock,ht,phev_g,2044,0.005994,millions,False,road
0,vehicle_stock,ht,phev_g,2045,0.006363,millions,False,road
0,vehicle_stock,ht,phev_g,2046,0.006741,millions,False,road
0,vehicle_stock,ht,phev_g,2047,0.007128,millions,False,road
0,vehicle_stock,ht,phev_g,2048,0.007527,millions,False,road
0,vehicle_stock,ht,phev_g,2049,0.007933,millions,False,road
0,vehicle_stock,ht,phev_g,2050,0.008348,millions,False,road
0,vehicle_stock,ht,fcev,2021,,millions,False,road
0,vehicle_stock,ht,fcev,2022,0.0,millions,False,road
0,vehicle_stock,ht,fcev,2023,0.0,millions,False,road
0,vehicle_stock,ht,fcev,2024,0.00041,millions,False,road
0,vehicle_stock,ht,fcev,2025,0.00082,millions,False,road
0,vehicle_stock,ht,fcev,2026,0.001236,millions,False,road
0,vehicle_stock,ht,fcev,2027,0.001666,millions,False,road
0,vehicle_stock,ht,fcev,2028,0.002102,millions,False,road
0,vehicle_stock,ht,fcev,2029,0.002536,millions,False,road
0,vehicle_stock,ht,fcev,2030,0.002961,millions,False,road
0,vehicle_stock,ht,fcev,2031,0.00338,millions,False,road
0,vehicle_stock,ht,fcev,2032,0.003799,millions,False,road
0,vehicle_stock,ht,fcev,2033,0.004222,millions,False,road
0,vehicle_stock,ht,fcev,2034,0.004649,millions,False,road
0,vehicle_stock,ht,fcev,2035,0.00508,millions,False,road
0,vehicle_stock,ht,fcev,2036,0.005516,millions,False,road
0,vehicle_stock,ht,fcev,2037,0.005957,millions,False,road
0,vehicle_stock,ht,fcev,2038,0.006404,millions,False,road
0,vehicle_stock,ht,fcev,2039,0.006856,millions,False,road
0,vehicle_stock,ht,fcev,2040,0.007317,millions,False,road
0,vehicle_stock,ht,fcev,2041,0.007789,millions,False,road
0,vehicle_stock,ht,fcev,2042,0.00827,millions,False,road
0,vehicle_stock,ht,fcev,2043,0.008765,millions,False,road
0,vehicle_stock,ht,fcev,2044,0.00927,millions,False,road
0,vehicle_stock,ht,fcev,2045,0.009783,millions,False,road
0,vehicle_stock,ht,fcev,2046,0.010307,millions,False,road
0,vehicle_stock,ht,fcev,2047,0.010849,millions,False,road
0,vehicle_stock,ht,fcev,2048,0.011415,millions,False,road
0,vehicle_stock,ht,fcev,2049,0.012005,millions,False,road
0,vehicle_stock,ht,fcev,2050,0.012626,millions,False,road
0,efficiency,lcv,ice_d,2021,,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2022,17.217651,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2023,17.743235,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2024,18.596025,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2025,19.408501,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2026,19.821733,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2027,20.081854,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2028,20.115541,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2029,20.175732,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2030,20.175188,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2031,20.16062,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2032,20.126877,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2033,20.083185,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2034,20.045784,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2035,20.01375,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2036,19.985996,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2037,19.962015,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2038,19.941242,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2039,19.923153,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2040,19.907524,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2041,19.893719,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2042,19.881819,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2043,19.871511,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2044,19.862354,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2045,19.854208,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2046,19.84724,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2047,19.841654,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2048,19.799841,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2049,19.799528,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2050,19.801586,mpg diesel equiv,True,road
0,efficiency,lcv,ice_g,2021,,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2022,12.59516,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2023,13.424738,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2024,13.843267,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2025,14.275459,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2026,14.428558,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2027,14.685053,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2028,14.690815,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2029,14.856868,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2030,14.931994,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2031,14.986435,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2032,14.919237,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2033,15.001119,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2034,15.069097,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2035,15.113496,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2036,15.145144,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2037,15.166649,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2038,15.177457,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2039,15.176923,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2040,15.17581,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2041,15.174847,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2042,15.174041,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2043,15.173346,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2044,15.172763,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2045,15.172198,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2046,15.171754,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2047,15.171354,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2048,15.171044,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2049,15.170722,mpg gas equiv,True,road
0,efficiency,lcv,ice_g,2050,15.17049,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2021,,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2022,12.370099,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2023,12.423861,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2024,12.630002,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2025,12.778555,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2026,12.863218,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2027,13.019094,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2028,13.145066,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2029,13.360619,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2030,13.615053,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2031,13.851718,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2032,14.07431,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2033,14.236444,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2034,14.328803,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2035,14.355442,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2036,14.372279,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2037,14.372299,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2038,14.369871,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2039,14.368025,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2040,14.3663,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2041,14.36512,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2042,14.364024,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2043,14.36338,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2044,14.362422,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2045,14.361484,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2046,14.3536,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2047,14.353339,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2048,14.353724,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2049,14.355268,mpg gas equiv,True,road
0,efficiency,lcv,lpg,2050,14.357434,mpg gas equiv,True,road
0,efficiency,lcv,cng,2021,,mpg gas equiv,True,road
0,efficiency,lcv,cng,2022,12.486861,mpg gas equiv,True,road
0,efficiency,lcv,cng,2023,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2024,12.48686,mpg gas equiv,True,road
0,efficiency,lcv,cng,2025,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2026,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2027,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2028,12.486861,mpg gas equiv,True,road
0,efficiency,lcv,cng,2029,12.486864,mpg gas equiv,True,road
0,efficiency,lcv,cng,2030,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2031,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2032,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2033,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2034,12.486861,mpg gas equiv,True,road
0,efficiency,lcv,cng,2035,12.486861,mpg gas equiv,True,road
0,efficiency,lcv,cng,2036,12.486861,mpg gas equiv,True,road
0,efficiency,lcv,cng,2037,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2038,12.48686,mpg gas equiv,True,road
0,efficiency,lcv,cng,2039,12.48686,mpg gas equiv,True,road
0,efficiency,lcv,cng,2040,12.486861,mpg gas equiv,True,road
0,efficiency,lcv,cng,2041,12.48686,mpg gas equiv,True,road
0,efficiency,lcv,cng,2042,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2043,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2044,12.486861,mpg gas equiv,True,road
0,efficiency,lcv,cng,2045,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2046,12.48686,mpg gas equiv,True,road
0,efficiency,lcv,cng,2047,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2048,12.486861,mpg gas equiv,True,road
0,efficiency,lcv,cng,2049,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,cng,2050,12.486863,mpg gas equiv,True,road
0,efficiency,lcv,ethanol_flex_fuel,2021,,mpg gas equiv,True,road
0,efficiency,lcv,ethanol_flex_fuel,2022,12.846411,mpg gas equiv,True,road
0,efficiency,lcv,ethanol_flex_fuel,2023,13.218122,mpg gas equiv,True,road
0,efficiency,lcv,ethanol_flex_fuel,2024,13.627823,mpg gas equiv,True,road
0,efficiency,lcv,ethanol_flex_fuel,2025,14.042639,mpg gas equiv,True,road
0,efficiency,lcv,ethanol_flex_fuel,2026,14.186604,mpg gas equiv,True,road
0,efficiency,lcv,ethanol_flex_fuel,2027,14.434004,mpg gas equiv,True,road
0,efficiency,lcv,ethanol_flex_fuel,2028,14.442583,mpg gas equiv,True,road
0,efficiency,lcv,ethanol_flex_fuel,2029,14.60898,mpg gas equiv,True,road
0,efficiency,lcv,ethanol_flex_fuel,2030,14.684302,mpg gas equiv,True,road
0,efficiency,lcv,ethanol_flex_fuel,2031,14.735426,mpg gas equiv,True,road
0,efficiency,lcv,ethanol_flex_fuel,2032,14.661357,mpg gas equiv,True,road
