date,economy,vehicle_type,drive,measure,value,unit,medium,transport_type,fuel_type,frequency,scope,dataset,source
2012,13_PNG,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,13_PNG,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,14_PE,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,15_RP,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,16_RUS,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,17_SIN,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,18_CT,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,19_THA,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,19_THA,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,19_THA,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,19_THA,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
