Measure,Medium,Value,Unit,Economy,Transport Type,Vehicle Type,Fuel_Type,Source,Comments,Scope,Drive,Frequency,Date,Dataset
co2_emissions,all,19.8,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2006-12-31,ATO
co2_emissions,all,23.18,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2007-12-31,ATO
co2_emissions,all,24.68,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2008-12-31,ATO
co2_emissions,all,29.62,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2009-12-31,ATO
co2_emissions,all,31.82,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2010-12-31,ATO
co2_emissions,all,31.26,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2011-12-31,ATO
co2_emissions,all,30.8,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2012-12-31,ATO
co2_emissions,all,30.03,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2013-12-31,ATO
co2_emissions,all,30.7,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2014-12-31,ATO
co2_emissions,all,33.99,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2015-12-31,ATO
co2_emissions,all,37.68,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2016-12-31,ATO
co2_emissions,all,41.02,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2017-12-31,ATO
co2_emissions,all,42.89,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2018-12-31,ATO
co2_emissions,all,44.64,MtC02e,21_VN,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2019-12-31,ATO
co2_emissions,road,3.7862668980469,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1990-12-31,ATO
co2_emissions,road,3.4843300160156,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1991-12-31,ATO
co2_emissions,road,3.7616633156249,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1992-12-31,ATO
co2_emissions,road,6.4820395066406,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1993-12-31,ATO
co2_emissions,road,7.1077530480468,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1994-12-31,ATO
co2_emissions,road,6.715471626562399,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1995-12-31,ATO
co2_emissions,road,7.412593096875,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1996-12-31,ATO
co2_emissions,road,8.1448640613281,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1997-12-31,ATO
co2_emissions,road,8.6493806296874,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1998-12-31,ATO
co2_emissions,road,9.331263085546798,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1999-12-31,ATO
co2_emissions,road,10.108099180078,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2000-12-31,ATO
co2_emissions,road,10.881888202734,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2001-12-31,ATO
co2_emissions,road,13.364365446093998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2002-12-31,ATO
co2_emissions,road,15.166714917188,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2003-12-31,ATO
co2_emissions,road,18.647798953124997,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2004-12-31,ATO
co2_emissions,road,18.812849697656002,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2005-12-31,ATO
co2_emissions,road,18.732453276563,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2006-12-31,ATO
co2_emissions,road,21.954196776561997,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2007-12-31,ATO
co2_emissions,road,23.279736253124998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2008-12-31,ATO
co2_emissions,road,27.960997040624996,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2009-12-31,ATO
co2_emissions,road,29.778149821874997,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2010-12-31,ATO
co2_emissions,road,29.506520053125,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2011-12-31,ATO
co2_emissions,road,28.97398610625,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2012-12-31,ATO
co2_emissions,road,28.140994626561998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2013-12-31,ATO
co2_emissions,road,28.736460712499998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2014-12-31,ATO
co2_emissions,road,28.595610760564995,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2015-12-31,ATO
co2_emissions,road,31.460135671948,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2016-12-31,ATO
co2_emissions,road,34.456181518543005,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2017-12-31,ATO
co2_emissions,road,36.11855376745599,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2018-12-31,ATO
co2_emissions,road,37.303872092798,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2019-12-31,ATO
co2_emissions,road,31.459312211754998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2020-12-31,ATO
co2_emissions,road,28.986279195063997,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2021-12-31,ATO
co2_emissions,road,31.760771022716998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2022-12-31,ATO
co2_emissions,rail,0.05761854739990199,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,1990-12-31,ATO
co2_emissions,rail,0.09449480484008799,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,1991-12-31,ATO
co2_emissions,rail,0.08527525,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,1992-12-31,ATO
co2_emissions,rail,0.05761854739990199,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,1993-12-31,ATO
co2_emissions,rail,0.046094837319946,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,1994-12-31,ATO
co2_emissions,rail,0.0069144216400146,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,1995-12-31,ATO
co2_emissions,rail,0.11021337491455,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,2015-12-31,ATO
co2_emissions,rail,0.12280889146728999,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,2016-12-31,ATO
co2_emissions,rail,0.12595814146728998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,2017-12-31,ATO
co2_emissions,rail,0.13540514974364998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,2018-12-31,ATO
co2_emissions,rail,0.13225589974364999,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,2019-12-31,ATO
co2_emissions,rail,0.09446860836181599,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,2020-12-31,ATO
co2_emissions,rail,0.087059305745203,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,2021-12-31,ATO
co2_emissions,rail,0.095394771188893,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,rail,Yearly,2022-12-31,ATO
co2_emissions,ship,0.022480056188965,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1990-12-31,ATO
co2_emissions,ship,0.025691381433105,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1991-12-31,ATO
co2_emissions,ship,0.028902709039305998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1992-12-31,ATO
co2_emissions,ship,0.038536687133789,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1993-12-31,ATO
co2_emissions,ship,0.038536687133789,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1994-12-31,ATO
co2_emissions,ship,0.054594088110352,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1995-12-31,ATO
co2_emissions,ship,0.054594088110352,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1996-12-31,ATO
co2_emissions,ship,0.051381988110351995,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1997-12-31,ATO
co2_emissions,ship,0.07065071905517599,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1998-12-31,ATO
co2_emissions,ship,0.086708124755857,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1999-12-31,ATO
co2_emissions,ship,0.11561006140137,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2000-12-31,ATO
co2_emissions,ship,0.12845613713379,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2001-12-31,ATO
co2_emissions,ship,0.14130143811035,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2002-12-31,ATO
co2_emissions,ship,0.17662757475586,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2003-12-31,ATO
co2_emissions,ship,0.19910685146484,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2004-12-31,ATO
co2_emissions,ship,0.19910685146484,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2005-12-31,ATO
co2_emissions,ship,0.21837557768554,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2006-12-31,ATO
co2_emissions,ship,0.22158690292969002,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2007-12-31,ATO
co2_emissions,ship,0.22479824707031,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2008-12-31,ATO
co2_emissions,ship,0.23122089755859,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2009-12-31,ATO
co2_emissions,ship,0.25691227426758,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2010-12-31,ATO
co2_emissions,ship,0.18947287573241997,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2011-12-31,ATO
co2_emissions,ship,0.12845613713379,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2012-12-31,ATO
co2_emissions,ship,0.083496799511715,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2013-12-31,ATO
co2_emissions,ship,0.15093618859862998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2014-12-31,ATO
co2_emissions,ship,2.6541038007568,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2015-12-31,ATO
co2_emissions,ship,2.953317127954,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2016-12-31,ATO
co2_emissions,ship,3.1132716079102,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2017-12-31,ATO
co2_emissions,ship,3.1983561968261998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2018-12-31,ATO
co2_emissions,ship,3.2613971935546,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2019-12-31,ATO
co2_emissions,ship,2.7311687786865995,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2020-12-31,ATO
co2_emissions,ship,2.8525112561598998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2021-12-31,ATO
co2_emissions,ship,2.900663032935,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2022-12-31,ATO
co2_emissions,air,0.29966938256836,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,1990-12-31,ATO
co2_emissions,air,0.33365188720702993,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,1991-12-31,ATO
co2_emissions,air,0.5406400930175801,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,1992-12-31,ATO
co2_emissions,air,0.3212945366211,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,1993-12-31,ATO
co2_emissions,air,0.4139757133789,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,1994-12-31,ATO
co2_emissions,air,0.49738905175782,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,1995-12-31,ATO
co2_emissions,air,0.53137225463867,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,1996-12-31,ATO
co2_emissions,air,0.5529974436035199,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,1997-12-31,ATO
co2_emissions,air,0.47576312963867,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,1998-12-31,ATO
co2_emissions,air,0.4108862011718799,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,1999-12-31,ATO
co2_emissions,air,0.34600993603515,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2000-12-31,ATO
co2_emissions,air,0.28422250231933,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2001-12-31,ATO
co2_emissions,air,0.33365188720702993,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2002-12-31,ATO
co2_emissions,air,0.30893718603514997,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2003-12-31,ATO
co2_emissions,air,0.31511551220703,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2004-12-31,ATO
co2_emissions,air,0.34909874999999996,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2005-12-31,ATO
co2_emissions,air,0.3861715,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2006-12-31,ATO
co2_emissions,air,0.46031630175782,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2007-12-31,ATO
co2_emissions,air,0.59624848486329,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2008-12-31,ATO
co2_emissions,air,0.73527094824218,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2009-12-31,ATO
co2_emissions,air,1.0349395976563,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2010-12-31,ATO
co2_emissions,air,0.81559407617187,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2011-12-31,ATO
co2_emissions,air,0.9546157714843699,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2012-12-31,ATO
co2_emissions,air,1.0751018598632998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2013-12-31,ATO
co2_emissions,air,1.0751018598632998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2014-12-31,ATO
co2_emissions,air,1.8196399482422,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2015-12-31,ATO
co2_emissions,air,2.2490625244141,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2016-12-31,ATO
co2_emissions,air,2.3448332832031,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2017-12-31,ATO
co2_emissions,air,2.3942632441405998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2018-12-31,ATO
co2_emissions,air,2.8700264785155998,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2019-12-31,ATO
co2_emissions,air,2.3417443994141,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2020-12-31,ATO
co2_emissions,air,2.1083479476452,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2021-12-31,ATO
co2_emissions,air,2.8824461793452003,MtC02e,21_VN,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,air,Yearly,2022-12-31,ATO
co2_emissions,air,1.0999999999999999,MtC02e,21_VN,combined,all,all,International Council on Clean Transportation (ICCT),,National,air,Yearly,2013-12-31,ATO
co2_emissions,air,2.35,MtC02e,21_VN,combined,all,all,International Council on Clean Transportation (ICCT),,National,air,Yearly,2018-12-31,ATO
co2_emissions,air,2.76,MtC02e,21_VN,combined,all,all,International Council on Clean Transportation (ICCT),,National,air,Yearly,2019-12-31,ATO
load,road,1.1039534905050375e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,1990-12-31,ATO
load,road,1.1931128402384254e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,1991-12-31,ATO
load,road,1.2046344966846364e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,1992-12-31,ATO
load,road,1.1992928936745822e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,1993-12-31,ATO
load,road,1.198424285690167e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,1994-12-31,ATO
load,road,1.1811423409306593e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,1995-12-31,ATO
load,road,1.1446771591119462e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,1996-12-31,ATO
load,road,1.031319561114316e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,2003-12-31,ATO
load,road,1.0678682902027487e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,2004-12-31,ATO
load,road,1.0819251411336717e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,2005-12-31,ATO
load,road,1.0969436779603252e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,2006-12-31,ATO
load,road,1.219303437695491e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,2007-12-31,ATO
load,road,1.1527394276931656e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,2010-12-31,ATO
load,road,1.142570938927509e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,2012-12-31,ATO
load,road,1.1335563641723501e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,all,Yearly,2014-12-31,ATO
load,rail,1.3934017524325893e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&International Union of Railways (UIC),Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2003-12-31,ATO
load,rail,3.412384405900597e-09,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2003-12-31,ATO
load,rail,1.3969739952718676e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&International Union of Railways (UIC),Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2004-12-31,ATO
load,rail,3.2124961380949294e-09,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2004-12-31,ATO
load,rail,1.3739277358981024e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&International Union of Railways (UIC),Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2005-12-31,ATO
load,rail,3.348348797788842e-09,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2005-12-31,ATO
load,rail,1.3793699804114517e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&International Union of Railways (UIC),Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2006-12-31,ATO
load,rail,3.222840237905742e-09,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2006-12-31,ATO
load,rail,1.1070717654860668e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&International Union of Railways (UIC),Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2007-12-31,ATO
load,rail,3.043851045003395e-09,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2007-12-31,ATO
load,rail,1.0842370222109521e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&International Union of Railways (UIC),Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2008-12-31,ATO
load,rail,2.7927838659487353e-09,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2008-12-31,ATO
load,rail,1.1637885052234417e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&International Union of Railways (UIC),Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2009-12-31,ATO
load,rail,2.793708240534521e-09,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2009-12-31,ATO
load,rail,1.2704736831350612e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&International Union of Railways (UIC),Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2010-12-31,ATO
load,rail,3.1137844546593477e-09,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2010-12-31,ATO
load,rail,1.4403377484752217e-08,tonnes,01_AUS,freight,all,all,Country Official Statistics&International Union of Railways (UIC),Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2011-12-31,ATO
load,rail,2.9556827836179046e-09,tonnes,01_AUS,freight,all,all,Country Official Statistics&Country Official Statistics,Calculated by dividing the value of Freight tonnes transported by the value of Freight tonne-km,National,rail,Yearly,2011-12-31,ATO
