Measure,Value,Unit,Economy,Source,Comments,Scope,Frequency,Date,Dataset
COVID Google Mobility Data - Residential,0.04129032258064516,%,13_PNG,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Residential,0.05433333333333334,%,13_PNG,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Residential,0.01258064516129032,%,13_PNG,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Residential,0.01433333333333333,%,13_PNG,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Residential,0.01838709677419355,%,13_PNG,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Residential,0.01451612903225807,%,13_PNG,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Residential,0.005,%,13_PNG,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Residential,0.02258064516129032,%,13_PNG,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Residential,0.01133333333333333,%,13_PNG,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Residential,0.02387096774193549,%,13_PNG,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Residential,0.02258064516129032,%,13_PNG,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Residential,0.03857142857142857,%,13_PNG,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Residential,0.1225806451612903,%,13_PNG,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.003333333333333333,%,15_RP,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2232258064516129,%,15_RP,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.5920000000000001,%,15_RP,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.4245161290322581,%,15_RP,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2376666666666667,%,15_RP,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2296774193548387,%,15_RP,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2561290322580645,%,15_RP,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2156666666666667,%,15_RP,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1787096774193548,%,15_RP,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.145,%,15_RP,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.03451612903225807,%,15_RP,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1219354838709677,%,15_RP,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.06214285714285715,%,15_RP,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.02838709677419355,%,15_RP,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.07733333333333332,%,15_RP,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1041935483870968,%,15_RP,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1556666666666667,%,15_RP,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1787096774193548,%,15_RP,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1229032258064516,%,15_RP,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1626666666666667,%,15_RP,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2619354838709678,%,15_RP,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.3763333333333334,%,15_RP,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.562258064516129,%,15_RP,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.3154838709677419,%,15_RP,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.4114285714285715,%,15_RP,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.4409677419354838,%,15_RP,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.4025806451612903,%,15_RP,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.7986666666666666,%,15_RP,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Retail and recreation,0.76,%,15_RP,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Retail and recreation,0.5586666666666666,%,15_RP,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Retail and recreation,0.497741935483871,%,15_RP,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Retail and recreation,0.5225806451612903,%,15_RP,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Retail and recreation,0.471,%,15_RP,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Retail and recreation,0.4635483870967742,%,15_RP,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Retail and recreation,0.412,%,15_RP,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Retail and recreation,0.2970967741935484,%,15_RP,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Retail and recreation,0.39,%,15_RP,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Retail and recreation,0.3517857142857143,%,15_RP,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Retail and recreation,0.3629032258064516,%,15_RP,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.4463333333333333,%,15_RP,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Retail and recreation,0.2961290322580645,%,15_RP,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Retail and recreation,0.253,%,15_RP,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Retail and recreation,0.2387096774193548,%,15_RP,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Retail and recreation,0.3238709677419355,%,15_RP,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Retail and recreation,0.2756666666666666,%,15_RP,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Retail and recreation,0.1754838709677419,%,15_RP,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Retail and recreation,0.044,%,15_RP,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Retail and recreation,0.09258064516129032,%,15_RP,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1390322580645161,%,15_RP,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Retail and recreation,0.0003571428571428571,%,15_RP,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Retail and recreation,0.03,%,15_RP,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Parks,0.014,%,15_RP,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Parks,0.2683870967741935,%,15_RP,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Parks,0.5313333333333334,%,15_RP,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Parks,0.5374193548387097,%,15_RP,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Parks,0.3816666666666667,%,15_RP,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Parks,0.3003225806451613,%,15_RP,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Parks,0.2858064516129032,%,15_RP,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Parks,0.2526666666666667,%,15_RP,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Parks,0.3093548387096774,%,15_RP,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Parks,0.2806666666666667,%,15_RP,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Parks,0.09612903225806452,%,15_RP,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Parks,0.2193548387096774,%,15_RP,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Parks,0.2207142857142857,%,15_RP,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Parks,0.21,%,15_RP,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Parks,0.2636666666666667,%,15_RP,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Parks,0.1454838709677419,%,15_RP,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Parks,0.08533333333333333,%,15_RP,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Parks,0.1006451612903226,%,15_RP,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Parks,0.1493548387096774,%,15_RP,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Parks,0.14,%,15_RP,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Parks,0.02741935483870967,%,15_RP,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Parks,0.1313333333333333,%,15_RP,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Parks,0.2287096774193548,%,15_RP,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Parks,0.03483870967741935,%,15_RP,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Parks,0.1578571428571429,%,15_RP,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Parks,0.4487096774193548,%,15_RP,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.044,%,15_RP,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Public transport stations,0.4516129032258065,%,15_RP,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.8420000000000001,%,15_RP,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Public transport stations,0.7348387096774194,%,15_RP,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Public transport stations,0.5803333333333334,%,15_RP,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Public transport stations,0.5832258064516129,%,15_RP,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Public transport stations,0.6190322580645162,%,15_RP,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Public transport stations,0.5643333333333334,%,15_RP,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Public transport stations,0.5380645161290323,%,15_RP,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Public transport stations,0.5253333333333333,%,15_RP,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Public transport stations,0.4251612903225807,%,15_RP,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Public transport stations,0.4967741935483871,%,15_RP,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Public transport stations,0.4853571428571428,%,15_RP,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Public transport stations,0.4861290322580645,%,15_RP,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.5660000000000001,%,15_RP,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Public transport stations,0.4354838709677419,%,15_RP,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Public transport stations,0.4133333333333333,%,15_RP,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Public transport stations,0.4074193548387097,%,15_RP,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Public transport stations,0.4880645161290322,%,15_RP,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Public transport stations,0.4576666666666667,%,15_RP,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Public transport stations,0.3796774193548387,%,15_RP,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Public transport stations,0.2846666666666666,%,15_RP,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Public transport stations,0.1561290322580645,%,15_RP,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Public transport stations,0.3477419354838709,%,15_RP,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Public transport stations,0.235,%,15_RP,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Public transport stations,0.112258064516129,%,15_RP,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Workplaces,0.02533333333333333,%,15_RP,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Workplaces,0.3180645161290323,%,15_RP,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Workplaces,0.6893333333333334,%,15_RP,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Workplaces,0.5574193548387096,%,15_RP,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Workplaces,0.3976666666666667,%,15_RP,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Workplaces,0.3812903225806452,%,15_RP,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Workplaces,0.3919354838709678,%,15_RP,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Workplaces,0.3543333333333333,%,15_RP,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Workplaces,0.3293548387096774,%,15_RP,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Workplaces,0.3176666666666666,%,15_RP,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Workplaces,0.2967741935483871,%,15_RP,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Workplaces,0.2929032258064516,%,15_RP,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Workplaces,0.2896428571428571,%,15_RP,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Workplaces,0.2783870967741935,%,15_RP,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Workplaces,0.353,%,15_RP,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Workplaces,0.2451612903225806,%,15_RP,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Workplaces,0.239,%,15_RP,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Workplaces,0.2303225806451613,%,15_RP,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Workplaces,0.2838709677419355,%,15_RP,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Workplaces,0.2646666666666667,%,15_RP,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Workplaces,0.1980645161290323,%,15_RP,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Workplaces,0.177,%,15_RP,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Workplaces,0.1690322580645161,%,15_RP,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Workplaces,0.1635483870967742,%,15_RP,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Workplaces,0.0682142857142857,%,15_RP,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Workplaces,0.01290322580645161,%,15_RP,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Residential,0.01133333333333333,%,15_RP,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Residential,0.167741935483871,%,15_RP,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Residential,0.3403333333333333,%,15_RP,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Residential,0.2967741935483871,%,15_RP,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Residential,0.2323333333333333,%,15_RP,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Residential,0.2245161290322581,%,15_RP,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Residential,0.23,%,15_RP,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Residential,0.21,%,15_RP,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Residential,0.2003225806451613,%,15_RP,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Residential,0.1883333333333333,%,15_RP,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Residential,0.1783870967741936,%,15_RP,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Residential,0.1793548387096774,%,15_RP,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Residential,0.17,%,15_RP,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Residential,0.187741935483871,%,15_RP,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Residential,0.2326666666666667,%,15_RP,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Residential,0.1909677419354839,%,15_RP,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Residential,0.1786666666666667,%,15_RP,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Residential,0.1841935483870968,%,15_RP,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Residential,0.2180645161290322,%,15_RP,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Residential,0.2106666666666667,%,15_RP,Google,,National,Monthly,2021-09-30,ATO
